Day,ActivityType,TailNumber,AirportName,AirportGeoloc,AircraftType,MissionCount,FuelCapacity,FuelLoaded,AirportActivity,Bulk,Oversize,Outsize,TotalWeight,Pax,RampName,MogUsed,MogAvailable,ParkingMogUsed,ParkingMogAvailable,AircraftUse,GroundDelay,NextAirport,ChannelStop,Miles,ChannelMissionId
25,RESOURCE,"",NORFOLK NS,SBDW,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
25,RESOURCE,"",SAN BERNARDINO IN,SCEY,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
25,RESOURCE,"",TUNISIASEABASE,SEA1,"","",99999,0,"",0,0,0,0,0,RAMP1,0,1,0,4,0,0,"",NO,0,
25,RESOURCE,"",OFFUTT AFB,SGBP,"","",99999,0,"",0,0,0,0,0,OFFUTT AFB -SGBP-MAP-PARKING,0,9,0,0,0,0,"",NO,0,
25,RESOURCE,"",HARRISBURG INTL,SHYQ,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
25,RESOURCE,"",OSAN AB,SMYU,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
25,RESOURCE,"",PALERMO,STRL,"","",99999,0,"",0,0,0,0,0,RAMP1,0,5,0,0,0,0,"",NO,0,
25,RESOURCE,"",PATRICK AFB,SXHT,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
25,RESOURCE,"",CITY OF COLORADO,TDHV,"","",99999,0,"",0,0,0,0,0,C SPRINGS-PETERSN -TDHV-JAP-PARKING,0,9,0,0,0,0,"",NO,0,
25,RESOURCE,"",PLATTSBURGH INTL,THWA,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
25,RESOURCE,"",POINT MUGU NAS,TKXA,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
25,RESOURCE,"",POPE AAF,TMKH,"","",99999,0,"",0,0,0,0,0,POPE AFB -TMKH-MAP-PARKING,0,9,0,0,0,0,"",NO,0,
25,RESOURCE,"",RAMSTEIN AB,TYFR,"","",99999,0,"",0,0,0,0,0,RAMP1,0,9,0,0,0,0,"",NO,0,
25,RESOURCE,"",RIYADH AB,UGZX,"","",99999,0,"",0,0,0,0,0,RAMP1,0,4,0,0,0,0,"",NO,0,
25,RESOURCE,"",ROBERT GRAY AAF,UHGN,"","",99999,0,"",0,0,0,0,0,ROBERT GRAY AAF -UHGN-MAP-PARKING,0,5,0,0,0,0,"",NO,0,
25,RESOURCE,"",ROBINS AFB,UHHZ,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
25,RESOURCE,"",JOSE APONTE DE LA,ULLT,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
25,RESOURCE,"",ROTA NS,UMXB,"","",99999,0,"",0,0,0,0,0,RAMP1,0,4,0,0,0,0,"",NO,0,
25,RESOURCE,"",SCOTT AFB MIDAMER,VDYD,"","",99999,0,"",0,0,0,0,0,SCOTT AFB -VDYD-MAP-PARKING,0,9,0,0,0,0,"",NO,0,
25,RESOURCE,"",MUSCAT INTL,VGHV,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
25,RESOURCE,"",SEYMOUR JOHNSON A,VKAG,"","",99999,0,"",0,0,0,0,0,SEYMOUR JOHNSON A -VKAG-MAP-PARKING,0,9,0,0,0,0,"",NO,0,
25,RESOURCE,"",SHAW AFB,VLSB,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
25,RESOURCE,"",SIGONELLA,VRJT,"","",99999,0,"",0,0,0,0,0,RAMP1,0,4,0,0,0,0,"",NO,0,
25,RESOURCE,"",PAYA LEBAR,VSMR,"","",99999,0,"",0,0,0,0,0,RAMP1,0,2,0,0,0,0,"",NO,0,
25,RESOURCE,"",SOESTERBERG,VWLB,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
25,RESOURCE,"",SPANGDAHLEM AB,VYHK,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
25,RESOURCE,"",LOUISVILLE INTL S,WEAS,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
25,RESOURCE,"",CHEIKH LARBI TEBE,WSVC,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
25,RESOURCE,"",TINKER AFB,WWYK,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
25,RESOURCE,"",TORREJON,XBGX,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
25,RESOURCE,"",TRAVIS AFB,XDAT,"","",99999,0,"",0,0,0,0,0,TRAVIS AFB -XDAT-MAP-PARKING,0,360,0,0,0,0,"",NO,0,
25,RESOURCE,"",TYNDALL AFB,XLWU,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
25,RESOURCE,"",UPPER HEYFORD,XQDT,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
25,RESOURCE,"",VANDENBERG AFB,XUMU,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
25,RESOURCE,"",VOLK FLD,YAQF,"","",99999,0,"",0,0,0,0,0,VOLK FIELD -YAQF-MAP-PARKING,0,4,0,0,0,0,"",NO,0,
25,RESOURCE,"",WESTOVER ARB METR,YTPM,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
25,RESOURCE,"",WHITEMAN AFB,YWHG,"","",99999,0,"",0,0,0,0,0,WHITEMAN AFB -YWHG-MAP-PARKING,0,8,0,0,0,0,"",NO,0,
25,RESOURCE,"",WILLOW GROVE NAS,ZAWN,"","",99999,0,"",0,0,0,0,0,WILLOW GROVE NAS -ZAWN-MAP-PARKING,0,9,0,0,0,0,"",NO,0,
25,RESOURCE,"",WOODBRIDGE,ZFKN,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
25,RESOURCE,"",WRIGHT PATTERSON,ZHTV,"","",99999,0,"",0,0,0,0,0,WRIGHT-PATTERSON -ZHTV-MAP-PARKING,0,9,0,0,0,0,"",NO,0,
25,RESOURCE,"",OSCODA WURTSMITH,ZJXD,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
25,RESOURCE,"",YOKOTA AB,ZNRE,"","",99999,0,"",0,0,0,0,0,RAMP1,0,4,0,0,0,0,"",NO,0,
25,RESOURCE,"",YUMA INTL,ZRCE,"","",99999,0,"",0,0,0,0,0,,0,0,0,0,0,0,"",NO,0,
25,HOMESTART,C17-DKFX016,JB CHARLESTON,DKFX,C-17,0,0,0,HOM,0,0,0,0,0,CHARLESTON AFB-IN -DKFX-JAP-PARKING,0,0,1,0,1,0,,NO,0,
25,HOMESTART,C17-PQWY005,JBLM MCCHORD FLD,PQWY,C-17,0,0,0,HOM,0,0,0,0,0,MCCHORD AFB -PQWY-MAP-PARKING,0,0,1,0,1,0,,NO,0,
25,HOMESTART,C5A-XDAT018,TRAVIS AFB,XDAT,C-5A,0,0,0,HOM,0,0,0,0,0,TRAVIS AFB -XDAT-MAP-PARKING,3,0,0,0,1,0,,NO,0,
25,HOMESTART,KC10-XDAT027,TRAVIS AFB,XDAT,KC-10,0,0,0,HOM,0,0,0,0,0,TRAVIS AFB -XDAT-MAP-PARKING,1.2,0,0,0,1,0,,NO,0,
25,DEPARTURE,C17-DKFX001,JB CHARLESTON,DKFX,C-17,5,0,0,HOM,0,0,0,0,0,CHARLESTON AFB-IN -DKFX-JAP-PARKING,0,0,-1,0,-1,0,POPE AAF,NO,146,
25.025,ARRIVAL,C17-DKFX001,POPE AAF,TMKH,C-17,5,0,0,DEP,0,0,0,0,0,POPE AFB -TMKH-MAP-PARKING,1,0,0,0,1,0,LAJES,NO,146,
25.026,ARRIVAL,B747-400-AEDY002,ALCONBURY,AEDY,B-747P,1,0,0,HOM,0,0,0,0,0,RAMP1,1.9,0,0,0,1,0,,NO,1203,
25.036,ARRIVAL,B747-400-XDAT002,TRAVIS AFB,XDAT,B-747P,4,0,0,HOM,0,0,0,0,0,TRAVIS AFB -XDAT-MAP-PARKING,1.8999999,0,0,0,1,0,,NO,4926,
25.037,ARRIVAL,C17-PQWY003,JBLM MCCHORD FLD,PQWY,C-17,3,0,0,HOM,0,0,0,0,0,MCCHORD AFB -PQWY-MAP-PARKING,1,0,0,0,1,0,,NO,2105,
25.05,HOMESTART,C5A-XDAT019,TRAVIS AFB,XDAT,C-5A,0,0,0,HOM,0,0,0,0,0,TRAVIS AFB -XDAT-MAP-PARKING,3,0,0,0,1,0,,NO,0,
25.055,DEPARTURE,C17-PQWY001,BIGGS AAF,BPWZ,C-17,5,0,0,DEP,0,0,0,0,28,BIGGS AAF -BPWZ-MAP-PARKING,-1,0,0,0,-1,0,DOVER AFB,NO,1569,
25.072,ARRIVAL,KC10-XDAT002,WHITEMAN AFB,YWHG,KC-10,5,0,0,DEP,0,0,0,0,0,WHITEMAN AFB -YWHG-MAP-PARKING,1.2,0,0,0,1,0,LAJES,NO,847,
25.083,HOMESTART,KC10-XDAT028,TRAVIS AFB,XDAT,KC-10,0,0,0,HOM,0,0,0,0,0,TRAVIS AFB -XDAT-MAP-PARKING,1.2,0,0,0,1,0,,NO,0,
25.09,DEPARTURE,KC10-XDAT001,MC GUIRE FLD,PTFL,KC-10,5,0,0,ENR,0,0,0,0,0,MC GUIRE AFB -PTFL-MAP-PARKING,-1.2,0,0,0,-1,0,RAMSTEIN AB,NO,3391,
25.092,ARRIVAL,C17-DKFX003,LAJES,MQNA,C-17,2,0,0,RET,0,0,0,0,0,RAMP1,1,0,0,0,1,0,JB CHARLESTON,NO,1827,
25.092,ARRIVAL,C17-PQWY002,LAJES,MQNA,C-17,3,0,0,RET,0,0,0,0,0,RAMP1,1,0,0,0,1,0,JB CHARLESTON,NO,1827,
25.1,HOMESTART,C5A-XDAT020,TRAVIS AFB,XDAT,C-5A,0,0,0,HOM,0,0,0,0,0,TRAVIS AFB -XDAT-MAP-PARKING,3,0,0,0,1,0,,NO,0,
25.122,ARRIVAL,B747-400-AEDY001,MC GUIRE FLD,PTFL,B-747P,2,0,0,RET,0,0,0,0,0,MC GUIRE AFB -PTFL-MAP-PARKING,1.9,0,0,0,1,0,POPE AAF,NO,3050,
25.13,DEPARTURE,C17-DKFX004,LAJES,MQNA,C-17,1,0,0,ENR,0,0,0,0,0,RAMP1,-1,0,0,0,-1,0,MATMATA,NO,1811,
25.131,PARKMOVE,C17-PQWY003,JBLM MCCHORD FLD,PQWY,C-17,3,0,0,HOM,0,0,0,0,0,MCCHORD AFB -PQWY-MAP-PARKING,-1,0,1,0,0,0,,NO,0,
25.137,DEPARTURE,B747-400-XDAT005,RAMSTEIN AB,TYFR,B-747P,2,0,0,RET,0,0,0,0,0,RAMP1,-1.9,0,0,0,-1,0,TRAVIS AFB,NO,4926,
25.146,DEPARTURE,B747-400-AEDY006,DYESS AFB,FNWZ,B-747P,1,0,0,DEP,0,0,0,0,355,DYESS AFB -FNWZ-MAP-PARKING,-1.9,0,0,0,-1,0,JB CHARLESTON,NO,1004,
25.146,ARRIVAL,B747-400-XDAT008,RAMSTEIN AB,TYFR,B-747P,1,0,0,ENR,0,0,0,0,0,RAMP1,1.9,0,0,0,1,0,THYNA,NO,4815,
25.146,ARRIVAL,C17-XDAT004,TRAVIS AFB,XDAT,C-17,4,0,0,HOM,0,0,0,0,0,TRAVIS AFB -XDAT-MAP-PARKING,1,0,0,0,1,0,MOUNTAIN HOME AFB,NO,2060,
25.15,HOMESTART,C5A-XDAT021,TRAVIS AFB,XDAT,C-5A,0,0,0,HOM,0,0,0,0,0,TRAVIS AFB -XDAT-MAP-PARKING,3,0,0,0,1,0,,NO,0,
25.164,DEPARTURE,C17-PQWY004,LAJES,MQNA,C-17,1,0,0,ENR,0,0,0,0,0,RAMP1,-1,0,0,0,-1,0,MATMATA,NO,1811,
25.166,HOMESTART,KC10-XDAT029,TRAVIS AFB,XDAT,KC-10,0,0,0,HOM,0,0,0,0,0,TRAVIS AFB -XDAT-MAP-PARKING,1.2,0,0,0,1,0,,NO,0,
25.173,DEPARTURE,B747-400-AEDY005,BIGGS AAF,BPWZ,B-747P,1,0,0,DEP,0,0,0,0,291,BIGGS AAF -BPWZ-MAP-PARKING,-1.9,0,0,0,-1,0,POPE AAF,NO,1384,
25.184,DEPARTURE,B747-400-AEDY001,MC GUIRE FLD,PTFL,B-747P,2,0,0,RET,0,0,0,0,0,MC GUIRE AFB -PTFL-MAP-PARKING,-1.9,0,0,0,-1,0,POPE AAF,NO,359,
25.186,ARRIVAL,C17-XDAT003,LAJES,MQNA,C-17,3,0,0,RET,0,0,0,0,0,RAMP1,1,0,0,0,1,0,JB CHARLESTON,NO,1827,
25.187,ARRIVAL,C17-XDAT010,LAJES,MQNA,C-17,4,0,0,ENR,0,0,0,0,0,RAMP1,1,0,0,0,1,0,RAMSTEIN AB,NO,2240,
25.2,HOMESTART,C17-DKFX017,JB CHARLESTON,DKFX,C-17,0,0,0,HOM,0,0,0,0,0,CHARLESTON AFB-IN -DKFX-JAP-PARKING,0,0,1,0,1,0,,NO,0,
25.2,HOMESTART,C17-PQWY006,JBLM MCCHORD FLD,PQWY,C-17,0,0,0,HOM,0,0,0,0,0,MCCHORD AFB -PQWY-MAP-PARKING,0,0,1,0,1,0,,NO,0,
25.2,HOMESTART,C5A-XDAT022,TRAVIS AFB,XDAT,C-5A,0,0,0,HOM,0,0,0,0,0,TRAVIS AFB -XDAT-MAP-PARKING,3,0,0,0,1,0,,NO,0,
25.212,ARRIVAL,B747-400-XDAT007,TRAVIS AFB,XDAT,B-747P,1,0,0,HOM,0,0,0,0,0,TRAVIS AFB -XDAT-MAP-PARKING,1.8999999,0,0,0,1,0,,NO,4926,
25.213,ARRIVAL,B747-400-AEDY004,THYNA,FUQN,B-747P,1,0,0,ARR,0,0,0,0,44,THYNA-EL MAOU -FUQN-IAP-parking,1.9,0,0,0,1,0,ALCONBURY,NO,4257,
25.223,ARRIVAL,C17-PQWY001,DOVER AFB,FJXT,C-17,5,0,0,DEP,0,0,0,0,0,DOVER AFB -FJXT-MAP-PARKING,1,0,0,0,1,0,LAJES,NO,1569,
25.234,DEPARTURE,B747-400-AEDY003,MATMATA,HNTK,B-747P,1,0,0,ARR,0,0,0,0,0,GABES -HNTK-APT-parking,-1.9,0,0,0,-1,0,ALCONBURY,NO,1203,
25.236,ARRIVAL,B747-400-AEDY001,POPE AAF,TMKH,B-747P,2,0,0,DEP,0,0,0,0,0,POPE AFB -TMKH-MAP-PARKING,1.9,0,0,0,1,0,CAIRO WEST,NO,359,
25.24,DEPARTURE,C17-XDAT004,TRAVIS AFB,XDAT,C-17,4,0,0,HOM,0,0,0,0,0,TRAVIS AFB -XDAT-MAP-PARKING,-1,0,0,0,-1,0,MOUNTAIN HOME AFB,NO,398,
25.245,ARRIVAL,C5A-XDAT001,SIGONELLA,VRJT,C-5A,1,0,0,ARR,3,0,0,3,0,RAMP1,3,0,0,0,1,0,MATMATA,NO,4185,
25.25,HOMESTART,C5A-XDAT023,TRAVIS AFB,XDAT,C-5A,0,0,0,HOM,0,0,0,0,0,TRAVIS AFB -XDAT-MAP-PARKING,3,0,0,0,1,0,,NO,0,
25.25,HOMESTART,KC10-XDAT030,TRAVIS AFB,XDAT,KC-10,1,0,0,HOM,0,0,0,0,0,TRAVIS AFB -XDAT-MAP-PARKING,1.2,0,0,0,1,0,DOVER AFB,NO,0,
25.25,DEPARTURE,KC10-XDAT030,TRAVIS AFB,XDAT,KC-10,1,0,0,HOM,0,0,0,0,0,TRAVIS AFB -XDAT-MAP-PARKING,-1.2,0,0,0,-1,0,DOVER AFB,NO,2162,
25.253,ARRIVAL,B747-400-AEDY006,JB CHARLESTON,DKFX,B-747P,1,0,0,ENR,0,0,0,0,0,CHARLESTON AFB-IN -DKFX-JAP-PARKING,1.9,0,0,0,1,0,MATMATA,NO,1004,
25.281,DEPARTURE,C17-XDAT010,LAJES,MQNA,C-17,4,0,0,ENR,0,0,0,0,0,RAMP1,-1,0,0,0,-1,0,RAMSTEIN AB,NO,1616,
25.3,HOMESTART,C5A-XDAT024,TRAVIS AFB,XDAT,C-5A,0,0,0,HOM,0,0,0,0,0,TRAVIS AFB -XDAT-MAP-PARKING,3,0,0,0,1,0,,NO,0,
25.308,ARRIVAL,C17-XDAT004,MOUNTAIN HOME AFB,QYZH,C-17,4,0,0,DEP,0,0,0,0,0,MOUNTAIN HOME AFB -QYZH-MAP-PARKING,1,0,0,0,1,0,JB CHARLESTON,NO,398,
25.31,ARRIVAL,B747-400-AEDY005,POPE AAF,TMKH,B-747P,1,0,0,DEP,0,0,0,0,0,POPE AFB -TMKH-MAP-PARKING,1.9,0,0,0,1,0,MATMATA,NO,1384,
25.315,PARKMOVE,B747-400-AEDY006,JB CHARLESTON,DKFX,B-747P,1,0,0,ENR,0,0,0,0,0,CHARLESTON AFB-IN -DKFX-JAP-PARKING,-1.9,0,1.9,0,0,0,MATMATA,NO,0,
25.32,ARRIVAL,C17-DKFX004,MATMATA,HNTK,C-17,1,0,0,ARR,0,7.1,0,7.1,2,GABES -HNTK-APT-parking,1,0,0,0,1,0,LAJES,NO,1811,
25.333,HOMESTART,KC10-XDAT031,TRAVIS AFB,XDAT,KC-10,1,0,0,HOM,0,0,0,0,0,TRAVIS AFB -XDAT-MAP-PARKING,1.2,0,0,0,1,0,DOVER AFB,NO,0,
25.333,DEPARTURE,KC10-XDAT031,TRAVIS AFB,XDAT,KC-10,1,0,0,HOM,0,0,0,0,0,TRAVIS AFB -XDAT-MAP-PARKING,-1.2,0,0,0,-1,0,DOVER AFB,NO,2162,
25.35,HOMESTART,C5A-XDAT025,TRAVIS AFB,XDAT,C-5A,0,0,0,HOM,0,0,0,0,0,TRAVIS AFB -XDAT-MAP-PARKING,3,0,0,0,1,0,,NO,0,
25.355,ARRIVAL,C17-PQWY004,MATMATA,HNTK,C-17,1,0,0,ARR,16,0,0,16,0,GABES -HNTK-APT-parking,1,0,0,0,1,0,LAJES,NO,1811,
25.374,ARRIVAL,B747-400-AEDY003,ALCONBURY,AEDY,B-747P,1,0,0,HOM,0,0,0,0,0,RAMP1,1.9,0,0,0,1,0,,NO,1203,
25.4,HOMESTART,C17-DKFX018,JB CHARLESTON,DKFX,C-17,0,0,0,HOM,0,0,0,0,0,CHARLESTON AFB-IN -DKFX-JAP-PARKING,0,0,1,0,1,0,,NO,0,
25.4,HOMESTART,C17-PQWY007,JBLM MCCHORD FLD,PQWY,C-17,0,0,0,HOM,0,0,0,0,0,MCCHORD AFB -PQWY-MAP-PARKING,0,0,1,0,1,0,,NO,0,
25.4,HOMESTART,C5A-XDAT026,TRAVIS AFB,XDAT,C-5A,0,0,0,HOM,0,0,0,0,0,TRAVIS AFB -XDAT-MAP-PARKING,3,0,0,0,1,0,,NO,0,
25.402,DEPARTURE,C17-XDAT004,MOUNTAIN HOME AFB,QYZH,C-17,4,0,0,DEP,2.8,1.4,0,4.2,0,MOUNTAIN HOME AFB -QYZH-MAP-PARKING,-1,0,0,0,-1,0,JB CHARLESTON,NO,1792,
25.409,ARRIVAL,KC10-XDAT001,RAMSTEIN AB,TYFR,KC-10,5,0,0,ENR,0,0,0,0,0,RAMP1,1.2,0,0,0,1,0,THYNA,NO,3391,
25.416,HOMESTART,KC10-XDAT032,TRAVIS AFB,XDAT,KC-10,1,0,0,HOM,0,0,0,0,0,TRAVIS AFB -XDAT-MAP-PARKING,1.2,0,0,0,1,0,DOVER AFB,NO,0,
25.416,DEPARTURE,KC10-XDAT032,TRAVIS AFB,XDAT,KC-10,1,0,0,HOM,0,0,0,0,0,TRAVIS AFB -XDAT-MAP-PARKING,-1.2,0,0,0,-1,0,DOVER AFB,NO,2162,
25.426,DEPARTURE,B747-400-XDAT003,CAIRO WEST,CWKW,B-747P,3,0,0,ENR,0,0,0,0,0,RAMP1,-1.9,0,0,0,-1,0,MATMATA,NO,1093,
25.448,DEPARTURE,C17-PQWY004,MATMATA,HNTK,C-17,1,0,0,ARR,0,0,0,0,0,GABES -HNTK-APT-parking,-1,0,0,0,-1,0,LAJES,NO,1811,
25.45,HOMESTART,C5A-XDAT027,TRAVIS AFB,XDAT,C-5A,0,0,0,HOM,0,0,0,0,0,TRAVIS AFB -XDAT-MAP-PARKING,3,0,0,0,1,0,,NO,0,
25.454,ARRIVAL,C17-XDAT010,RAMSTEIN AB,TYFR,C-17,4,0,0,ENR,0,0,0,0,0,RAMP1,1,0,0,0,1,0,MATMATA,NO,1616,
25.46,ARRIVAL,KC10-XDAT030,DOVER AFB,FJXT,KC-10,1,0,0,DEP,0,0,0,0,0,DOVER AFB -FJXT-MAP-PARKING,1.2,0,0,0,1,0,RAMSTEIN AB,NO,2162,
25.5,HOMESTART,C5A-XDAT028,TRAVIS AFB,XDAT,C-5A,0,0,0,HOM,0,0,0,0,0,TRAVIS AFB -XDAT-MAP-PARKING,3,0,0,0,1,0,,NO,0,
25.5,HOMESTART,KC10-XDAT033,TRAVIS AFB,XDAT,KC-10,1,0,0,HOM,0,0,0,0,0,TRAVIS AFB -XDAT-MAP-PARKING,1.2,0,0,0,1,0,DOVER AFB,NO,0,
25.499,DEPARTURE,C17-DKFX004,MATMATA,HNTK,C-17,1,0,0,ARR,0,0,0,0,0,GABES -HNTK-APT-parking,-1,0,0,0,-1,0.08510208,LAJES,NO,1811,
25.5,DEPARTURE,KC10-XDAT033,TRAVIS AFB,XDAT,KC-10,1,0,0,HOM,0,0,0,0,0,TRAVIS AFB -XDAT-MAP-PARKING,-1.2,0,0,0,-1,0,DOVER AFB,NO,2162,
25.543,ARRIVAL,KC10-XDAT031,DOVER AFB,FJXT,KC-10,1,0,0,DEP,0,0,0,0,0,DOVER AFB -FJXT-MAP-PARKING,1.2,0,0,0,1,0,RAMSTEIN AB,NO,2162,
25.55,HOMESTART,C5A-XDAT029,TRAVIS AFB,XDAT,C-5A,0,0,0,HOM,0,0,0,0,0,TRAVIS AFB -XDAT-MAP-PARKING,3,0,0,0,1,0,,NO,0,
25.556,ARRIVAL,B747-400-XDAT003,MATMATA,HNTK,B-747P,3,0,0,ARR,0,0,0,0,355,GABES -HNTK-APT-parking,1.9,0,0,0,1,0,RAMSTEIN AB,NO,1093,
25.557,DEPARTURE,B747-400-XDAT001,MATMATA,HNTK,B-747P,5,0,0,ARR,0,0,0,0,0,GABES -HNTK-APT-parking,-1.9,0,0,0,-1,0,RAMSTEIN AB,NO,949,
25.583,HOMESTART,KC10-XDAT034,TRAVIS AFB,XDAT,KC-10,1,0,0,HOM,0,0,0,0,0,TRAVIS AFB -XDAT-MAP-PARKING,1.2,0,0,0,1,0,DOVER AFB,NO,0,
25.583,DEPARTURE,KC10-XDAT034,TRAVIS AFB,XDAT,KC-10,1,0,0,HOM,0,0,0,0,0,TRAVIS AFB -XDAT-MAP-PARKING,-1.2,0,0,0,-1,0,DOVER AFB,NO,2162,
25.591,ARRIVAL,C17-XDAT004,JB CHARLESTON,DKFX,C-17,4,0,0,ENR,0,0,0,0,0,CHARLESTON AFB-IN -DKFX-JAP-PARKING,1,0,0,0,1,0,LAJES,NO,1792,
25.6,HOMESTART,C17-DKFX019,JB CHARLESTON,DKFX,C-17,0,0,0,HOM,0,0,0,0,0,CHARLESTON AFB-IN -DKFX-JAP-PARKING,0,0,1,0,1,0,,NO,0,
25.6,HOMESTART,C17-PQWY008,JBLM MCCHORD FLD,PQWY,C-17,0,0,0,HOM,0,0,0,0,0,MCCHORD AFB -PQWY-MAP-PARKING,0,0,1,0,1,0,,NO,0,
25.6,HOMESTART,C5A-XDAT030,TRAVIS AFB,XDAT,C-5A,0,0,0,HOM,0,0,0,0,0,TRAVIS AFB -XDAT-MAP-PARKING,3,0,0,0,1,0,,NO,0,
25.621,ARRIVAL,B747-400-XDAT005,TRAVIS AFB,XDAT,B-747P,2,0,0,HOM,0,0,0,0,0,TRAVIS AFB -XDAT-MAP-PARKING,1.8999999,0,0,0,1,0,,NO,4926,
25.626,ARRIVAL,KC10-XDAT032,DOVER AFB,FJXT,KC-10,1,0,0,DEP,0,0,0,0,0,DOVER AFB -FJXT-MAP-PARKING,1.2,0,0,0,1,0,RAMSTEIN AB,NO,2162,
25.65,HOMESTART,C5A-XDAT031,TRAVIS AFB,XDAT,C-5A,0,0,0,HOM,0,0,0,0,0,TRAVIS AFB -XDAT-MAP-PARKING,3,0,0,0,1,0,,NO,0,
25.666,HOMESTART,KC10-XDAT035,TRAVIS AFB,XDAT,KC-10,1,0,0,HOM,0,0,0,0,0,TRAVIS AFB -XDAT-MAP-PARKING,1.2,0,0,0,1,0,POPE AAF,NO,0,
25.666,DEPARTURE,KC10-XDAT035,TRAVIS AFB,XDAT,KC-10,1,0,0,HOM,0,0,0,0,0,TRAVIS AFB -XDAT-MAP-PARKING,-1.2,0,0,0,-1,0,POPE AAF,NO,2062,
25.667,ARRIVAL,C17-PQWY004,LAJES,MQNA,C-17,1,0,0,RET,0,0,0,0,0,RAMP1,1,0,0,0,1,0,JB CHARLESTON,NO,1811,
25.676,ARRIVAL,B747-400-XDAT001,RAMSTEIN AB,TYFR,B-747P,5,0,0,RET,0,0,0,0,0,RAMP1,1.9,0,0,0,1,0,TRAVIS AFB,NO,949,
25.681,DEPARTURE,B747-400-XDAT003,MATMATA,HNTK,B-747P,3,0,0,ARR,0,0,0,0,0,GABES -HNTK-APT-parking,-1.9,0,0,0,-1,0,RAMSTEIN AB,NO,949,
25.685,PARKMOVE,C17-XDAT004,JB CHARLESTON,DKFX,C-17,4,0,0,ENR,0,0,0,0,0,CHARLESTON AFB-IN -DKFX-JAP-PARKING,-1,0,1,0,0,0,LAJES,NO,0,
25.697,DEPARTURE,KC10-XDAT002,WHITEMAN AFB,YWHG,KC-10,5,0,0,DEP,0.4,0,0,0.4,0,WHITEMAN AFB -YWHG-MAP-PARKING,-1.2,0,0,0,-1,0,LAJES,NO,3050,
25.7,HOMESTART,C5A-XDAT032,TRAVIS AFB,XDAT,C-5A,0,0,0,HOM,0,0,0,0,0,TRAVIS AFB -XDAT-MAP-PARKING,3,0,0,0,1,0,,NO,0,
25.71,ARRIVAL,KC10-XDAT033,DOVER AFB,FJXT,KC-10,1,0,0,DEP,0,0,0,0,0,DOVER AFB -FJXT-MAP-PARKING,1.2,0,0,0,1,0,RAMSTEIN AB,NO,2162,
25.717,DEPARTURE,C17-DKFX003,LAJES,MQNA,C-17,2,0,0,RET,0,0,0,0,0,RAMP1,-1,0,0,0,-1,0,JB CHARLESTON,NO,2575,
25.717,DEPARTURE,C17-PQWY002,LAJES,MQNA,C-17,3,0,0,RET,0,0,0,0,0,RAMP1,-1,0,0,0,-1,0,JB CHARLESTON,NO,2575,
25.717,ARRIVAL,C17-DKFX004,LAJES,MQNA,C-17,1,0,0,RET,0,0,0,0,0,RAMP1,1,0,0,0,1,0,JB CHARLESTON,NO,1811,
25.75,HOMESTART,C5A-XDAT033,TRAVIS AFB,XDAT,C-5A,0,0,0,HOM,0,0,0,0,0,TRAVIS AFB -XDAT-MAP-PARKING,3,0,0,0,1,0,,NO,0,
25.75,HOMESTART,KC10-XDAT036,TRAVIS AFB,XDAT,KC-10,1,0,0,HOM,0,0,0,0,0,TRAVIS AFB -XDAT-MAP-PARKING,1.2,0,0,0,1,0,WHITEMAN AFB,NO,0,
