Key,Day,Enabled,Description,EventPhase,Data
SAM031,0,true,,,true
SAM032,0,true,,,true
SAM033,0,true,,,true
SAM034,0,true,,,true
SAM035,0,true,,,true
SAM036,0,true,,,true
SAM037,0,true,,,true
SAMZ37,0,true,,,true
SAM038,0,true,,,true
SAM039,0,true,,,true
SAM040,0,true,,,true
SAM041,0,true,,,true
SAM042,0,true,,,true
SAM043,0,true,,,true
SAM044,0,true,,,true
SAM045,0,true,,,true
SAM046,0,true,,,true
SAM047,0,true,,,true
SAM048,0,true,,,true
SAM049,0,true,,,true
SAM050,0,true,,,true
SAZ050,0,true,,,true
SAM051,0,true,,,true
SAM052,0,true,,,true
SAM053,0,true,,,true
SAM054,0,true,,,true
SAM055,0,true,,,true
SAM056,0,true,,,true
SAM057,0,true,,,true
SAMZ57,0,true,,,true
SAM058,0,true,,,true
SAM059,0,true,,,true
SAM060,0,true,,,true
SAM061,0,true,,,true
SAMZ61,0,true,,,true
SAM062,0,true,,,true
SAMZ62,0,true,,,true
SAM063,0,true,,,true
SAM064,0,true,,,true
MED001,0,true,,,true
MED002,0,true,,,true
MED003,0,true,,,true
MED004,0,true,,,true
MED005,0,true,,,true
MED006,0,true,,,true
MED007,0,true,,,true
MED008,0,true,,,true
MED009,0,true,,,true
MED010,0,true,,,true
MED011,0,true,,,true
MED012,0,true,,,true
MED013,0,true,,,true
MED014,0,true,,,true
MED015,0,true,,,true
MED016,0,true,,,true
MED017,0,true,,,true
MED018,0,true,,,true
MED019,0,true,,,true
MED020,0,true,,,true
MED021,0,true,,,true
MED022,0,true,,,true
MED023,0,true,,,true
MED024,0,true,,,true
MED025,0,true,,,true
MED026,0,true,,,true
MEDZ26,0,true,,,true
MED027,0,true,,,true
MED028,0,true,,,true
MED029,0,true,,,true
MED030,0,true,,,true
MED031,0,true,,,true
MED032,0,true,,,true
MED033,0,true,,,true
MED034,0,true,,,true
MED035,0,true,,,true
MEDZ35,0,true,,,true
MED036,0,true,,,true
MED037,0,true,,,true
MED038,0,true,,,true
MED039,0,true,,,true
MED040,0,true,,,true
MED041,0,true,,,true
MED042,0,true,,,true
MED043,0,true,,,true
MED044,0,true,,,true
MED045,0,true,,,true
MEDZ45,0,true,,,true
MED046,0,true,,,true
MED047,0,true,,,true
MED048,0,true,,,true
MED049,0,true,,,true
MED050,0,true,,,true
MED051,0,true,,,true
MED052,0,true,,,true
MED053,0,true,,,true
MED054,0,true,,,true
MED055,0,true,,,true
MED056,0,true,,,true
MED057,0,true,,,true
MED058,0,true,,,true
MED059,0,true,,,true
MED060,0,true,,,true
MED061,0,true,,,true
MED062,0,true,,,true
MED063,0,true,,,true
MED064,0,true,,,true
MED065,0,true,,,true
MED066,0,true,,,true
MED067,0,true,,,true
MED068,0,true,,,true
MED069,0,true,,,true
MED070,0,true,,,true
MED071,0,true,,,true
MED072,0,true,,,true
MED073,0,true,,,true
