Key,Day,Enabled,Description,EventPhase,Data
SPAZ186,0,true,,,0
SPAZ187 DUP,0,true,,,0
SPAZ188,0,true,,,0
SPAZ189,0,true,,,0
SPAY190,0,true,,,0
SPAZ190,0,true,,,0
SPAC191,0,true,,,0
SPAC192,0,true,,,0
SPAC193,0,true,,,0
SPAC194,0,true,,,0
SPAC195,0,true,,,0
SPAC196,0,true,,,0
SPAC197,0,true,,,0
SPAC198,0,true,,,0
SPAC199,0,true,,,0
SPAC200,0,true,,,0
SPAC201,0,true,,,0
SPAZ200,0,true,,,0
SPAZ201,0,true,,,0
SPAZ202,0,true,,,0
SPAC202,0,true,,,0
NPAC001,0,true,,,0
NPAC002,0,true,,,0
NPAC003,0,true,,,0
NPAC004,0,true,,,0
NPAC005,0,true,,,0
NPAC006,0,true,,,0
NPAC007,0,true,,,0
NPAC008,0,true,,,0
NPAC009,0,true,,,0
NPAC010,0,true,,,0
NPAC011,0,true,,,0
NPAC012,0,true,,,0
NPAC013,0,true,,,0
NPAC014,0,true,,,0
NPAC015,0,true,,,0
NPAC016,0,true,,,0
NPAC017,0,true,,,0
NPAC018,0,true,,,0
NPAC019,0,true,,,0
NPAC020,0,true,,,0
NPAC021,0,true,,,0
NPAC022,0,true,,,0
NPAC023,0,true,,,0
NPAC024,0,true,,,0
NPACW24,0,true,,,0
NPACX24,0,true,,,0
NPACZ24,0,true,,,0
NPAC025,0,true,,,0
NPAC026,0,true,,,0
NPAZ024,0,true,,,0
NPAZ025,0,true,,,0
NPAZ026,0,true,,,0
NPAC027,0,true,,,0
NPAC028,0,true,,,0
NPAC029,0,true,,,0
NPAC030,0,true,,,0
NPAC031,0,true,,,0
NPAC032,0,true,,,0
NPAC033,0,true,,,0
NPAC034,0,true,,,0
NPAC035,0,true,,,0
NPAC036,0,true,,,0
NPAC037,0,true,,,0
NPAC038,0,true,,,0
NPAC039,0,true,,,0
NPAC040,0,true,,,0
NPAC041,0,true,,,0
NPAC042,0,true,,,0
NPAZ042,0,true,,,0
NPAC043,0,true,,,0
NPACZ43,0,true,,,0
NPAC044,0,true,,,0
NPAC045,0,true,,,0
NPAC046,0,true,,,0
NPAC047,0,true,,,0
NPAC048,0,true,,,0
NPAC049,0,true,,,0
NPAC050,0,true,,,0
NPAC051,0,true,,,0
NPAC052,0,true,,,0
NPAC053,0,true,,,0
NPAC054,0,true,,,0
NPAC055,0,true,,,0
NPAC056,0,true,,,0
NPAC057,0,true,,,0
NPAC058,0,true,,,0
NPAC059,0,true,,,0
NPACA62,0,true,,,0
NPACA63,0,true,,,0
NPACA64,0,true,,,0
NPACA65,0,true,,,0
NPACA66,0,true,,,0
NPACA67,0,true,,,0
NPAC060,0,true,,,0
NPAC061,0,true,,,0
NPAC062,0,true,,,0
NPAC063,0,true,,,0
NPAC064,0,true,,,0
NPAC065,0,true,,,0
NPAC066,0,true,,,0
NPAC067,0,true,,,0
NPAC068,0,true,,,0
NPAC069,0,true,,,0
NPAC070,0,true,,,0
NPAC071,0,true,,,0
NPAC072,0,true,,,0
NPAC073,0,true,,,0
NPAC074,0,true,,,0
NPAC075,0,true,,,0
NPAC076,0,true,,,0
NPAC077,0,true,,,0
NPAC078,0,true,,,0
NPAC079,0,true,,,0
NPAC080,0,true,,,0
NPAC081,0,true,,,0
NPAC082,0,true,,,0
NPAC083,0,true,,,0
NPAC084,0,true,,,0
NPAC085,0,true,,,0
NPAC086,0,true,,,0
NPAC087,0,true,,,0
NPAC088,0,true,,,0
NPAC089,0,true,,,0
NPAC090,0,true,,,0
NPAC091,0,true,,,0
NPAC092,0,true,,,0
NPAC093,0,true,,,0
NPAC094,0,true,,,0
NPAC095,0,true,,,0
NPAC096,0,true,,,0
NPAC097,0,true,,,0
NPAC098,0,true,,,0
NPAC099,0,true,,,0
NPAC100,0,true,,,0
NPAZ100,0,true,,,0
NPAZ101,0,true,,,0
NPAC101,0,true,,,0
NPAC102,0,true,,,0
NPAC103,0,true,,,0
NPAC104,0,true,,,0
NPAC105,0,true,,,0
NATL001,0,true,,,0
NATL002,0,true,,,0
NATL003,0,true,,,0
NATL004,0,true,,,0
NATL005,0,true,,,0
NATL006,0,true,,,0
NATL007,0,true,,,0
NATL008,0,true,,,0
NATLZ08,0,true,,,0
NATLY08,0,true,,,0
NATL009,0,true,,,0
NATL010,0,true,,,0
NATL011,0,true,,,0
NATL012,0,true,,,0
NATL013,0,true,,,0
NATL014,0,true,,,0
NATL015,0,true,,,0
NATL016,0,true,,,0
NATL017,0,true,,,0
NATL018,0,true,,,0
NATL019,0,true,,,0
NATL020,0,true,,,0
NATL021,0,true,,,0
NATL022,0,true,,,0
NATL023,0,true,,,0
NATL024,0,true,,,0
NATL025,0,true,,,0
NATL026,0,true,,,0
NATL027,0,true,,,0
NATL028,0,true,,,0
NATL029,0,true,,,0
NATL030,0,true,,,0
NATL031,0,true,,,0
NATL032,0,true,,,0
NATL033,0,true,,,0
NATL034,0,true,,,0
NATL035,0,true,,,0
NATL036,0,true,,,0
NATL037,0,true,,,0
NATLZ37,0,true,,,0
NATL038,0,true,,,0
NATL039,0,true,,,0
NATL040,0,true,,,0
NATL041,0,true,,,0
NATZ041,0,true,,,0
NATL042,0,true,,,0
NATLA42,0,true,,,0
NATL043,0,true,,,0
NATL044,0,true,,,0
NATL045,0,true,,,0
NATL046,0,true,,,0
NATL047,0,true,,,0
NATL048,0,true,,,0
NATL049,0,true,,,0
NATL050,0,true,,,0
NATL051,0,true,,,0
NATL052,0,true,,,0
NATL053,0,true,,,0
NATL054,0,true,,,0
NATL055,0,true,,,0
NATZ055,0,true,,,0
NATL056,0,true,,,0
NATL057,0,true,,,0
NATL058,0,true,,,0
NATL059,0,true,,,0
NATL060,0,true,,,0
NATL061,0,true,,,0
NATL062,0,true,,,0
NATL063,0,true,,,0
NATL064,0,true,,,0
NATZ064,0,true,,,0
NATZ065,0,true,,,0
NATL065,0,true,,,0
NATL066,0,true,,,0
NATL067,0,true,,,0
NATL068,0,true,,,0
NATL069,0,true,,,0
NATL070,0,true,,,0
NATL071,0,true,,,0
NATL072,0,true,,,0
NATL073,0,true,,,0
NATL074,0,true,,,0
NATLZ74,0,true,,,0
NATLY74,0,true,,,0
NATL075,0,true,,,0
NATL076,0,true,,,0
NATLZ76,0,true,,,0
NATLY76,0,true,,,0
NATL077,0,true,,,0
NATL078,0,true,,,0
NATL079,0,true,,,0
NATL080,0,true,,,0
NATL081,0,true,,,0
NATL082,0,true,,,0
NATL083,0,true,,,0
NATL084,0,true,,,0
NATL085,0,true,,,0
NATL086,0,true,,,0
NATL087,0,true,,,0
NATL088,0,true,,,0
NATL089,0,true,,,0
NATL090,0,true,,,0
NATL091,0,true,,,0
NATL092,0,true,,,0
NATL093,0,true,,,0
NATL094,0,true,,,0
NATL095,0,true,,,0
NATL096,0,true,,,0
NATL097,0,true,,,0
NATL098,0,true,,,0
NATL099,0,true,,,0
NATL100,0,true,,,0
NATL101,0,true,,,0
NATL102,0,true,,,0
NATL103,0,true,,,0
NATL104,0,true,,,0
NATL105,0,true,,,0
NATL106,0,true,,,0
NATL107,0,true,,,0
NATL108,0,true,,,0
NATL108 DUP,0,true,,,0
NATL109,0,true,,,0
NATL110,0,true,,,0
NATL111,0,true,,,0
NATZ111,0,true,,,0
NATL112,0,true,,,0
NATL113,0,true,,,0
NATL114,0,true,,,0
NATL115,0,true,,,0
NATL116,0,true,,,0
NATL117,0,true,,,0
NATL118,0,true,,,0
NATL119,0,true,,,0
NATL120,0,true,,,0
NATL121,0,true,,,0
NATL122,0,true,,,0
NATL123,0,true,,,0
NATL124,0,true,,,0
NATL125,0,true,,,0
NATL126,0,true,,,0
NATL127,0,true,,,0
NATL128,0,true,,,0
NATL129,0,true,,,0
NATL130,0,true,,,0
NATL131,0,true,,,0
NATL132,0,true,,,0
NATL133,0,true,,,0
NATL134,0,true,,,0
NATL135,0,true,,,0
NATL136,0,true,,,0
NATL137,0,true,,,0
NATL138,0,true,,,0
NATL139,0,true,,,0
NATL140,0,true,,,0
NATL141,0,true,,,0
NATB141,0,true,,,0
NATL142,0,true,,,0
NATL143,0,true,,,0
NATL144,0,true,,,0
NATL144A,0,true,,,0
NATL145,0,true,,,0
NATL146,0,true,,,0
NATL147,0,true,,,0
NATL148,0,true,,,0
NATL149,0,true,,,0
NATL150,0,true,,,0
NATB150,0,true,,,0
NATL151,0,true,,,0
NATB151,0,true,,,0
NATL152,0,true,,,0
NATL153,0,true,,,0
NATL154,0,true,,,0
NATL155,0,true,,,0
NATL156,0,true,,,0
NATL157,0,true,,,0
NATL158,0,true,,,0
NATL159,0,true,,,0
NATB157,0,true,,,0
NATB158,0,true,,,0
NATB159,0,true,,,0
NATL160,0,true,,,0
NATL161,0,true,,,0
NATL162,0,true,,,0
NATL163,0,true,,,0
NATL164,0,true,,,0
NATL165,0,true,,,0
NATL166,0,true,,,0
NATL167,0,true,,,0
NATL168,0,true,,,0
NATL169,0,true,,,0
NATL170,0,true,,,0
NATL171,0,true,,,0
NATL172,0,true,,,0
NATL173,0,true,,,0
NATL174,0,true,,,0
NATL175,0,true,,,0
NATL176,0,true,,,0
NATL177,0,true,,,0
NATL178,0,true,,,0
NATL179,0,true,,,0
NATL180,0,true,,,0
NATZ180,0,true,,,0
NATL181,0,true,,,0
NATL182,0,true,,,0
NATL183,0,true,,,0
NATL184,0,true,,,0
NATL185,0,true,,,0
NATL186,0,true,,,0
NATL187,0,true,,,0
NATL188,0,true,,,0
NATL189,0,true,,,0
NATL190,0,true,,,0
NATL191,0,true,,,0
NATL192,0,true,,,0
NATL193,0,true,,,0
NATL194,0,true,,,0
NATL195,0,true,,,0
NATL196,0,true,,,0
NATL197,0,true,,,0
NATL198,0,true,,,0
