Event Day,Port,Fleet,Restriction
22,VPRF,AMMO,false
22,VSNF,AMMO,false
22,WMPT,AMMO,false
22,WPAU,AMMO,true
22,WPVT,AMMO,true
22,WQZM,AMMO,true
22,WTJG,AMMO,true
22,WYKZ,AMMO,false
22,XEXW,AMMO,false
22,XRVJ,AMMO,false
22,XUDT,AMMO,true
22,XVMN,AMMO,false
22,XVRV,AMMO,false
22,XYNK,AMMO,false
22,YRTK,AMMO,true
22,ZBES,AMMO,true
22,ZMJJ,AMMO,true
22,ZNMC,AMMO,false
22,ZSJC,AMMO,true
22,00A1,EUSC,true
22,00IO,EUSC,true
22,00XT,EUSC,true
22,AAPV,EUSC,true
22,ABFL,EUSC,true
22,ADKH,EUSC,true
22,ADLS,EUSC,true
22,AELU,EUSC,true
22,AEQT,EUSC,true
22,AJGX,EUSC,true
22,ALRF,EUSC,true
22,AMCQ,EUSC,true
22,APFD,EUSC,false
22,APGW,EUSC,true
22,AVBU,EUSC,true
22,AVYX,EUSC,true
22,BBNQ,EUSC,true
22,BBNV,EUSC,true
22,BQWA,EUSC,true
22,BSRL,EUSC,true
22,CHCY,EUSC,true
22,CWCP,EUSC,true
22,CWGV,EUSC,true
22,DKSD,EUSC,true
22,DRUG,EUSC,true
22,EDME,EUSC,false
22,EGNN,EUSC,true
22,ENCN,EUSC,true
22,EZMU,EUSC,true
22,FGDB,EUSC,true
22,FGDD,EUSC,true
22,FGTW,EUSC,true
22,FMAZ,EUSC,true
22,FNLD,EUSC,true
22,FNSH,EUSC,true
22,FQZF,EUSC,true
22,GPEN,EUSC,true
22,GWZP,EUSC,true
22,HAGC,EUSC,true
22,HMGB,EUSC,true
22,HNTS,EUSC,true
22,HUPR,EUSC,true
22,JJRP,EUSC,true
22,JSSN,EUSC,true
22,JTVH,EUSC,true
22,JWJY,EUSC,true
22,JWTD,EUSC,true
22,JXKM,EUSC,true
22,JYPN,EUSC,true
22,KZPH,EUSC,true
22,KZTZ,EUSC,true
22,LCMT,EUSC,true
22,LKPE,EUSC,true
22,LRNC,EUSC,true
22,LSGM,EUSC,true
22,LUTP,EUSC,true
22,LWEV,EUSC,true
22,LYAP,EUSC,true
22,LYRV,EUSC,false
22,LYTM,EUSC,true
22,MKAG,EUSC,true
22,MLDL,EUSC,true
22,MMGH,EUSC,true
22,MZJK,EUSC,true
22,NBDY,EUSC,true
22,NLFL,EUSC,true
22,NNWH,EUSC,true
22,NPTU,EUSC,true
22,NSAN,EUSC,true
22,PAXM,EUSC,true
22,PCFC,EUSC,false
22,PCFG,EUSC,true
22,PKVP,EUSC,true
22,PPSH,EUSC,true
22,QCFF,EUSC,true
22,QHPB,EUSC,true
22,QHPD,EUSC,true
22,QHPF,EUSC,true
22,QNPW,EUSC,true
22,QTUP,EUSC,true
22,RCYQ,EUSC,true
22,RCYT,EUSC,true
22,RELG,EUSC,true
22,REPV,EUSC,true
22,RGJW,EUSC,true
22,RQNK,EUSC,true
22,RRHU,EUSC,true
22,RRRK,EUSC,true
22,RUAM,EUSC,true
22,RUAQ,EUSC,true
22,RULV,EUSC,true
22,SBEA,EUSC,true
22,SBEQ,EUSC,true
22,SEA1,EUSC,true
22,SERU,EUSC,true
22,SMXS,EUSC,true
22,STRM,EUSC,true
22,SVCN,EUSC,true
22,SYZZ,EUSC,true
22,TGWS,EUSC,true
22,TKDW,EUSC,true
22,TNVX,EUSC,true
22,TNZY,EUSC,true
22,TPPR,EUSC,true
22,TPRW,EUSC,true
22,TQKG,EUSC,true
22,TRZP,EUSC,true
22,TVJD,EUSC,true
22,TVXA,EUSC,true
22,TZL4,EUSC,true
22,TZYR,EUSC,true
22,UMXA,EUSC,true
22,UNAP,EUSC,true
22,UTAC,EUSC,true
22,UTVT,EUSC,true
22,UULA,EUSC,true
22,UULB,EUSC,true
22,UULX,EUSC,true
22,UYQR,EUSC,true
22,UZXJ,EUSC,true
22,VFVN,EUSC,true
22,VKNP,EUSC,true
22,VPRF,EUSC,true
22,VSNF,EUSC,false
22,WMPT,EUSC,true
22,WPAU,EUSC,true
22,WPVT,EUSC,true
22,WQZM,EUSC,true
22,WTJG,EUSC,true
22,WYKZ,EUSC,true
22,XEXW,EUSC,true
22,XRVJ,EUSC,true
22,XUDT,EUSC,true
22,XVMN,EUSC,true
22,XVRV,EUSC,false
22,XYNK,EUSC,true
22,YRTK,EUSC,true
22,ZBES,EUSC,true
22,ZMJJ,EUSC,true
22,ZNMC,EUSC,true
22,ZSJC,EUSC,true
22,00A1,FF-LINER,true
22,00IO,FF-LINER,true
22,00XT,FF-LINER,true
22,AAPV,FF-LINER,true
22,ABFL,FF-LINER,true
22,ADKH,FF-LINER,true
22,ADLS,FF-LINER,true
22,AELU,FF-LINER,true
22,AEQT,FF-LINER,true
22,AJGX,FF-LINER,true
22,ALRF,FF-LINER,true
22,AMCQ,FF-LINER,true
22,APFD,FF-LINER,false
22,APGW,FF-LINER,true
22,AVBU,FF-LINER,true
22,AVYX,FF-LINER,true
22,BBNQ,FF-LINER,true
22,BBNV,FF-LINER,true
22,BQWA,FF-LINER,true
22,BSRL,FF-LINER,true
22,CHCY,FF-LINER,true
22,CWCP,FF-LINER,true
22,CWGV,FF-LINER,true
22,DKSD,FF-LINER,true
22,DRUG,FF-LINER,true
22,EDME,FF-LINER,true
22,EGNN,FF-LINER,true
22,ENCN,FF-LINER,true
22,EZMU,FF-LINER,true
22,FGDB,FF-LINER,true
22,FGDD,FF-LINER,true
22,FGTW,FF-LINER,true
22,FMAZ,FF-LINER,true
22,FNLD,FF-LINER,true
22,FNSH,FF-LINER,true
22,FQZF,FF-LINER,true
22,GPEN,FF-LINER,true
22,GWZP,FF-LINER,true
22,HAGC,FF-LINER,true
22,HMGB,FF-LINER,true
22,HNTS,FF-LINER,true
22,HUPR,FF-LINER,true
22,JJRP,FF-LINER,true
22,JSSN,FF-LINER,true
22,JTVH,FF-LINER,true
22,JWJY,FF-LINER,true
22,JWTD,FF-LINER,true
22,JXKM,FF-LINER,true
22,JYPN,FF-LINER,true
22,KZPH,FF-LINER,true
22,KZTZ,FF-LINER,true
22,LCMT,FF-LINER,true
22,LKPE,FF-LINER,true
22,LRNC,FF-LINER,true
22,LSGM,FF-LINER,true
22,LUTP,FF-LINER,true
22,LWEV,FF-LINER,true
22,LYAP,FF-LINER,true
22,LYRV,FF-LINER,true
22,LYTM,FF-LINER,true
22,MKAG,FF-LINER,true
22,MLDL,FF-LINER,true
22,MMGH,FF-LINER,true
22,MZJK,FF-LINER,true
22,NBDY,FF-LINER,true
22,NLFL,FF-LINER,true
22,NNWH,FF-LINER,true
22,NPTU,FF-LINER,true
22,NSAN,FF-LINER,true
22,PAXM,FF-LINER,true
22,PCFC,FF-LINER,true
22,PCFG,FF-LINER,true
22,PKVP,FF-LINER,true
22,PPSH,FF-LINER,true
22,QCFF,FF-LINER,true
22,QHPB,FF-LINER,true
22,QHPD,FF-LINER,true
22,QHPF,FF-LINER,true
22,QNPW,FF-LINER,true
22,QTUP,FF-LINER,true
22,RCYQ,FF-LINER,true
22,RCYT,FF-LINER,true
22,RELG,FF-LINER,true
22,REPV,FF-LINER,true
22,RGJW,FF-LINER,true
22,RQNK,FF-LINER,true
22,RRHU,FF-LINER,true
22,RRRK,FF-LINER,true
22,RUAM,FF-LINER,true
22,RUAQ,FF-LINER,true
22,RULV,FF-LINER,true
22,SBEA,FF-LINER,true
22,SBEQ,FF-LINER,true
22,SEA1,FF-LINER,true
22,SERU,FF-LINER,true
22,SMXS,FF-LINER,true
22,STRM,FF-LINER,true
22,SVCN,FF-LINER,true
22,SYZZ,FF-LINER,true
22,TGWS,FF-LINER,true
22,TKDW,FF-LINER,true
22,TNVX,FF-LINER,true
22,TNZY,FF-LINER,true
22,TPPR,FF-LINER,true
22,TPRW,FF-LINER,true
22,TQKG,FF-LINER,true
22,TRZP,FF-LINER,true
22,TVJD,FF-LINER,true
22,TVXA,FF-LINER,true
22,TZL4,FF-LINER,true
22,TZYR,FF-LINER,true
22,UMXA,FF-LINER,true
22,UNAP,FF-LINER,true
22,UTAC,FF-LINER,true
22,UTVT,FF-LINER,true
22,UULA,FF-LINER,true
22,UULB,FF-LINER,true
22,UULX,FF-LINER,true
22,UYQR,FF-LINER,true
22,UZXJ,FF-LINER,true
22,VFVN,FF-LINER,true
22,VKNP,FF-LINER,true
22,VPRF,FF-LINER,true
22,VSNF,FF-LINER,true
22,WMPT,FF-LINER,true
22,WPAU,FF-LINER,true
22,WPVT,FF-LINER,true
22,WQZM,FF-LINER,true
22,WTJG,FF-LINER,true
22,WYKZ,FF-LINER,true
22,XEXW,FF-LINER,true
22,XRVJ,FF-LINER,true
22,XUDT,FF-LINER,true
22,XVMN,FF-LINER,true
22,XVRV,FF-LINER,true
22,XYNK,FF-LINER,true
22,YRTK,FF-LINER,true
22,ZBES,FF-LINER,true
22,ZMJJ,FF-LINER,true
22,ZNMC,FF-LINER,true
22,ZSJC,FF-LINER,true
22,00A1,FLOW,true
22,00IO,FLOW,true
22,00XT,FLOW,true
22,AAPV,FLOW,true
22,ABFL,FLOW,true
22,ADKH,FLOW,true
22,ADLS,FLOW,true
22,AELU,FLOW,true
22,AEQT,FLOW,true
22,AJGX,FLOW,true
22,ALRF,FLOW,true
22,AMCQ,FLOW,true
22,APFD,FLOW,true
22,APGW,FLOW,true
22,AVBU,FLOW,true
22,AVYX,FLOW,true
22,BBNQ,FLOW,true
22,BBNV,FLOW,true
22,BQWA,FLOW,true
22,BSRL,FLOW,true
22,CHCY,FLOW,true
22,CWCP,FLOW,true
22,CWGV,FLOW,true
22,DKSD,FLOW,true
22,DRUG,FLOW,true
22,EDME,FLOW,false
22,EGNN,FLOW,false
22,ENCN,FLOW,true
22,EZMU,FLOW,true
22,FGDB,FLOW,true
22,FGDD,FLOW,true
22,FGTW,FLOW,true
22,FMAZ,FLOW,true
22,FNLD,FLOW,true
22,FNSH,FLOW,true
22,FQZF,FLOW,true
22,GPEN,FLOW,true
22,GWZP,FLOW,true
22,HAGC,FLOW,true
22,HMGB,FLOW,true
22,HNTS,FLOW,true
22,HUPR,FLOW,true
22,JJRP,FLOW,true
22,JSSN,FLOW,true
22,JTVH,FLOW,true
22,JWJY,FLOW,true
22,JWTD,FLOW,true
22,JXKM,FLOW,true
22,JYPN,FLOW,true
22,KZPH,FLOW,true
22,KZTZ,FLOW,true
22,LCMT,FLOW,true
22,LKPE,FLOW,false
22,LRNC,FLOW,true
22,LSGM,FLOW,true
22,LUTP,FLOW,true
22,LWEV,FLOW,true
22,LYAP,FLOW,true
22,LYRV,FLOW,false
22,LYTM,FLOW,true
22,MKAG,FLOW,true
22,MLDL,FLOW,true
22,MMGH,FLOW,true
22,MZJK,FLOW,true
22,NBDY,FLOW,true
22,NLFL,FLOW,true
22,NNWH,FLOW,true
22,NPTU,FLOW,false
22,NSAN,FLOW,true
22,PAXM,FLOW,true
22,PCFC,FLOW,false
22,PCFG,FLOW,true
22,PKVP,FLOW,true
22,PPSH,FLOW,true
22,QCFF,FLOW,true
22,QHPB,FLOW,true
22,QHPD,FLOW,true
22,QHPF,FLOW,true
22,QNPW,FLOW,true
22,QTUP,FLOW,true
22,RCYQ,FLOW,true
22,RCYT,FLOW,true
22,RELG,FLOW,true
22,REPV,FLOW,true
22,RGJW,FLOW,true
22,RQNK,FLOW,true
22,RRHU,FLOW,true
22,RRRK,FLOW,true
22,RUAM,FLOW,true
22,RUAQ,FLOW,true
22,RULV,FLOW,true
22,SBEA,FLOW,true
22,SBEQ,FLOW,true
22,SEA1,FLOW,true
22,SERU,FLOW,false
22,SMXS,FLOW,true
22,STRM,FLOW,true
22,SVCN,FLOW,true
22,SYZZ,FLOW,true
22,TGWS,FLOW,true
22,TKDW,FLOW,true
22,TNVX,FLOW,true
22,TNZY,FLOW,true
22,TPPR,FLOW,true
22,TPRW,FLOW,true
22,TQKG,FLOW,true
22,TRZP,FLOW,true
22,TVJD,FLOW,true
22,TVXA,FLOW,true
22,TZL4,FLOW,true
22,TZYR,FLOW,true
22,UMXA,FLOW,true
22,UNAP,FLOW,true
22,UTAC,FLOW,false
22,UTVT,FLOW,true
22,UULA,FLOW,true
22,UULB,FLOW,true
22,UULX,FLOW,true
22,UYQR,FLOW,true
22,UZXJ,FLOW,true
22,VFVN,FLOW,true
22,VKNP,FLOW,true
22,VPRF,FLOW,true
22,VSNF,FLOW,false
22,WMPT,FLOW,false
22,WPAU,FLOW,true
22,WPVT,FLOW,false
22,WQZM,FLOW,true
22,WTJG,FLOW,true
22,WYKZ,FLOW,true
22,XEXW,FLOW,true
22,XRVJ,FLOW,true
22,XUDT,FLOW,false
22,XVMN,FLOW,true
22,XVRV,FLOW,false
22,XYNK,FLOW,true
22,YRTK,FLOW,true
22,ZBES,FLOW,true
22,ZMJJ,FLOW,true
22,ZNMC,FLOW,true
22,ZSJC,FLOW,true
22,00A1,MSC,true
22,00IO,MSC,true
22,00XT,MSC,true
22,AAPV,MSC,true
22,ABFL,MSC,true
22,ADKH,MSC,true
22,ADLS,MSC,true
22,AELU,MSC,true
22,AEQT,MSC,true
22,AJGX,MSC,true
22,ALRF,MSC,true
22,AMCQ,MSC,true
22,APFD,MSC,false
22,APGW,MSC,true
22,AVBU,MSC,true
22,AVYX,MSC,true
22,BBNQ,MSC,true
22,BBNV,MSC,true
22,BQWA,MSC,true
22,BSRL,MSC,true
22,CHCY,MSC,true
22,CWCP,MSC,true
22,CWGV,MSC,true
22,DKSD,MSC,true
22,DRUG,MSC,true
22,EDME,MSC,false
22,EGNN,MSC,true
22,ENCN,MSC,true
22,EZMU,MSC,true
22,FGDB,MSC,true
22,FGDD,MSC,true
22,FGTW,MSC,true
22,FMAZ,MSC,true
22,FNLD,MSC,true
22,FNSH,MSC,true
22,FQZF,MSC,true
22,GPEN,MSC,true
22,GWZP,MSC,true
22,HAGC,MSC,true
22,HMGB,MSC,true
22,HNTS,MSC,true
22,HUPR,MSC,true
22,JJRP,MSC,true
22,JSSN,MSC,true
22,JTVH,MSC,true
22,JWJY,MSC,true
22,JWTD,MSC,true
22,JXKM,MSC,true
22,JYPN,MSC,true
22,KZPH,MSC,true
22,KZTZ,MSC,true
22,LCMT,MSC,true
22,LKPE,MSC,true
22,LRNC,MSC,true
22,LSGM,MSC,true
22,LUTP,MSC,true
22,LWEV,MSC,true
22,LYAP,MSC,true
22,LYRV,MSC,false
22,LYTM,MSC,true
22,MKAG,MSC,true
22,MLDL,MSC,true
22,MMGH,MSC,true
22,MZJK,MSC,true
22,NBDY,MSC,true
22,NLFL,MSC,true
22,NNWH,MSC,true
22,NPTU,MSC,true
22,NSAN,MSC,true
22,PAXM,MSC,true
22,PCFC,MSC,false
22,PCFG,MSC,true
22,PKVP,MSC,true
22,PPSH,MSC,true
22,QCFF,MSC,true
22,QHPB,MSC,true
22,QHPD,MSC,true
22,QHPF,MSC,true
22,QNPW,MSC,true
22,QTUP,MSC,true
22,RCYQ,MSC,true
22,RCYT,MSC,true
22,RELG,MSC,true
22,REPV,MSC,true
22,RGJW,MSC,true
22,RQNK,MSC,true
22,RRHU,MSC,true
22,RRRK,MSC,true
22,RUAM,MSC,true
22,RUAQ,MSC,true
22,RULV,MSC,true
22,SBEA,MSC,true
22,SBEQ,MSC,true
22,SEA1,MSC,true
22,SERU,MSC,true
22,SMXS,MSC,true
22,STRM,MSC,true
22,SVCN,MSC,true
22,SYZZ,MSC,true
22,TGWS,MSC,true
22,TKDW,MSC,true
22,TNVX,MSC,true
22,TNZY,MSC,true
22,TPPR,MSC,true
22,TPRW,MSC,true
22,TQKG,MSC,true
22,TRZP,MSC,true
22,TVJD,MSC,true
22,TVXA,MSC,true
22,TZL4,MSC,true
22,TZYR,MSC,true
22,UMXA,MSC,true
22,UNAP,MSC,true
22,UTAC,MSC,true
22,UTVT,MSC,true
22,UULA,MSC,true
22,UULB,MSC,true
22,UULX,MSC,true
22,UYQR,MSC,true
22,UZXJ,MSC,true
22,VFVN,MSC,true
22,VKNP,MSC,true
22,VPRF,MSC,true
22,VSNF,MSC,false
22,WMPT,MSC,true
22,WPAU,MSC,true
22,WPVT,MSC,true
22,WQZM,MSC,true
22,WTJG,MSC,true
22,WYKZ,MSC,true
22,XEXW,MSC,true
22,XRVJ,MSC,true
22,XUDT,MSC,true
22,XVMN,MSC,true
22,XVRV,MSC,false
22,XYNK,MSC,true
22,YRTK,MSC,true
22,ZBES,MSC,true
22,ZMJJ,MSC,true
22,ZNMC,MSC,true
22,ZSJC,MSC,true
22,00A1,ORG SURGE,true
22,00IO,ORG SURGE,true
22,00XT,ORG SURGE,true
22,AAPV,ORG SURGE,true
22,ABFL,ORG SURGE,true
22,ADKH,ORG SURGE,true
22,ADLS,ORG SURGE,true
22,AELU,ORG SURGE,true
22,AEQT,ORG SURGE,false
22,AJGX,ORG SURGE,true
22,ALRF,ORG SURGE,true
22,AMCQ,ORG SURGE,true
22,APFD,ORG SURGE,true
22,APGW,ORG SURGE,true
22,AVBU,ORG SURGE,true
22,AVYX,ORG SURGE,false
22,BBNQ,ORG SURGE,true
22,BBNV,ORG SURGE,true
22,BQWA,ORG SURGE,true
22,BSRL,ORG SURGE,true
22,CHCY,ORG SURGE,true
22,CWCP,ORG SURGE,false
22,CWGV,ORG SURGE,true
22,DKSD,ORG SURGE,true
22,DRUG,ORG SURGE,true
22,EDME,ORG SURGE,false
22,EGNN,ORG SURGE,false
22,ENCN,ORG SURGE,true
22,EZMU,ORG SURGE,true
22,FGDB,ORG SURGE,true
22,FGDD,ORG SURGE,true
22,FGTW,ORG SURGE,true
22,FMAZ,ORG SURGE,true
22,FNLD,ORG SURGE,true
22,FNSH,ORG SURGE,true
22,FQZF,ORG SURGE,true
22,GPEN,ORG SURGE,true
22,GWZP,ORG SURGE,true
22,HAGC,ORG SURGE,true
22,HMGB,ORG SURGE,true
22,HNTS,ORG SURGE,true
22,HUPR,ORG SURGE,true
22,JJRP,ORG SURGE,true
22,JSSN,ORG SURGE,true
22,JTVH,ORG SURGE,true
22,JWJY,ORG SURGE,true
22,JWTD,ORG SURGE,true
22,JXKM,ORG SURGE,true
22,JYPN,ORG SURGE,true
22,KZPH,ORG SURGE,true
22,KZTZ,ORG SURGE,true
22,LCMT,ORG SURGE,true
22,LKPE,ORG SURGE,false
22,LRNC,ORG SURGE,true
22,LSGM,ORG SURGE,true
22,LUTP,ORG SURGE,true
22,LWEV,ORG SURGE,true
22,LYAP,ORG SURGE,true
22,LYRV,ORG SURGE,false
22,LYTM,ORG SURGE,true
22,MKAG,ORG SURGE,true
22,MLDL,ORG SURGE,true
22,MMGH,ORG SURGE,true
22,MZJK,ORG SURGE,true
22,NBDY,ORG SURGE,true
22,NLFL,ORG SURGE,true
22,NNWH,ORG SURGE,true
22,NPTU,ORG SURGE,true
22,NSAN,ORG SURGE,true
22,PAXM,ORG SURGE,true
22,PCFC,ORG SURGE,false
22,PCFG,ORG SURGE,true
22,PKVP,ORG SURGE,true
22,PPSH,ORG SURGE,true
22,QCFF,ORG SURGE,true
22,QHPB,ORG SURGE,true
22,QHPD,ORG SURGE,true
22,QHPF,ORG SURGE,true
22,QNPW,ORG SURGE,true
22,QTUP,ORG SURGE,true
22,RCYQ,ORG SURGE,true
22,RCYT,ORG SURGE,true
22,RELG,ORG SURGE,true
22,REPV,ORG SURGE,true
22,RGJW,ORG SURGE,true
22,RQNK,ORG SURGE,true
22,RRHU,ORG SURGE,true
22,RRRK,ORG SURGE,true
22,RUAM,ORG SURGE,true
22,RUAQ,ORG SURGE,true
22,RULV,ORG SURGE,true
22,SBEA,ORG SURGE,true
22,SBEQ,ORG SURGE,true
22,SEA1,ORG SURGE,true
22,SERU,ORG SURGE,true
22,SMXS,ORG SURGE,true
22,STRM,ORG SURGE,true
22,SVCN,ORG SURGE,true
22,SYZZ,ORG SURGE,true
22,TGWS,ORG SURGE,true
22,TKDW,ORG SURGE,true
22,TNVX,ORG SURGE,true
22,TNZY,ORG SURGE,true
22,TPPR,ORG SURGE,true
22,TPRW,ORG SURGE,true
22,TQKG,ORG SURGE,true
22,TRZP,ORG SURGE,true
22,TVJD,ORG SURGE,true
22,TVXA,ORG SURGE,true
22,TZL4,ORG SURGE,true
22,TZYR,ORG SURGE,true
22,UMXA,ORG SURGE,true
22,UNAP,ORG SURGE,true
22,UTAC,ORG SURGE,true
22,UTVT,ORG SURGE,true
22,UULA,ORG SURGE,true
22,UULB,ORG SURGE,true
22,UULX,ORG SURGE,true
22,UYQR,ORG SURGE,true
22,UZXJ,ORG SURGE,true
22,VFVN,ORG SURGE,true
22,VKNP,ORG SURGE,true
22,VPRF,ORG SURGE,true
22,VSNF,ORG SURGE,false
22,WMPT,ORG SURGE,false
22,WPAU,ORG SURGE,true
22,WPVT,ORG SURGE,true
22,WQZM,ORG SURGE,true
22,WTJG,ORG SURGE,true
22,WYKZ,ORG SURGE,true
22,XEXW,ORG SURGE,true
22,XRVJ,ORG SURGE,false
22,XUDT,ORG SURGE,true
22,XVMN,ORG SURGE,true
22,XVRV,ORG SURGE,false
22,XYNK,ORG SURGE,true
22,YRTK,ORG SURGE,true
22,ZBES,ORG SURGE,true
22,ZMJJ,ORG SURGE,true
22,ZNMC,ORG SURGE,true
22,ZSJC,ORG SURGE,true
22,00A1,RRF,true
22,00IO,RRF,true
22,00XT,RRF,true
22,AAPV,RRF,true
22,ABFL,RRF,true
22,ADKH,RRF,true
22,ADLS,RRF,true
22,AELU,RRF,true
22,AEQT,RRF,false
22,AJGX,RRF,true
22,ALRF,RRF,true
22,AMCQ,RRF,true
22,APFD,RRF,true
22,APGW,RRF,true
22,AVBU,RRF,true
22,AVYX,RRF,false
22,BBNQ,RRF,true
22,BBNV,RRF,true
22,BQWA,RRF,true
22,BSRL,RRF,true
22,CHCY,RRF,true
22,CWCP,RRF,false
22,CWGV,RRF,true
22,DKSD,RRF,true
22,DRUG,RRF,true
22,EDME,RRF,false
22,EGNN,RRF,false
22,ENCN,RRF,true
22,EZMU,RRF,true
22,FGDB,RRF,true
22,FGDD,RRF,true
22,FGTW,RRF,true
22,FMAZ,RRF,true
22,FNLD,RRF,true
22,FNSH,RRF,true
22,FQZF,RRF,true
22,GPEN,RRF,true
22,GWZP,RRF,true
22,HAGC,RRF,true
22,HMGB,RRF,true
22,HNTS,RRF,true
22,HUPR,RRF,true
22,JJRP,RRF,true
22,JSSN,RRF,true
22,JTVH,RRF,true
22,JWJY,RRF,true
22,JWTD,RRF,true
22,JXKM,RRF,true
22,JYPN,RRF,true
22,KZPH,RRF,true
22,KZTZ,RRF,true
22,LCMT,RRF,true
22,LKPE,RRF,false
22,LRNC,RRF,true
22,LSGM,RRF,true
22,LUTP,RRF,true
22,LWEV,RRF,true
22,LYAP,RRF,true
22,LYRV,RRF,false
22,LYTM,RRF,true
22,MKAG,RRF,true
22,MLDL,RRF,true
22,MMGH,RRF,true
22,MZJK,RRF,true
22,NBDY,RRF,true
22,NLFL,RRF,true
22,NNWH,RRF,true
22,NPTU,RRF,true
22,NSAN,RRF,true
22,PAXM,RRF,true
22,PCFC,RRF,false
22,PCFG,RRF,true
22,PKVP,RRF,true
22,PPSH,RRF,true
22,QCFF,RRF,true
22,QHPB,RRF,true
22,QHPD,RRF,true
22,QHPF,RRF,true
22,QNPW,RRF,true
22,QTUP,RRF,true
22,RCYQ,RRF,true
22,RCYT,RRF,true
22,RELG,RRF,true
22,REPV,RRF,true
22,RGJW,RRF,true
22,RQNK,RRF,true
22,RRHU,RRF,true
22,RRRK,RRF,true
22,RUAM,RRF,true
22,RUAQ,RRF,true
22,RULV,RRF,true
22,SBEA,RRF,true
22,SBEQ,RRF,true
22,SEA1,RRF,true
22,SERU,RRF,true
22,SMXS,RRF,true
22,STRM,RRF,true
22,SVCN,RRF,true
22,SYZZ,RRF,true
22,TGWS,RRF,true
22,TKDW,RRF,true
22,TNVX,RRF,true
22,TNZY,RRF,true
22,TPPR,RRF,true
22,TPRW,RRF,true
22,TQKG,RRF,true
22,TRZP,RRF,true
22,TVJD,RRF,true
22,TVXA,RRF,true
22,TZL4,RRF,true
22,TZYR,RRF,true
22,UMXA,RRF,true
22,UNAP,RRF,true
22,UTAC,RRF,true
22,UTVT,RRF,true
22,UULA,RRF,true
22,UULB,RRF,true
22,UULX,RRF,true
22,UYQR,RRF,true
22,UZXJ,RRF,true
