Berth Group Utilization
GEOLOC<String>,COUNTRY STATE CODE<String>,PORT NAME<String>,BERTH GROUP<String>,Time<Day>,BERTH LENGTH<Ft>,MIN FEET USED<Ft>,MIN LENGTH USE<Percent>,AVG FEET USED<Ft>,AVG LENGTH USE<Percent>,MAX FEET USED<Ft>,MAX LENGTH USE<Percent>,MIN SHIPS ON<Ship>,AVG SHIPS ON<Ship>,MAX SHIPS ON<Ship>
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,60.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,61.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,62.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,63.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,64.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,65.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,66.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,67.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,68.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,69.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,70.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,71.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,72.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,73.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,74.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,75.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,76.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,77.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,78.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,79.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,80.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,81.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,82.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,83.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,84.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,85.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,86.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,87.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,88.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,89.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,90.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,91.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,92.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,93.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,94.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,95.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,96.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,97.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,98.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,99.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,100.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,101.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,102.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,103.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,104.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,105.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,106.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,107.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,108.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,109.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,110.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,111.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,112.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,113.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,114.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,115.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,116.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,117.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,118.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,119.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,120.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,121.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,122.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,123.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,124.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,125.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,126.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,127.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,128.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,129.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,130.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,131.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,132.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,133.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,134.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,135.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,136.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,137.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,138.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,139.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,140.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,141.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,142.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,143.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,144.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,145.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,146.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,147.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,148.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,149.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,150.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,151.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,152.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,153.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,154.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,155.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,156.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,157.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,158.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,159.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,160.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,161.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,162.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,163.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,164.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,165.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,166.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,167.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,168.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,169.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,170.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,171.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,172.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,173.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,174.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,175.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,176.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,177.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,178.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,179.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,InStreamAnchor1,180.0,3.4028235E38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,1.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,2.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,3.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,4.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,5.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,6.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,7.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,8.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,9.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,10.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,11.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,12.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,13.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,14.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,15.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,16.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,17.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,18.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,19.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,20.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,21.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,22.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,23.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,24.0,4000.0,0.0,0.0,512.4167,0.12810417,1892.0,0.473,0.0,0.5416667,2.0
HNTS,TN,GABES,BG Gabes berth1,25.0,4000.0,946.0,0.2365,1813.1669,0.4532917,1892.0,0.473,1.0,1.9166669,2.0
HNTS,TN,GABES,BG Gabes berth1,26.0,4000.0,0.0,0.0,906.5835,0.22664587,946.0,0.2365,0.0,0.9583335,1.0
HNTS,TN,GABES,BG Gabes berth1,27.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,28.0,4000.0,0.0,0.0,168.16667,0.042041667,1364.0,0.341,0.0,0.25,2.0
HNTS,TN,GABES,BG Gabes berth1,29.0,4000.0,696.0,0.174,723.8333,0.18095833,1364.0,0.341,1.0,1.0416667,2.0
HNTS,TN,GABES,BG Gabes berth1,30.0,4000.0,0.0,0.0,737.0833,0.18427083,2498.0,0.6245,0.0,0.9999999,3.0
HNTS,TN,GABES,BG Gabes berth1,31.0,4000.0,1896.0,0.474,2239.4165,0.55985415,2530.0,0.6325,2.0,2.5416665,3.0
HNTS,TN,GABES,BG Gabes berth1,32.0,4000.0,950.0,0.2375,976.4165,0.24410413,1584.0,0.396,1.0,1.0416667,2.0
HNTS,TN,GABES,BG Gabes berth1,33.0,4000.0,0.0,0.0,39.583332,0.009895833,950.0,0.2375,0.0,0.041666668,1.0
HNTS,TN,GABES,BG Gabes berth1,34.0,4000.0,0.0,0.0,1108.875,0.27721876,1575.0,0.39375,0.0,1.4583334,2.0
HNTS,TN,GABES,BG Gabes berth1,35.0,4000.0,0.0,0.0,236.12502,0.059031256,1575.0,0.39375,0.0,0.3333333,2.0
HNTS,TN,GABES,BG Gabes berth1,36.0,4000.0,0.0,0.0,554.74994,0.13868749,634.0,0.1585,0.0,0.8750001,1.0
HNTS,TN,GABES,BG Gabes berth1,37.0,4000.0,0.0,0.0,807.6249,0.20190622,1287.0,0.32175,0.0,1.2916665,2.0
HNTS,TN,GABES,BG Gabes berth1,38.0,4000.0,0.0,0.0,83.5,0.020875,668.0,0.167,0.0,0.125,1.0
HNTS,TN,GABES,BG Gabes berth1,39.0,4000.0,0.0,0.0,273.8333,0.068458326,1259.0,0.31475,0.0,0.45833334,2.0
HNTS,TN,GABES,BG Gabes berth1,40.0,4000.0,0.0,0.0,547.24994,0.13681248,1505.0,0.37625,0.0,0.87500006,2.0
HNTS,TN,GABES,BG Gabes berth1,41.0,4000.0,685.0,0.17125,821.6668,0.20541671,1505.0,0.37625,1.0,1.1666666,2.0
HNTS,TN,GABES,BG Gabes berth1,42.0,4000.0,0.0,0.0,268.74997,0.067187496,685.0,0.17125,0.0,0.41666663,1.0
HNTS,TN,GABES,BG Gabes berth1,43.0,4000.0,0.0,0.0,740.75,0.1851875,1311.0,0.32775,0.0,1.0416667,2.0
HNTS,TN,GABES,BG Gabes berth1,44.0,4000.0,0.0,0.0,338.75,0.0846875,813.0,0.20325,0.0,0.41666663,1.0
HNTS,TN,GABES,BG Gabes berth1,45.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,46.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,47.0,4000.0,0.0,0.0,88.75,0.0221875,710.0,0.1775,0.0,0.125,1.0
HNTS,TN,GABES,BG Gabes berth1,48.0,4000.0,0.0,0.0,199.33334,0.049833335,598.0,0.1495,0.0,0.3333333,1.0
HNTS,TN,GABES,BG Gabes berth1,49.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,50.0,4000.0,0.0,0.0,72.25,0.0180625,578.0,0.1445,0.0,0.125,1.0
HNTS,TN,GABES,BG Gabes berth1,51.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,52.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,53.0,4000.0,0.0,0.0,82.875,0.02071875,663.0,0.16575,0.0,0.125,1.0
HNTS,TN,GABES,BG Gabes berth1,54.0,4000.0,0.0,0.0,171.0,0.04275,700.0,0.175,0.0,0.25,1.0
HNTS,TN,GABES,BG Gabes berth1,55.0,4000.0,0.0,0.0,297.66666,0.07441667,893.0,0.22325,0.0,0.3333333,1.0
HNTS,TN,GABES,BG Gabes berth1,56.0,4000.0,0.0,0.0,297.66666,0.07441667,893.0,0.22325,0.0,0.3333333,1.0
HNTS,TN,GABES,BG Gabes berth1,57.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,58.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,59.0,4000.0,0.0,0.0,348.75,0.0871875,465.0,0.11625,0.0,0.75000006,1.0
HNTS,TN,GABES,BG Gabes berth1,60.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,61.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNTS,TN,GABES,BG Gabes berth1,62.0,4000.0,0.0,0.0,102.5,0.025625,820.0,0.205,0.0,0.125,1.0
HNTS,TN,GABES,BG Gabes berth1,63.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
