Tunisia Delivery Detail: Cargo (ST)
ETFPDD<Integer>,RLN<RLN>,Delivery Loc Code<LocationCode>,Available Day<Day>,Day of Initial Delivery<Day>,Day of 50% Delivery<Day>,Day of 80% Delivery<Day>,Day of 90% Delivery<Day>,Day of 100% Delivery<Day>,Required Day<Day>,Num Days Diff 100% - Initial<Integer>
1,1:0000456,,POD,74,75,75,75,75,75,74
1,1:0000456,,DST,75,75,75,75,75,75,74
1,1:0000457,,POE,,74,74,74,74,74,74
1,1:0000457,,POD,74,75,75,75,75,75,74
1,1:0000457,,DST,75,75,75,75,75,75,74
1,1:0000458,,POE,,74,74,74,74,74,74
1,1:0000458,,POD,74,75,75,75,75,75,74
1,1:0000458,,DST,75,75,75,75,75,75,74
1,1:0000459,,POE,,74,74,74,74,74,74
1,1:0000459,,POD,74,75,75,75,75,75,74
1,1:0000459,,DST,75,75,75,75,75,75,74
1,1:0000460,,POE,,74,74,74,74,74,74
1,1:0000460,,POD,74,75,75,75,75,75,74
1,1:0000460,,DST,75,75,75,75,75,75,74
1,1:0000461,,POE,,74,74,74,74,74,74
1,1:0000461,,POD,74,75,76,76,76,76,74
1,1:0000461,,DST,75,75,76,76,76,76,74
1,1:0000462,,DST,96,97,97,97,97,97,90
1,1:0000463,,DST,87,88,88,89,89,89,90
1,1:0000464,,DST,87,89,89,89,89,89,90
1,1:0000465,,POE,,75,75,75,75,75,75
1,1:0000465,,POD,75,76,76,76,76,76,75
1,1:0000465,,DST,76,76,76,76,76,76,75
1,1:0000466,,POE,,75,75,75,75,75,75
1,1:0000466,,POD,75,76,76,76,76,76,75
1,1:0000466,,DST,76,76,76,76,76,76,75
1,1:0000467,,POE,,75,75,75,75,75,75
1,1:0000467,,POD,75,76,76,76,76,76,75
1,1:0000467,,DST,76,76,76,76,76,76,75
1,1:0000468,,POE,,75,75,75,75,75,75
1,1:0000468,,POD,75,76,76,76,76,76,75
1,1:0000468,,DST,76,76,76,76,76,76,75
1,1:0000469,,POE,,75,75,75,75,75,75
1,1:0000469,,POD,75,76,76,76,76,76,75
1,1:0000469,,DST,76,76,76,76,76,76,75
1,1:0000470,,POE,,75,75,75,75,75,75
1,1:0000470,,POD,75,76,76,76,76,76,75
1,1:0000470,,DST,76,76,76,76,76,76,75
1,1:0000471,,POE,,75,75,75,75,75,75
1,1:0000471,,POD,75,76,76,76,76,76,75
1,1:0000471,,DST,76,76,76,76,76,76,75
1,1:0000472,,POE,,75,75,75,75,75,75
1,1:0000472,,POD,75,76,76,76,77,77,75
1,1:0000472,,DST,76,76,76,76,77,77,75
1,1:0000473,,POE,,75,75,75,75,75,75
1,1:0000473,,POD,75,77,77,77,77,77,75
1,1:0000473,,DST,77,77,77,77,77,77,75
1,1:0000474,,POE,,76,76,76,76,76,76
1,1:0000474,,POD,76,77,77,77,77,77,76
1,1:0000474,,DST,77,77,77,77,77,77,76
1,1:0000475,,POE,,76,76,76,76,76,76
1,1:0000475,,POD,76,77,77,77,77,77,76
1,1:0000475,,DST,77,77,77,77,77,77,76
1,1:0000476,,POE,,76,76,76,76,76,76
1,1:0000476,,POD,76,77,77,77,77,77,76
1,1:0000476,,DST,77,77,77,77,77,77,76
1,1:0000477,,POE,,76,76,76,76,76,76
1,1:0000477,,POD,76,77,77,77,77,77,76
1,1:0000477,,DST,77,77,77,77,77,77,76
1,1:0000478,,POE,,76,76,76,76,76,76
1,1:0000478,,POD,76,77,77,77,77,77,76
1,1:0000478,,DST,77,77,77,77,77,77,76
1,1:0000479,,POE,,76,76,76,76,76,76
1,1:0000479,,POD,76,77,77,77,77,77,76
1,1:0000479,,DST,77,77,77,77,77,77,76
1,1:0000480,,POE,,76,76,76,76,76,76
1,1:0000480,,POD,76,77,77,77,77,77,76
1,1:0000480,,DST,77,77,77,77,77,77,76
1,1:0000481,,POE,,76,76,76,76,76,76
1,1:0000481,,POD,76,77,77,77,77,77,76
1,1:0000481,,DST,77,77,77,77,77,77,76
1,1:0000482,,POE,,76,76,76,76,76,76
1,1:0000482,,POD,76,77,77,77,77,77,76
1,1:0000482,,DST,77,77,77,77,77,77,76
1,1:0000483,,POE,,76,76,76,76,76,76
1,1:0000483,,POD,76,77,77,77,77,77,76
1,1:0000483,,DST,77,77,77,77,77,77,76
1,1:0000484,,POE,,76,76,76,76,76,76
1,1:0000484,,POD,76,77,77,77,77,77,76
1,1:0000484,,DST,77,77,77,77,77,77,76
1,1:0000485,,POE,,76,76,76,76,76,83
1,1:0000486,,DST,99,100,101,101,101,101,92
1,1:0000487,,DST,89,91,91,91,91,91,92
1,1:0000488,,DST,89,91,91,91,91,91,92
1,1:0000489,,POE,,77,77,77,77,77,77
1,1:0000489,,POD,77,78,78,78,78,78,77
1,1:0000489,,DST,78,78,78,78,78,78,77
1,1:0000490,,POE,,77,77,77,77,77,77
1,1:0000490,,POD,77,78,78,78,78,78,77
1,1:0000490,,DST,78,78,78,78,78,78,77
1,1:0000491,,POE,,77,77,77,77,77,77
1,1:0000491,,POD,77,78,78,78,78,78,77
1,1:0000491,,DST,78,78,78,78,78,78,77
1,1:0000492,,POE,,77,77,77,77,77,77
1,1:0000492,,POD,77,78,78,78,78,78,77
1,1:0000492,,DST,78,78,78,78,78,78,77
1,1:0000493,,POE,,77,77,77,77,77,77
1,1:0000493,,POD,77,78,78,78,78,78,77
1,1:0000493,,DST,78,78,78,78,78,78,77
1,1:0000494,,POE,,77,77,77,77,77,77
1,1:0000494,,POD,77,78,78,78,78,78,77
1,1:0000494,,DST,78,78,78,78,78,78,77
1,1:0000495,,POE,,77,77,77,77,77,77
1,1:0000495,,POD,77,78,78,78,78,78,77
1,1:0000495,,DST,78,78,78,78,78,78,77
1,1:0000496,,POE,,77,77,77,77,77,77
1,1:0000496,,POD,77,77,78,78,78,78,77
1,1:0000496,,DST,77,77,78,78,78,78,77
1,1:0000497,,POE,,77,77,77,77,77,77
1,1:0000497,,POD,77,78,78,78,78,78,77
1,1:0000497,,DST,78,78,78,78,78,78,77
1,1:0000498,,POE,,77,77,77,77,77,77
1,1:0000498,,POD,77,78,78,78,78,78,77
1,1:0000498,,DST,78,78,78,78,78,78,77
1,1:0000499,,DST,87,88,88,88,88,89,93
1,1:0000500,,DST,89,91,91,91,91,91,93
1,1:0000501,,DST,89,91,91,91,91,91,93
1,1:0000502,,POE,,78,78,78,78,78,78
1,1:0000502,,POD,78,78,79,79,79,79,78
1,1:0000502,,DST,78,78,79,79,79,79,78
1,1:0000503,,POE,,78,78,78,78,78,78
1,1:0000503,,POD,78,79,79,79,79,79,78
1,1:0000503,,DST,79,79,79,79,79,79,78
1,1:0000504,,POE,,78,78,78,78,78,78
1,1:0000504,,POD,78,79,79,79,79,79,78
1,1:0000504,,DST,79,79,79,79,79,79,78
1,1:0000505,,POE,,78,78,78,78,78,78
1,1:0000505,,POD,78,79,79,79,79,79,78
1,1:0000505,,DST,79,79,79,79,79,79,78
1,1:0000506,,POE,,78,78,78,78,78,78
1,1:0000506,,POD,78,79,79,79,79,79,78
1,1:0000506,,DST,79,79,79,79,79,79,78
1,1:0000507,,POE,,78,78,78,78,78,78
1,1:0000507,,POD,78,79,79,79,79,79,78
1,1:0000507,,DST,79,79,79,79,79,79,78
1,1:0000508,,POE,,78,78,78,78,78,78
1,1:0000508,,POD,78,79,79,79,79,79,78
1,1:0000508,,DST,79,79,79,79,79,79,78
1,1:0000509,,POE,,78,78,78,78,78,78
1,1:0000509,,POD,78,78,79,79,79,79,78
1,1:0000509,,DST,78,78,79,79,79,79,78
1,1:0000510,,DST,88,89,90,90,97,99,94
1,1:0000511,,DST,92,93,94,94,94,94,94
1,1:0000512,,DST,92,93,94,94,94,94,94
1,1:0000513,,POE,,79,79,79,79,79,79
1,1:0000513,,POD,79,80,80,80,80,80,79
1,1:0000513,,DST,80,80,80,80,80,80,79
1,1:0000514,,POE,,79,79,79,79,79,79
1,1:0000514,,POD,79,79,79,80,80,80,79
1,1:0000514,,DST,79,79,79,80,80,80,79
1,1:0000515,,POE,,79,79,79,79,79,79
1,1:0000515,,POD,79,80,80,80,80,80,79
1,1:0000515,,DST,80,80,80,80,80,80,79
1,1:0000516,,POE,,79,79,79,79,79,79
1,1:0000516,,POD,79,80,80,80,80,80,79
1,1:0000516,,DST,80,80,80,80,80,80,79
1,1:0000517,,POE,,79,79,79,79,79,79
1,1:0000517,,POD,79,80,80,80,80,80,79
1,1:0000517,,DST,80,80,80,80,80,80,79
1,1:0000518,,POE,,79,79,79,79,79,79
1,1:0000518,,POD,79,80,80,80,80,80,79
1,1:0000518,,DST,80,80,80,80,80,80,79
1,1:0000519,,POE,,79,79,79,79,79,79
1,1:0000519,,POD,79,80,80,80,80,80,79
1,1:0000519,,DST,80,80,80,80,80,80,79
1,1:0000520,,POE,,79,79,79,79,79,79
1,1:0000520,,POD,79,80,80,80,80,80,79
1,1:0000520,,DST,80,80,80,80,80,80,79
1,1:0000521,,POE,,79,79,79,79,79,79
1,1:0000521,,POD,79,80,80,80,80,80,79
1,1:0000521,,DST,80,80,80,80,80,80,79
1,1:0000522,,POE,,79,79,79,79,79,79
1,1:0000522,,POD,79,80,80,80,80,80,79
1,1:0000522,,DST,80,80,80,80,80,80,79
1,1:0000523,,DST,90,91,92,92,93,93,95
1,1:0000524,,DST,92,93,93,93,93,93,95
1,1:0000525,,DST,92,93,94,94,94,94,95
1,1:0000526,,POE,,80,80,80,80,80,80
1,1:0000526,,POD,80,81,81,81,81,81,80
1,1:0000526,,DST,81,81,81,81,81,81,80
1,1:0000527,,POE,,80,80,80,80,80,80
1,1:0000527,,POD,80,81,81,81,81,81,80
1,1:0000527,,DST,81,81,81,81,81,81,80
1,1:0000528,,POE,,80,80,80,80,80,80
1,1:0000528,,POD,80,81,81,81,81,81,80
1,1:0000528,,DST,81,81,81,81,81,81,80
1,1:0000529,,POE,,80,80,80,80,80,80
1,1:0000529,,POD,80,81,81,81,81,81,80
1,1:0000529,,DST,81,81,81,81,81,81,80
1,1:0000530,,POE,,80,80,80,80,80,80
1,1:0000530,,POD,80,81,81,81,81,81,80
1,1:0000530,,DST,81,81,81,81,81,81,80
1,1:0000531,,POE,,80,80,80,80,80,80
1,1:0000531,,POD,80,81,81,81,81,81,80
1,1:0000531,,DST,81,81,81,81,81,81,80
1,1:0000532,,POE,,80,80,80,80,80,80
1,1:0000532,,POD,80,81,81,81,81,81,80
1,1:0000532,,DST,81,81,81,81,81,81,80
1,1:0000533,,POE,,80,80,80,80,80,80
1,1:0000533,,POD,80,81,81,81,81,81,80
1,1:0000533,,DST,81,81,81,81,81,81,80
1,1:0000534,,POE,,80,80,80,80,80,80
1,1:0000534,,POD,80,81,81,81,81,81,80
1,1:0000534,,DST,81,81,81,81,81,81,80
1,1:0000535,,POE,,80,80,80,80,80,80
1,1:0000535,,POD,80,81,81,82,82,82,80
1,1:0000535,,DST,81,81,81,82,82,82,80
1,1:0000536,,POE,,80,80,80,80,80,87
1,1:0000537,,DST,93,95,95,95,95,95,96
1,1:0000538,,DST,93,94,95,95,95,95,96
1,1:0000539,,DST,93,95,95,95,95,95,96
1,1:0000540,,POE,,81,81,81,81,81,81
1,1:0000540,,POD,81,82,82,82,82,82,81
1,1:0000540,,DST,82,82,82,82,82,82,81
1,1:0000541,,POE,,81,81,81,81,81,81
1,1:0000541,,POD,81,82,82,82,82,82,81
1,1:0000541,,DST,82,82,82,82,82,82,81
1,1:0000542,,POE,,81,81,81,81,81,81
1,1:0000542,,POD,81,82,82,82,83,83,81
1,1:0000542,,DST,82,82,82,82,83,83,81
1,1:0000543,,POE,,81,81,81,81,81,81
1,1:0000543,,POD,81,82,82,82,82,82,81
1,1:0000543,,DST,82,82,82,82,82,82,81
1,1:0000544,,POE,,81,81,81,81,81,81
1,1:0000544,,POD,81,82,82,82,82,82,81
1,1:0000544,,DST,82,82,82,82,82,82,81
1,1:0000545,,POE,,81,81,81,81,81,81
1,1:0000545,,POD,81,82,82,82,82,82,81
1,1:0000545,,DST,82,82,82,82,82,82,81
1,1:0000546,,POE,,81,81,81,81,81,81
1,1:0000546,,POD,81,82,82,82,82,82,81
1,1:0000546,,DST,82,82,82,82,82,82,81
1,1:0000547,,POE,,81,81,81,81,81,81
1,1:0000547,,POD,81,82,82,82,82,82,81
1,1:0000547,,DST,82,82,82,82,82,82,81
1,1:0000548,,POE,,81,81,81,81,81,81
1,1:0000548,,POD,81,82,82,82,82,82,81
1,1:0000548,,DST,82,82,82,82,82,82,81
1,1:0000549,,POE,,81,81,81,81,81,81
1,1:0000549,,POD,81,82,82,82,82,82,81
1,1:0000549,,DST,82,82,82,82,82,82,81
1,1:0000550,,POE,,81,81,81,81,81,81
1,1:0000550,,POD,81,82,82,82,82,82,81
1,1:0000550,,DST,82,82,82,82,82,82,81
1,1:0000551,,POE,,81,81,81,81,81,81
1,1:0000551,,POD,81,82,82,82,82,82,81
1,1:0000551,,DST,82,82,82,82,82,82,81
1,1:0000552,,POE,,82,82,82,82,82,82
1,1:0000552,,POD,82,83,84,84,84,84,82
1,1:0000552,,DST,83,83,84,84,84,84,82
1,1:0000553,,POE,,82,82,82,82,82,82
1,1:0000553,,POD,82,84,84,84,84,84,82
1,1:0000553,,DST,84,84,84,84,84,84,82
1,1:0000554,,POE,,82,82,82,82,82,82
1,1:0000554,,POD,82,83,83,83,83,83,82
1,1:0000554,,DST,83,83,83,83,83,83,82
1,1:0000555,,POE,,82,82,82,82,82,82
1,1:0000555,,POD,82,83,83,83,83,83,82
1,1:0000555,,DST,83,83,83,83,83,83,82
1,1:0000556,,POE,,82,82,82,82,82,82
1,1:0000556,,POD,82,83,83,83,83,83,82
1,1:0000556,,DST,83,83,83,83,83,83,82
1,1:0000557,,POE,,82,82,82,82,82,82
1,1:0000557,,POD,82,83,83,83,83,83,82
1,1:0000557,,DST,83,83,83,83,83,83,82
1,1:0000558,,POE,,82,82,82,82,82,82
1,1:0000558,,POD,82,83,83,83,83,83,82
1,1:0000558,,DST,83,83,83,83,83,83,82
1,1:0000559,,POE,,82,82,82,82,82,82
1,1:0000559,,POD,82,83,83,83,83,83,82
1,1:0000559,,DST,83,83,83,83,83,83,82
1,1:0000560,,DST,92,93,93,93,93,93,98
1,1:0000561,,DST,95,97,97,97,97,97,98
1,1:0000562,,DST,95,97,97,98,98,98,98
1,1:0000563,,POE,,83,83,83,83,83,83
1,1:0000563,,POD,83,84,84,84,84,84,83
1,1:0000563,,DST,84,84,84,84,84,84,83
1,1:0000564,,POE,,83,83,83,83,83,83
1,1:0000564,,POD,83,84,84,84,84,84,83
1,1:0000564,,DST,84,84,84,84,84,84,83
1,1:0000565,,POE,,83,83,83,83,83,83
1,1:0000565,,POD,83,84,84,84,84,84,83
1,1:0000565,,DST,84,84,84,84,84,84,83
1,1:0000566,,POE,,83,83,83,83,83,83
1,1:0000566,,POD,83,84,84,84,84,84,83
1,1:0000566,,DST,84,84,84,84,84,84,83
1,1:0000567,,POE,,83,83,83,83,83,83
1,1:0000567,,POD,83,84,84,84,84,84,83
1,1:0000567,,DST,84,84,84,84,84,84,83
1,1:0000568,,POE,,83,83,83,83,83,83
1,1:0000568,,POD,83,84,84,84,84,84,83
1,1:0000568,,DST,84,84,84,84,84,84,83
1,1:0000569,,POE,,83,83,83,83,83,83
1,1:0000569,,POD,83,84,84,84,84,84,83
1,1:0000569,,DST,84,84,84,84,84,84,83
1,1:0000570,,POE,,83,83,83,83,83,83
1,1:0000570,,POD,83,84,84,85,85,85,83
1,1:0000570,,DST,84,84,84,85,85,85,83
1,1:0000571,,DST,103,104,105,105,105,105,99
1,1:0000572,,DST,96,98,98,98,98,98,99
1,1:0000573,,DST,96,98,98,98,98,98,99
1,1:0000574,,POE,,84,84,84,84,84,84
1,1:0000574,,POD,84,85,85,85,85,85,84
1,1:0000574,,DST,85,85,85,85,85,85,84
1,1:0000575,,POE,,84,84,84,84,84,84
1,1:0000575,,POD,84,85,85,85,85,85,84
1,1:0000575,,DST,85,85,85,85,85,85,84
1,1:0000576,,POE,,84,84,84,84,84,84
1,1:0000576,,POD,84,85,85,85,85,85,84
1,1:0000576,,DST,85,85,85,85,85,85,84
1,1:0000577,,POE,,84,84,84,84,84,84
1,1:0000577,,POD,84,85,85,85,85,85,84
1,1:0000577,,DST,85,85,85,85,85,85,84
1,1:0000578,,POE,,84,84,84,84,84,84
1,1:0000578,,POD,84,85,85,85,85,85,84
1,1:0000578,,DST,85,85,85,85,85,85,84
1,1:0000579,,POE,,84,84,84,84,84,84
1,1:0000579,,POD,84,85,85,85,85,85,84
1,1:0000579,,DST,85,85,85,85,85,85,84
1,1:0000580,,POE,,84,84,84,84,84,84
1,1:0000580,,POD,84,85,85,85,85,85,84
1,1:0000580,,DST,85,85,85,85,85,85,84
1,1:0000581,,POE,,84,84,84,84,84,84
1,1:0000581,,POD,84,85,85,85,85,85,84
1,1:0000581,,DST,85,85,85,85,85,85,84
1,1:0000582,,POE,,84,84,84,84,84,84
1,1:0000582,,POD,84,85,85,85,85,85,84
1,1:0000582,,DST,85,85,85,85,85,85,84
1,1:0000583,,POE,,84,84,84,84,84,84
1,1:0000583,,POD,84,85,85,85,85,85,84
1,1:0000583,,DST,85,85,85,85,85,85,84
1,1:0000584,,POE,,84,84,84,84,84,84
1,1:0000584,,POD,84,85,85,85,85,85,84
1,1:0000584,,DST,85,85,85,85,85,85,84
1,1:0000585,,POE,,84,84,84,84,84,91
1,1:0000586,,DST,96,97,98,98,98,98,100
1,1:0000587,,DST,97,98,98,98,98,98,100
1,1:0000588,,DST,97,98,98,99,99,99,100
1,1:0000589,,POE,,85,85,85,85,85,85
1,1:0000589,,POD,85,86,86,86,86,86,85
1,1:0000589,,DST,86,86,86,86,86,86,85
1,1:0000590,,POE,,85,85,85,85,85,85
1,1:0000590,,POD,85,86,86,86,86,86,85
1,1:0000590,,DST,86,86,86,86,86,86,85
1,1:0000591,,POE,,85,85,85,85,85,85
1,1:0000591,,POD,85,86,86,86,86,86,85
1,1:0000591,,DST,86,86,86,86,86,86,85
1,1:0000592,,POE,,85,85,85,85,85,85
1,1:0000592,,POD,85,86,86,86,86,86,85
1,1:0000592,,DST,86,86,86,86,86,86,85
1,1:0000593,,POE,,85,85,85,85,85,85
1,1:0000593,,POD,85,86,86,86,86,86,85
1,1:0000593,,DST,86,86,86,86,86,86,85
1,1:0000594,,POE,,85,85,85,85,85,85
1,1:0000594,,POD,85,86,86,86,86,86,85
1,1:0000594,,DST,86,86,86,86,86,86,85
1,1:0000595,,POE,,85,85,85,85,85,85
1,1:0000595,,POD,85,86,86,86,86,86,85
1,1:0000595,,DST,86,86,86,86,86,86,85
1,1:0000596,,POE,,85,85,85,85,85,85
1,1:0000596,,POD,85,86,86,86,86,86,85
1,1:0000596,,DST,86,86,86,86,86,86,85
1,1:0000597,,POE,,85,85,85,85,85,85
1,1:0000597,,POD,85,86,86,86,86,86,85
1,1:0000597,,DST,86,86,86,86,86,86,85
1,1:0000598,,POE,,85,85,85,85,85,85
1,1:0000598,,POD,85,86,86,86,86,86,85
1,1:0000598,,DST,86,86,86,86,86,86,85
1,1:0000599,,DST,97,98,99,99,99,99,101
1,1:0000600,,DST,98,99,99,99,99,99,101
1,1:0000601,,DST,98,99,99,99,99,99,101
1,1:0000602,,POE,,86,86,86,86,86,86
1,1:0000602,,POD,86,87,87,87,87,87,86
1,1:0000602,,DST,87,87,87,87,87,87,86
1,1:0000603,,POE,,86,86,86,86,86,86
1,1:0000603,,POD,86,87,87,87,87,87,86
1,1:0000603,,DST,87,87,87,87,87,87,86
1,1:0000604,,POE,,86,86,86,86,86,86
1,1:0000604,,POD,86,87,87,87,87,87,86
1,1:0000604,,DST,87,87,87,87,87,87,86
1,1:0000605,,POE,,86,86,86,86,86,86
1,1:0000605,,POD,86,87,87,87,87,87,86
1,1:0000605,,DST,87,87,87,87,87,87,86
1,1:0000606,,POE,,86,86,86,86,86,86
1,1:0000606,,POD,86,87,87,87,87,87,86
1,1:0000606,,DST,87,87,87,87,87,87,86
1,1:0000607,,POE,,86,86,86,86,86,86
1,1:0000607,,POD,86,87,87,87,87,87,86
1,1:0000607,,DST,87,87,87,87,87,87,86
1,1:0000608,,POE,,86,86,86,86,86,86
1,1:0000608,,POD,86,87,87,87,87,87,86
1,1:0000608,,DST,87,87,87,87,87,87,86
1,1:0000609,,DST,101,101,101,101,101,101,88
1,1:0000610,,DST,98,100,100,100,100,101,102
1,1:0000611,,DST,99,100,101,101,101,101,102
1,1:0000612,,DST,99,100,100,100,100,100,102
1,1:0000613,,POE,,87,87,87,87,87,87
1,1:0000613,,POD,87,87,87,87,87,87,87
1,1:0000613,,DST,87,87,87,87,87,87,87
1,1:0000614,,POE,,87,87,87,87,87,87
1,1:0000614,,POD,87,87,88,88,88,88,87
1,1:0000614,,DST,87,87,88,88,88,88,87
1,1:0000615,,POE,,87,87,87,87,87,87
1,1:0000615,,POD,87,87,88,88,88,88,87
1,1:0000615,,DST,87,87,88,88,88,88,87
1,1:0000616,,POE,,87,87,87,87,87,87
1,1:0000616,,POD,87,88,88,88,88,88,87
1,1:0000616,,DST,88,88,88,88,88,88,87
1,1:0000617,,POE,,87,87,87,87,87,87
1,1:0000617,,POD,87,88,88,88,88,88,87
1,1:0000617,,DST,88,88,88,88,88,88,87
1,1:0000618,,POE,,87,87,87,87,87,87
1,1:0000618,,POD,87,88,88,88,88,88,87
1,1:0000618,,DST,88,88,88,88,88,88,87
1,1:0000619,,POE,,87,87,87,87,87,87
1,1:0000619,,POD,87,88,88,88,88,88,87
1,1:0000619,,DST,88,88,88,88,88,88,87
1,1:0000620,,POE,,87,87,87,87,87,87
1,1:0000620,,POD,87,88,88,88,88,88,87
1,1:0000620,,DST,88,88,88,88,88,88,87
1,1:0000621,,POE,,87,87,87,87,87,87
1,1:0000621,,POD,87,88,88,88,88,88,87
1,1:0000621,,DST,88,88,88,88,88,88,87
1,1:0000622,,POE,,88,88,88,88,88,88
1,1:0000622,,POD,88,88,89,89,89,89,88
1,1:0000622,,DST,88,88,89,89,89,89,88
1,1:0000623,,POE,,88,88,88,88,88,88
1,1:0000623,,POD,88,89,89,89,89,89,88
1,1:0000623,,DST,89,89,89,89,89,89,88
1,1:0000624,,DST,102,103,103,103,104,104,104
1,1:0000625,,DST,101,103,103,103,103,103,104
1,1:0000626,,DST,101,103,103,103,103,103,104
1,1:0000627,,POE,,89,89,89,89,89,89
1,1:0000627,,POD,89,90,90,90,90,90,89
1,1:0000627,,DST,90,90,90,90,90,90,89
1,1:0000628,,POE,,89,89,89,89,89,89
1,1:0000628,,POD,89,90,90,90,90,90,89
1,1:0000628,,DST,90,90,90,90,90,90,89
1,1:0000629,,POE,,89,89,89,89,89,89
1,1:0000629,,POD,89,90,90,90,90,90,89
1,1:0000629,,DST,90,90,90,90,90,90,89
1,1:0000630,,POE,,89,89,89,89,89,89
1,1:0000630,,POD,89,90,90,90,90,90,89
1,1:0000630,,DST,90,90,90,90,90,90,89
1,1:0000631,,POE,,89,89,89,89,89,89
1,1:0000631,,POD,89,90,90,90,90,90,89
1,1:0000631,,DST,90,90,90,90,90,90,89
1,1:0000632,,POE,,89,89,89,89,89,89
1,1:0000632,,POD,89,90,90,90,90,90,89
1,1:0000632,,DST,90,90,90,90,90,90,89
1,1:0000633,,POE,,89,89,89,89,89,89
1,1:0000633,,POD,89,90,90,90,90,90,89
1,1:0000633,,DST,90,90,90,90,90,90,89
1,1:0000634,,POE,,89,89,89,89,89,89
1,1:0000634,,POD,89,90,90,90,90,90,89
1,1:0000634,,DST,90,90,90,90,90,90,89
1,1:0000635,,POE,,89,89,89,89,89,89
1,1:0000635,,POD,89,90,90,90,90,90,89
1,1:0000635,,DST,90,90,90,90,90,90,89
1,1:0000636,,POE,,89,89,89,89,89,89
1,1:0000636,,POD,89,90,90,90,90,90,89
1,1:0000636,,DST,90,90,90,90,90,90,89
1,1:0000637,,POE,,89,89,89,89,89,89
1,1:0000637,,POD,89,90,90,90,90,90,89
1,1:0000637,,DST,90,90,90,90,90,90,89
1,1:0000638,,POE,,89,89,89,89,89,89
1,1:0000638,,POD,89,90,90,90,90,90,89
1,1:0000638,,DST,90,90,90,90,90,90,89
1,1:0000639,,POE,,89,89,89,89,89,89
1,1:0000639,,POD,89,90,90,90,90,90,89
1,1:0000639,,DST,90,90,90,90,90,90,89
1,1:0000640,,POE,,89,89,89,89,89,89
1,1:0000640,,POD,89,90,90,90,90,90,89
1,1:0000640,,DST,90,90,90,90,90,90,89
1,1:0000641,,POE,,89,89,89,89,89,89
1,1:0000641,,POD,89,90,90,92,92,92,89
1,1:0000641,,DST,90,90,90,92,92,92,89
1,1:0000642,,POE,,89,89,89,89,89,89
1,1:0000642,,POD,89,90,90,90,90,90,89
1,1:0000642,,DST,90,90,90,90,90,90,89
1,1:0000643,,POE,,89,89,89,89,89,89
1,1:0000643,,POD,89,90,90,90,90,90,89
1,1:0000643,,DST,90,90,90,90,90,90,89
1,1:0000644,,POE,,89,89,89,89,89,95
1,1:0000645,,DST,101,103,107,107,107,107,105
1,1:0000646,,DST,101,103,103,103,103,103,105
1,1:0000647,,DST,101,103,103,103,103,103,105
1,1:0000648,,POE,,90,90,90,90,90,90
1,1:0000648,,POD,90,90,91,91,91,91,90
1,1:0000648,,DST,90,90,91,91,91,91,90
1,1:0000649,,POE,,90,90,90,90,90,90
1,1:0000649,,POD,90,91,91,91,91,91,90
1,1:0000649,,DST,91,91,91,91,91,91,90
1,1:0000650,,POE,,90,90,90,90,90,90
1,1:0000650,,POD,90,90,90,90,90,90,90
1,1:0000650,,DST,90,90,90,90,90,90,90
1,1:0000651,,POE,,90,90,90,90,90,90
1,1:0000651,,POD,90,90,90,90,90,90,90
1,1:0000651,,DST,90,90,90,90,90,90,90
1,1:0000652,,POE,,90,90,90,90,90,90
1,1:0000652,,POD,90,90,90,90,90,90,90
1,1:0000652,,DST,90,90,90,90,90,90,90
1,1:0000653,,POE,,90,90,90,90,90,90
1,1:0000653,,POD,90,90,90,90,90,90,90
1,1:0000653,,DST,90,90,90,90,90,90,90
1,1:0000654,,POE,,90,90,90,90,90,90
1,1:0000654,,POD,90,90,90,90,90,90,90
1,1:0000654,,DST,90,90,90,90,90,90,90
1,1:0000655,,POE,,90,90,90,90,90,90
1,1:0000655,,POD,90,90,91,91,91,91,90
1,1:0000655,,DST,90,90,91,91,91,91,90
1,1:0000656,,POE,,90,90,90,90,90,90
1,1:0000656,,POD,90,91,91,91,91,91,90
1,1:0000656,,DST,91,91,91,91,91,91,90
1,1:0000657,,POE,,90,90,90,90,90,90
1,1:0000657,,POD,90,91,91,91,91,91,90
1,1:0000657,,DST,91,91,91,91,91,91,90
1,1:0000658,,POE,,90,90,90,90,90,90
1,1:0000658,,POD,90,91,91,91,91,91,90
1,1:0000658,,DST,91,91,91,91,91,91,90
1,1:0000659,,POE,,90,90,90,90,90,90
1,1:0000659,,POD,90,91,91,91,91,91,90
1,1:0000659,,DST,91,91,91,91,91,91,90
1,1:0000660,,POE,,90,90,90,90,90,90
1,1:0000660,,POD,90,91,91,91,91,91,90
1,1:0000660,,DST,91,91,91,91,91,91,90
1,1:0000661,,POE,,90,90,90,90,90,90
1,1:0000661,,POD,90,91,91,91,91,91,90
1,1:0000661,,DST,91,91,91,91,91,91,90
1,1:0000662,,POE,,90,90,90,90,90,90
1,1:0000662,,POD,90,91,91,91,91,91,90
1,1:0000662,,DST,91,91,91,91,91,91,90
1,1:0000663,,DST,103,104,104,104,104,104,106
1,1:0000664,,DST,104,106,106,106,106,106,106
1,1:0000665,,DST,104,106,106,106,106,106,106
1,1:0000666,,POE,,91,91,91,91,91,91
1,1:0000666,,POD,91,92,92,92,92,92,91
1,1:0000666,,DST,92,92,92,92,92,92,91
