Road Capacities
ID<>,Name<>,Capacity<STON>,Capacity Rate<Veh/Day>,Usage Rating<Float>
6539,Tunisia Road Link - 23-303,2000.0,0.0,0.0
6468,Tunisia Road Link - 236-232,2000.0,0.0,0.0
6261,Tunisia Road Link - 239-25,2000.0,0.0,0.0
6520,Tunisia Road Link - 244-284,2000.0,0.0,0.0
6303,Tunisia Road Link - 247-67,2000.0,0.0,0.0
6376,Tunisia Road Link - 250-140,2000.0,0.0,0.0
6304,Tunisia Road Link - 251-68,2000.0,0.0,0.0
6345,Tunisia Road Link - 252-0-109,2000.0,0.0,0.0
6346,Tunisia Road Link - 252-1-110,2000.0,0.0,0.0
6356,Tunisia Road Link - 253-120,2000.0,0.0,0.0
6442,Tunisia Road Link - 254-206,2000.0,0.0,0.0
6537,Tunisia Road Link - 255-301,2000.0,0.0,0.0
6239,Tunisia Road Link - 256-3,2000.0,0.0,0.0
6316,Tunisia Road Link - 257-80,2000.0,0.0,0.0
6340,Tunisia Road Link - 265-104,2000.0,0.0,0.0
6293,Tunisia Road Link - 265-split-57,2000.0,0.0,0.0
6408,Tunisia Road Link - 266-172,2000.0,0.0,0.0
6307,Tunisia Road Link - 268-71,2000.0,0.0,0.0
6384,Tunisia Road Link - 269-148,2000.0,0.0,0.0
6441,Tunisia Road Link - 274-205,2000.0,0.0,0.0
6477,Tunisia Road Link - 278-241,200.0,0.0,0.0
6322,Tunisia Road Link - 28-86,2000.0,0.0,0.0
6417,Tunisia Road Link - 34-181,2000.0,0.0,0.0
6280,Tunisia Road Link - 4-44,2000.0,0.0,0.0
6532,Tunisia Road Link - 46-296,2000.0,0.0,0.0
6505,Tunisia Road Link - 5-269,2000.0,0.0,0.0
6273,Tunisia Road Link - 63-37,2000.0,0.0,0.0
6317,Tunisia Road Link - 72-81,2000.0,0.0,0.0
6360,Tunisia Road Link - 76-124,2000.0,0.0,0.0
6519,Tunisia Road Link - 78-283,2000.0,0.0,0.0
6292,Tunisia Road Link - 8-56,2000.0,0.0,0.0
6367,Tunisia Road Link - 91-131,2000.0,0.0,0.0
6256,Tunisia Road Link - 92-20,2000.0,0.0,0.0
8714,VKNG VIRTUAL ROAD LINK,3.4028235E38,0.0,0.0
8186,VKNP VIRTUAL ROAD LINK,3.4028235E38,0.0,0.0
8134,WSVC VIRTUAL ROAD LINK,3.4028235E38,0.0,0.0
6414,auto_link1-178,2000.0,0.0,0.0
6299,auto_link10-63,2000.0,0.0,0.0
6456,auto_link12-220,2000.0,0.0,0.0
6440,auto_link22-204,2000.0,0.0,0.0
6393,auto_link8-157,2000.0,0.0,0.0
6432,auto_link9-196,2000.0,0.0,0.0
