Model,FedTime,Fleet,AcType,Home,AvailToPlanBulk,PlannedBulk,AvailBulk,ScheduledBulk,AvailToPlanOver,PlannedOver,AvailOver,ScheduledOver,AvailToPlanOut,PlannedOut,AvailOut,ScheduledOut,AvailToPlanPax,PlannedPax,AvailPax,ScheduledPax
MAIN,18.05,STRATEGIC,C-17,PQWY,580.2000078931451,138.09488010406494,118.70000088214874,0.0,1119.4000062942505,1072.465265750885,355.80001497268677,0.0,47.20000076293945,38.20000076293945,0.0,0.0,1655,1212,1135,0
MAIN,18.05,STRATEGIC,C-17,XDAT,580.2000078931451,138.09488010406494,118.70000088214874,0.0,1119.4000062942505,1072.465265750885,355.80001497268677,0.0,47.20000076293945,38.20000076293945,0.0,0.0,1655,1212,1135,0
MAIN,18.05,STRATEGIC,C-5A,XDAT,260.1999999284744,155.79999995231628,0.0,0.0,625.099996805191,7.099999904632568,0.0,0.0,9.0,9.0,0.0,0.0,32,11,0,0
MAIN,18.05,STRATEGIC,KC-10,XDAT,617.3000093474984,271.60512540489435,155.8000007867813,48.49999988079071,461.3000102043152,24.83474063873291,365.30001497268677,24.5,0.0,0.0,0.0,0.0,0,0,0,0
MAIN,19.05,STRATEGIC,B-747P,AEDY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34970,34402,1570,0
MAIN,19.05,STRATEGIC,B-747P,XDAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34970,34402,1570,355
MAIN,19.05,STRATEGIC,C-17,DKFX,568.8000073209405,139.15738201141357,117.10000109672546,0.0,1104.4000062942505,825.9999972581863,352.4000153541565,0.0,47.20000076293945,38.20000076293945,19.100000381469727,0.0,1655,602,1178,0
MAIN,19.05,STRATEGIC,C-17,PQWY,568.8000073209405,139.15738201141357,117.10000109672546,0.0,1104.4000062942505,825.9999972581863,352.4000153541565,40.0,47.20000076293945,38.20000076293945,19.100000381469727,0.0,1655,602,1178,28
MAIN,19.05,STRATEGIC,C-17,XDAT,568.8000073209405,139.15738201141357,117.10000109672546,0.0,1104.4000062942505,825.9999972581863,352.4000153541565,79.80000305175781,47.20000076293945,38.20000076293945,19.100000381469727,0.0,1655,602,1178,56
MAIN,19.05,STRATEGIC,C-5A,XDAT,260.1999999284744,153.0,0.0,0.0,625.099996805191,8.49999988079071,0.0,0.0,9.0,9.0,0.0,0.0,32,20,0,0
MAIN,19.05,STRATEGIC,KC-10,XDAT,568.8000073209405,276.6426253095269,117.10000109672546,0.0,286.70000410079956,0.0,202.30000352859497,0.0,0.0,0.0,0.0,0.0,0,0,0,0
MAIN,20.05,STRATEGIC,B-747P,AEDY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34629,33716,2449,0
MAIN,20.05,STRATEGIC,B-747P,XDAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34629,33716,2449,693
MAIN,20.05,STRATEGIC,C-17,DKFX,693.8000073209405,41.10000190883875,177.1000030785799,38.600001096725464,984.6000032424927,748.3999967575073,263.100013256073,135.0999960899353,47.20000076293945,38.20000076293945,19.100000381469727,0.0,1218,385,830,140
MAIN,20.05,STRATEGIC,C-17,PQWY,693.8000073209405,41.10000190883875,177.1000030785799,18.80000066757202,984.6000032424927,748.3999967575073,263.100013256073,46.49999809265137,47.20000076293945,38.20000076293945,19.100000381469727,0.0,1218,385,830,49
MAIN,20.05,STRATEGIC,C-17,XDAT,693.8000073209405,41.10000190883875,177.1000030785799,16.999999046325684,984.6000032424927,748.3999967575073,263.100013256073,47.50000762939453,47.20000076293945,38.20000076293945,19.100000381469727,0.0,1218,385,830,33
MAIN,20.05,STRATEGIC,C-5A,XDAT,385.1999999284744,228.0,0.0,0.0,625.099996805191,7.099999904632568,0.0,0.0,9.0,9.0,0.0,0.0,32,8,0,0
MAIN,20.05,STRATEGIC,KC-10,XDAT,693.8000073209405,350.3000041246414,177.1000030785799,0.0,283.90000677108765,0.0,238.100013256073,0.0,0.0,0.0,0.0,0.0,0,0,0,0
MAIN,21.05,STRATEGIC,B-747P,AEDY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33785,32789,1626,0
MAIN,21.05,STRATEGIC,B-747P,XDAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33785,32789,1626,838
MAIN,21.05,STRATEGIC,C-17,DKFX,689.1000039353967,79.35246143490076,50.40000177919865,0.0,755.4999966621399,725.9999961853027,34.000000953674316,0.0,47.20000076293945,38.20000076293945,19.100000381469727,0.0,509,377,121,0
MAIN,21.05,STRATEGIC,C-17,PQWY,689.1000039353967,79.35246143490076,50.40000177919865,0.0,755.4999966621399,725.9999961853027,34.000000953674316,0.0,47.20000076293945,38.20000076293945,19.100000381469727,0.0,509,377,121,0
MAIN,21.05,STRATEGIC,C-17,XDAT,689.1000039353967,79.35246143490076,50.40000177919865,0.0,755.4999966621399,725.9999961853027,34.000000953674316,0.0,47.20000076293945,38.20000076293945,19.100000381469727,0.0,509,377,121,0
MAIN,21.05,STRATEGIC,C-5A,XDAT,510.1999999284744,300.5,3.0,3.0,625.099996805191,7.099999904632568,0.0,0.0,9.0,9.0,0.0,0.0,201,8,169,97
MAIN,21.05,STRATEGIC,KC-10,XDAT,744.4000060334802,287.43503887951374,105.70000250637531,20.5,79.80000019073486,0.0,34.000000953674316,22.40000057220459,0.0,0.0,0.0,0.0,0,0,0,0
MAIN,22.05,STRATEGIC,B-747P,AEDY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33073,31176,2937,1065
MAIN,22.05,STRATEGIC,B-747P,XDAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33073,31176,2937,551
MAIN,22.05,STRATEGIC,C-17,DKFX,845.9000062271953,42.10000095516443,101.10000269860029,39.900001525878906,733.0999960899353,717.899995803833,19.700000762939453,0.0,47.20000076293945,19.100000381469727,19.100000381469727,0.0,545,312,405,25
MAIN,22.05,STRATEGIC,C-17,PQWY,845.9000062271953,42.10000095516443,101.10000269860029,32.50000210106373,733.0999960899353,717.899995803833,19.700000762939453,0.0,47.20000076293945,19.100000381469727,19.100000381469727,0.0,545,312,405,11
MAIN,22.05,STRATEGIC,C-17,XDAT,845.9000062271953,42.10000095516443,101.10000269860029,12.0,733.0999960899353,717.899995803833,19.700000762939453,8.100000381469727,47.20000076293945,19.100000381469727,19.100000381469727,19.100000381469727,545,312,405,28
MAIN,22.05,STRATEGIC,C-5A,XDAT,632.1999999284744,375.0,0.0,0.0,625.099996805191,0.0,0.0,0.0,9.0,9.0,0.0,0.0,32,6,8,0
MAIN,22.05,STRATEGIC,KC-10,XDAT,825.8000046983361,340.16492679715157,81.00000194460154,0.0,19.700000762939453,7.099999904632568,19.700000762939453,0.0,0.0,0.0,0.0,0.0,0,0,0,0
MAIN,23.05,STRATEGIC,B-747P,AEDY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31218,30521,2262,44
MAIN,23.05,STRATEGIC,B-747P,XDAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31218,30521,2262,639
MAIN,23.05,STRATEGIC,C-17,DKFX,879.6000014543533,99.08360443264246,9.800000548362732,0.0,724.9999957084656,713.7999957799911,11.600000381469727,0.0,28.100000381469727,19.100000381469727,0.0,0.0,406,272,266,0
MAIN,23.05,STRATEGIC,C-17,PQWY,879.6000014543533,99.08360443264246,9.800000548362732,0.0,724.9999957084656,713.7999957799911,11.600000381469727,0.0,28.100000381469727,19.100000381469727,0.0,0.0,406,272,266,0
MAIN,23.05,STRATEGIC,C-17,XDAT,879.6000014543533,99.08360443264246,9.800000548362732,0.0,724.9999957084656,713.7999957799911,11.600000381469727,0.0,28.100000381469727,19.100000381469727,0.0,0.0,406,272,266,0
MAIN,23.05,STRATEGIC,C-5A,XDAT,757.1999999284744,375.0,0.0,0.0,625.099996805191,1.399999976158142,0.0,0.0,9.0,9.0,0.0,0.0,32,18,8,0
MAIN,23.05,STRATEGIC,KC-10,XDAT,876.7000019326806,405.5099885761738,6.900000669062138,0.0,45.79999923706055,9.799999952316284,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
MAIN,24.05,STRATEGIC,B-747P,AEDY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30670,29151,4479,1065
MAIN,24.05,STRATEGIC,B-747P,XDAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30670,29151,4479,355
MAIN,24.05,STRATEGIC,C-17,DKFX,1004.7000014558434,84.90000019222498,293.700000166893,0.0,724.9999957084656,715.1999957561493,21.40000033378601,7.099999904632568,28.100000381469727,19.100000381469727,0.0,0.0,1080,204,961,2
MAIN,24.05,STRATEGIC,C-17,PQWY,1004.7000014558434,84.90000019222498,293.700000166893,32.0,724.9999957084656,715.1999957561493,21.40000033378601,0.0,28.100000381469727,19.100000381469727,0.0,0.0,1080,204,961,28
MAIN,24.05,STRATEGIC,C-17,XDAT,1004.7000014558434,84.90000019222498,293.700000166893,16.0,724.9999957084656,715.1999957561493,21.40000033378601,0.0,28.100000381469727,19.100000381469727,0.0,0.0,1080,204,961,0
MAIN,24.05,STRATEGIC,C-5A,XDAT,882.1999999284744,426.10000002384186,251.60000001639128,0.0,625.099996805191,0.0,7.099999904632568,0.0,9.0,9.0,0.0,0.0,32,6,8,0
MAIN,24.05,STRATEGIC,KC-10,XDAT,1011.5000021234155,380.42861983925104,300.500000834465,60.49999991059303,67.19999957084656,0.0,21.40000033378601,2.700000047683716,0.0,0.0,0.0,0.0,0,0,0,0
MAIN,25.05,STRATEGIC,B-747P,AEDY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29242,29086,4153,0
MAIN,25.05,STRATEGIC,B-747P,XDAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29242,29086,4153,0
MAIN,25.05,STRATEGIC,C-17,DKFX,911.1000004783273,75.0,77.8999999538064,0.10000000149011612,703.5999953746796,700.7999954223633,1.399999976158142,0.0,19.100000381469727,28.100000381469727,19.100000381469727,0.0,354,235,330,28
MAIN,25.05,STRATEGIC,C-17,PQWY,911.1000004783273,75.0,77.8999999538064,0.0,703.5999953746796,700.7999954223633,1.399999976158142,0.0,19.100000381469727,28.100000381469727,19.100000381469727,0.0,354,235,330,0
MAIN,25.05,STRATEGIC,C-17,XDAT,911.1000004783273,75.0,77.8999999538064,2.799999952316284,703.5999953746796,700.7999954223633,1.399999976158142,1.399999976158142,19.100000381469727,28.100000381469727,19.100000381469727,0.0,354,235,330,0
MAIN,25.05,STRATEGIC,C-5A,XDAT,827.7999999523163,425.0,75.0,0.0,616.5999969244003,1.399999976158142,0.0,0.0,0.0,0.0,0.0,0.0,12,12,0,0
MAIN,25.05,STRATEGIC,KC-10,XDAT,1025.200000718236,381.2000005245209,192.00000052899122,143.9000011458993,11.600000381469727,0.0,11.600000381469727,11.600000381469727,9.0,0.0,0.0,0.0,0,0,0,0
MAIN,26.05,STRATEGIC,B-747P,AEDY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29018,28311,5256,0
MAIN,26.05,STRATEGIC,B-747P,XDAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29018,28311,5256,784
MAIN,26.05,STRATEGIC,C-17,DKFX,1006.2000005245209,0.0,108.5,32.0,702.1999953985214,702.1999953985214,45.80000019073486,0.0,28.100000381469727,19.100000381469727,19.100000381469727,0.0,327,238,315,0
MAIN,26.05,STRATEGIC,C-17,PQWY,1006.2000005245209,0.0,108.5,16.0,702.1999953985214,702.1999953985214,45.80000019073486,0.0,28.100000381469727,19.100000381469727,19.100000381469727,0.0,327,238,315,0
MAIN,26.05,STRATEGIC,C-17,XDAT,1006.2000005245209,0.0,108.5,0.0,702.1999953985214,702.1999953985214,45.80000019073486,0.0,28.100000381469727,19.100000381469727,19.100000381469727,0.0,327,238,315,0
MAIN,26.05,STRATEGIC,C-5A,XDAT,925.7999999523163,525.0,48.0,0.0,616.5999969244003,0.0,0.0,0.0,9.0,0.0,0.0,0.0,12,0,0,0
MAIN,26.05,STRATEGIC,KC-10,XDAT,1006.2000005245209,433.2000005245209,108.5,0.0,45.79999923706055,0.0,45.80000019073486,0.0,0.0,0.0,0.0,0.0,0,0,0,0
MAIN,27.05,STRATEGIC,B-747P,AEDY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28454,27193,6144,513
MAIN,27.05,STRATEGIC,B-747P,XDAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28454,27193,6144,722
MAIN,27.05,STRATEGIC,C-17,DKFX,1075.1000001430511,0.0,60.5,0.0,702.1999953985214,656.3999961614609,45.80000019073486,0.0,28.100000381469727,28.100000381469727,19.100000381469727,0.0,327,65,315,0
MAIN,27.05,STRATEGIC,C-17,PQWY,1075.1000001430511,0.0,60.5,0.0,702.1999953985214,656.3999961614609,45.80000019073486,0.0,28.100000381469727,28.100000381469727,19.100000381469727,0.0,327,65,315,0
MAIN,27.05,STRATEGIC,C-17,XDAT,1075.1000001430511,0.0,60.5,22.5,702.1999953985214,656.3999961614609,45.80000019073486,45.79999923706055,28.100000381469727,28.100000381469727,19.100000381469727,0.0,327,65,315,56
MAIN,27.05,STRATEGIC,C-5A,XDAT,1002.7999999523163,600.0,0.0,0.0,616.5999969244003,0.0,0.0,0.0,9.0,0.0,0.0,0.0,12,0,0,0
MAIN,27.05,STRATEGIC,KC-10,XDAT,1083.2000005245209,452.60000014305115,68.60000038146973,8.100000381469727,45.79999923706055,0.0,45.80000019073486,0.0,0.0,0.0,0.0,0.0,0,0,0,0
MAIN,27.3,STRATEGIC,CH47,SEA1,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
MAIN,28.05,STRATEGIC,B-747P,AEDY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27246,26863,7639,355
MAIN,28.05,STRATEGIC,B-747P,XDAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27246,26863,7639,0
MAIN,28.05,STRATEGIC,C-17,DKFX,1014.6000001430511,125.0,0.0,0.0,656.3999961614609,565.845043182373,124.0,0.0,28.100000381469727,0.0,19.100000381469727,0.0,107,0,95,0
MAIN,28.05,STRATEGIC,C-17,PQWY,1014.6000001430511,125.0,0.0,0.0,656.3999961614609,565.845043182373,124.0,0.0,28.100000381469727,0.0,19.100000381469727,0.0,107,0,95,0
MAIN,28.05,STRATEGIC,C-17,XDAT,1014.6000001430511,125.0,0.0,0.0,656.3999961614609,565.845043182373,124.0,0.0,28.100000381469727,0.0,19.100000381469727,19.100000381469727,107,0,95,28
MAIN,28.05,STRATEGIC,C-5A,XDAT,1002.7999999523163,525.0,0.0,0.0,616.5999969244003,77.42554318904877,124.0,0.0,9.0,0.0,0.0,0.0,12,12,0,0
MAIN,28.05,STRATEGIC,KC-10,XDAT,1052.6000001430511,364.60000014305115,38.0,38.0,124.0,13.129411697387695,124.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
MAIN,29.05,STRATEGIC,B-747P,AEDY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26875,25773,9891,355
MAIN,29.05,STRATEGIC,B-747P,XDAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26875,25773,9891,710
MAIN,29.05,STRATEGIC,C-17,DKFX,1089.6000001430511,200.0,75.0,32.0,656.3999961614609,532.3999961614609,124.0,0.0,9.0,0.0,0.0,0.0,48,9,36,28
MAIN,29.05,STRATEGIC,C-17,PQWY,1089.6000001430511,200.0,75.0,16.0,656.3999961614609,532.3999961614609,124.0,0.0,9.0,0.0,0.0,0.0,48,9,36,0
MAIN,29.05,STRATEGIC,C-17,XDAT,1089.6000001430511,200.0,75.0,0.0,656.3999961614609,532.3999961614609,124.0,0.0,9.0,0.0,0.0,0.0,48,9,36,0
MAIN,29.05,STRATEGIC,C-5A,XDAT,1077.7999999523163,500.0,75.0,0.0,616.5999969244003,0.0,124.0,0.0,9.0,0.0,0.0,0.0,12,0,0,0
MAIN,29.05,STRATEGIC,KC-10,XDAT,1139.6000001430511,325.60000014305115,125.0,66.0,124.0,0.0,124.0,124.0,0.0,0.0,0.0,0.0,0,0,0,0
MAIN,30.05,STRATEGIC,B-747P,AEDY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25770,24805,13939,0
MAIN,30.05,STRATEGIC,B-747P,XDAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25770,24805,13939,977
MAIN,30.05,STRATEGIC,C-17,DKFX,1139.6000001430511,125.0,2.799999952316284,0.0,532.3999961614609,530.9999961853027,1.399999976158142,0.0,9.0,0.0,0.0,0.0,12,0,0,0
MAIN,30.05,STRATEGIC,C-17,PQWY,1139.6000001430511,125.0,2.799999952316284,0.0,532.3999961614609,530.9999961853027,1.399999976158142,0.0,9.0,0.0,0.0,0.0,12,0,0,0
MAIN,30.05,STRATEGIC,C-17,XDAT,1139.6000001430511,125.0,2.799999952316284,2.799999952316284,532.3999961614609,530.9999961853027,1.399999976158142,1.399999976158142,9.0,0.0,0.0,0.0,12,0,0,0
MAIN,30.05,STRATEGIC,C-5A,XDAT,1125.0,600.0,0.0,0.0,491.1999969482422,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0,0,0,0
MAIN,30.05,STRATEGIC,KC-10,XDAT,1147.8000001907349,411.80000019073486,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
MAIN,31.05,STRATEGIC,B-747P,AEDY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24805,24749,14456,0
MAIN,31.05,STRATEGIC,B-747P,XDAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24805,24749,14456,0
MAIN,31.05,STRATEGIC,C-17,DKFX,1261.8000001907349,200.0,250.0,32.0,530.9999961853027,491.1999969482422,0.0,0.0,9.0,0.0,0.0,0.0,194,0,194,28
MAIN,31.05,STRATEGIC,C-17,PQWY,1261.8000001907349,200.0,250.0,0.0,530.9999961853027,491.1999969482422,0.0,0.0,9.0,0.0,0.0,0.0,194,0,194,0
MAIN,31.05,STRATEGIC,C-17,XDAT,1261.8000001907349,200.0,250.0,16.0,530.9999961853027,491.1999969482422,0.0,0.0,9.0,0.0,0.0,0.0,194,0,194,28
MAIN,31.05,STRATEGIC,C-5A,XDAT,1250.0,575.0,250.0,0.0,491.1999969482422,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0,0,0,0
MAIN,31.05,STRATEGIC,KC-10,XDAT,1261.8000001907349,416.80000019073486,250.0,22.0,124.0,39.79999923706055,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
MAIN,31.3,STRATEGIC,CH47,SEA1,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
MAIN,32.05,STRATEGIC,B-747P,AEDY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24749,23301,15033,0
MAIN,32.05,STRATEGIC,B-747P,XDAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24749,23301,15033,1420
MAIN,32.05,STRATEGIC,C-17,DKFX,1211.8000001907349,200.0,75.0,0.0,530.9999961853027,530.9999961853027,0.0,0.0,9.0,0.0,0.0,0.0,474,0,474,0
MAIN,32.05,STRATEGIC,C-17,PQWY,1211.8000001907349,200.0,75.0,0.0,530.9999961853027,530.9999961853027,0.0,0.0,9.0,0.0,0.0,0.0,474,0,474,0
MAIN,32.05,STRATEGIC,C-17,XDAT,1211.8000001907349,200.0,75.0,16.0,530.9999961853027,530.9999961853027,0.0,0.0,9.0,0.0,0.0,0.0,474,0,474,28
MAIN,32.05,STRATEGIC,C-5A,XDAT,1200.0,575.0,75.0,0.0,491.1999969482422,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0,0,0,0
MAIN,32.05,STRATEGIC,KC-10,XDAT,1316.8000001907349,393.80000019073486,180.0,132.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
MAIN,33.05,STRATEGIC,B-747P,AEDY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23301,22196,14679,0
MAIN,33.05,STRATEGIC,B-747P,XDAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23301,22196,14679,1065
MAIN,33.05,STRATEGIC,C-17,DKFX,1211.8000001907349,98.0,3.933333396911621,0.0,530.9999961853027,450.99999618530273,120.0,0.0,9.0,0.0,0.0,0.0,0,0,0,0
MAIN,33.05,STRATEGIC,C-17,PQWY,1211.8000001907349,98.0,3.933333396911621,16.0,530.9999961853027,450.99999618530273,120.0,0.0,9.0,0.0,0.0,0.0,0,0,0,28
MAIN,33.05,STRATEGIC,C-17,XDAT,1211.8000001907349,98.0,3.933333396911621,0.0,530.9999961853027,450.99999618530273,120.0,80.0,9.0,0.0,0.0,0.0,0,0,0,12
MAIN,33.05,STRATEGIC,C-5A,XDAT,1200.0,606.0,0.0,0.0,367.1999969482422,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0,0,0,0
MAIN,33.05,STRATEGIC,KC-10,XDAT,1293.8000001907349,507.80000019073486,85.93333339691162,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
MAIN,34.05,STRATEGIC,B-747P,AEDY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22196,21458,13955,0
MAIN,34.05,STRATEGIC,B-747P,XDAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22196,21458,13955,710
MAIN,34.05,STRATEGIC,C-17,DKFX,1136.8000001907349,156.0,3.933333396911621,9.0,450.99999618530273,381.1999969482422,40.0,30.0,9.0,0.0,0.0,0.0,0,0,0,28
MAIN,34.05,STRATEGIC,C-17,PQWY,1136.8000001907349,156.0,3.933333396911621,0.0,450.99999618530273,381.1999969482422,40.0,0.0,9.0,0.0,0.0,0.0,0,0,0,0
MAIN,34.05,STRATEGIC,C-17,XDAT,1136.8000001907349,156.0,3.933333396911621,0.0,450.99999618530273,381.1999969482422,40.0,0.0,9.0,0.0,0.0,0.0,0,0,0,0
MAIN,34.05,STRATEGIC,C-5A,XDAT,1125.0,525.0,0.0,0.0,367.1999969482422,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0,0,0,0
MAIN,34.05,STRATEGIC,KC-10,XDAT,1211.8000001907349,455.80000019073486,78.93333339691162,66.0,0.0,39.79999923706055,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
MAIN,34.3,STRATEGIC,CH47,SEA1,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
MAIN,35.05,STRATEGIC,B-747P,AEDY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21458,20236,14619,0
MAIN,35.05,STRATEGIC,B-747P,XDAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21458,20236,14619,1222
MAIN,35.05,STRATEGIC,C-17,DKFX,1211.8000001907349,145.0,203.93333339691162,0.0,420.99999618530273,368.3055534362793,14.0,0.0,9.0,0.0,0.0,0.0,0,0,0,0
MAIN,35.05,STRATEGIC,C-17,PQWY,1211.8000001907349,145.0,203.93333339691162,16.0,420.99999618530273,368.3055534362793,14.0,0.0,9.0,0.0,0.0,0.0,0,0,0,0
MAIN,35.05,STRATEGIC,C-17,XDAT,1211.8000001907349,145.0,203.93333339691162,0.0,420.99999618530273,368.3055534362793,14.0,0.0,9.0,0.0,0.0,0.0,0,0,0,0
MAIN,35.05,STRATEGIC,C-5A,XDAT,1200.0,602.0,200.0,0.0,381.1999969482422,0.0,14.0,0.0,9.0,0.0,0.0,0.0,0,0,0,0
MAIN,35.05,STRATEGIC,KC-10,XDAT,1261.8000001907349,388.80000019073486,253.93333339691162,110.0,39.79999923706055,38.69444274902344,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
MAIN,35.3,STRATEGIC,C-17,DKFX,0.0,0.0,0.0,0.0,356.8999938964844,356.8999938964844,356.8999891281128,0.0,0.0,0.0,0.0,0.0,0,0,0,0
MAIN,35.3,STRATEGIC,C-17,PQWY,0.0,0.0,0.0,0.0,356.8999938964844,356.8999938964844,356.8999891281128,46.5,0.0,0.0,0.0,0.0,0,0,0,0
MAIN,35.3,STRATEGIC,C-17,XDAT,0.0,0.0,0.0,0.0,356.8999938964844,356.8999938964844,356.8999891281128,46.5,0.0,0.0,0.0,0.0,0,0,0,0
MAIN,35.3,STRATEGIC,KC-10,XDAT,0.0,0.0,0.0,0.0,356.8999938964844,356.8999938964844,356.8999891281128,0.0,0.0,0.0,0.0,0.0,0,0,0,0
MAIN,35.55,STRATEGIC,C-17,DKFX,0.0,0.0,0.0,0.0,263.8999938964844,263.8999938964844,263.8999891281128,0.0,0.0,0.0,0.0,0.0,0,0,0,0
MAIN,35.55,STRATEGIC,C-17,PQWY,0.0,0.0,0.0,0.0,263.8999938964844,263.8999938964844,263.8999891281128,142.39999389648438,0.0,0.0,0.0,0.0,0,0,0,0
MAIN,35.55,STRATEGIC,C-17,XDAT,0.0,0.0,0.0,0.0,263.8999938964844,263.8999938964844,263.8999891281128,0.0,0.0,0.0,0.0,0.0,0,0,0,0
MAIN,35.55,STRATEGIC,KC-10,XDAT,0.0,0.0,0.0,0.0,263.8999938964844,263.8999938964844,263.8999891281128,0.0,0.0,0.0,0.0,0.0,0,0,0,0
MAIN,35.8,STRATEGIC,C-17,DKFX,0.0,0.0,0.0,0.0,121.49999237060547,121.49999237060547,121.49999523162842,0.0,0.0,0.0,0.0,0.0,0,0,0,0
MAIN,35.8,STRATEGIC,C-17,PQWY,0.0,0.0,0.0,0.0,121.49999237060547,121.49999237060547,121.49999523162842,0.0,0.0,0.0,0.0,0.0,0,0,0,0
MAIN,35.8,STRATEGIC,C-17,XDAT,0.0,0.0,0.0,0.0,121.49999237060547,121.49999237060547,121.49999523162842,50.29999923706055,0.0,0.0,0.0,0.0,0,0,0,0
MAIN,35.8,STRATEGIC,KC-10,XDAT,0.0,0.0,0.0,0.0,121.49999237060547,121.49999237060547,121.49999523162842,0.0,0.0,0.0,0.0,0.0,0,0,0,0
MAIN,36.05,STRATEGIC,B-747P,AEDY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20236,19526,17383,0
MAIN,36.05,STRATEGIC,B-747P,XDAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20236,19526,17383,710
