Model,FedTime,Day,AssetPool,VehType,VehLoadsAvail,VehLoadsAvailReady,VehLoadsPlanned,VehLoadsPlannedReady,VehLoadsScheduled,VehLoadsScheduledReady,VehLoadsCommitted,VehLoadsExecuted
MAIN,13.05,12,nine,commercial medium railcar,199.8042950257659,199.8042950257659,193.3239029236138,193.3239029236138,193.3239029236138,193.3239029236138,0.0,8.000000029802322
MAIN,13.05,12,one,54DODX,546.0,546.0,517.0,517.0,474.0,474.0,0.0,83.0
MAIN,13.05,12,one,M1070 HET Tractor/M1000 70-Ton HET Trailer,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1.0
MAIN,13.05,12,one,commercial medium railcar,1207.9667301923037,1205.6333967894316,1053.923560678959,1051.5902272760868,676.9829443246126,676.6496109813452,0.0,28.4803922213614
MAIN,13.05,12,seven,54DODX,345.0,345.0,340.0,340.0,0.0,0.0,0.0,0.0
MAIN,13.05,12,seven,Commercial Bus 45-pax,24.422222077846527,3.777777671813965,24.422222077846527,3.777777671813965,6.199999809265137,3.777777671813965,0.0,3.7777777910232544
MAIN,13.05,12,seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,83.4166667163372,83.4166667163372,83.4166667163372,83.4166667163372,83.4166667163372,83.4166667163372,0.0,0.0
MAIN,13.05,12,seven,M1074 PLS,1.7500000223517418,0.0,1.7500000223517418,0.0,0.0,0.0,0.0,0.0
MAIN,13.05,12,seven,M1083 WOWN 5-Ton MTV,8.5,0.0,8.5,0.0,0.0,0.0,0.0,0.0
MAIN,13.05,12,six,Commercial Bus 45-pax,3.7555556297302246,0.0,3.7555556297302246,0.0,0.0,0.0,0.0,0.0
MAIN,13.05,12,ten,commercial boxcar,127.0,127.0,54.0,54.0,24.5,24.5,0.0,0.0
MAIN,13.05,12,ten,commercial medium railcar,796.6416323706508,796.6416323706508,691.7167955748737,691.7167955748737,203.82066978886724,203.82066978886724,0.0,52.67361110448837
MAIN,13.05,12,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,1.6923077180981636,0.0,1.6923077180981636,0.0,0.0,0.0,0.0,0.0
MAIN,13.05,12,twelve,Commercial Bus 45-pax,18.24444431066513,3.777777671813965,18.24444431066513,3.777777671813965,3.777777671813965,3.777777671813965,0.0,3.7777777910232544
MAIN,13.05,12,two,Commercial 10-Ton Tractor/Commercial Semitrailer,2.5,2.5,2.5,2.5,2.5,2.5,0.0,2.5
MAIN,13.05,12,two,Commercial Bus 45-pax,7.55555534362793,7.55555534362793,7.55555534362793,7.55555534362793,7.55555534362793,7.55555534362793,0.0,0.0
MAIN,13.05,12,two,Commercial HET Tractor/Commercial HET Trailer,43.5,43.5,43.5,43.5,43.5,43.5,0.0,0.0
MAIN,13.05,12,BIZERTE DD,Commercial 10-Ton Tractor/Commercial Semitrailer,12.5,12.5,12.5,12.5,0.0,0.0,0.0,0.0
MAIN,13.05,12,BIZERTE DD,Commercial Bus 45-pax,2.088888891041279,2.088888891041279,2.088888891041279,2.088888891041279,2.088888891041279,2.088888891041279,0.0,2.0888888984918594
MAIN,13.05,12,BIZERTE DD,M1074 PLS,12.5,12.5,12.5,12.5,12.5,12.5,0.0,12.5
MAIN,14.05,13,eleven,68FLAT,1917.0,1761.0,1673.0,1517.0,543.0,541.0,0.0,64.0
MAIN,14.05,13,eleven,Commercial 10-Ton Tractor/Commercial Semitrailer,1.840909093618393,0.0,1.840909093618393,0.0,1.840909093618393,0.0,0.0,1.840909093618393
MAIN,14.05,13,eleven,Commercial Bus 45-pax,8.533333539962769,0.0,8.533333539962769,0.0,4.777777910232544,0.0,0.0,4.7777777928858995
MAIN,14.05,13,eleven,commercial medium railcar,1119.57198741287,1044.2758628763258,1001.3138172440231,926.017692707479,595.3095217943192,595.3095217943192,0.0,182.50000002980232
MAIN,14.05,13,five,54DODX,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
MAIN,14.05,13,five,commercial boxcar,15.0,15.0,15.0,15.0,6.0,6.0,0.0,0.0
MAIN,14.05,13,five,commercial medium railcar,93.81372541561723,93.81372541561723,93.81372541561723,93.81372541561723,43.33333331346512,43.33333331346512,0.0,22.0
MAIN,14.05,13,four,Commercial Bus 45-pax,3.777777671813965,3.777777671813965,3.777777671813965,3.777777671813965,0.0,0.0,0.0,0.0
MAIN,14.05,13,nine,Commercial Bus 45-pax,3.7555556297302246,3.7555556297302246,3.7555556297302246,3.7555556297302246,3.7555556297302246,3.7555556297302246,0.0,3.75555557012558
MAIN,14.05,13,nine,commercial medium railcar,191.80429505556822,191.80429505556822,185.3239029534161,185.3239029534161,185.3239029534161,185.3239029534161,0.0,1.3333333432674408
MAIN,14.05,13,one,54DODX,462.0,462.0,348.0,348.0,263.0,263.0,0.0,0.0
MAIN,14.05,13,one,M1070 HET Tractor/M1000 70-Ton HET Trailer,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0
MAIN,14.05,13,one,commercial medium railcar,1117.643480937928,1115.3101475350559,908.3616559542716,906.0283225513995,717.2638968117535,714.9305634088814,0.0,84.96772881224751
MAIN,14.05,13,seven,54DODX,316.0,291.0,302.0,277.0,0.0,0.0,0.0,0.0
MAIN,14.05,13,seven,Commercial Bus 45-pax,10.95555567741394,6.1777777671813965,10.95555567741394,6.1777777671813965,2.422222137451172,2.422222137451172,0.0,0.0
MAIN,14.05,13,seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,83.4166667163372,83.4166667163372,83.4166667163372,83.4166667163372,83.4166667163372,83.4166667163372,0.0,0.0
MAIN,14.05,13,seven,M1074 PLS,1.840909093618393,0.0,1.840909093618393,0.0,0.0,0.0,0.0,0.0
MAIN,14.05,13,seven,M1083 WOWN 5-Ton MTV,10.5,0.0,10.5,0.0,0.0,0.0,0.0,0.0
MAIN,14.05,13,six,Commercial Bus 45-pax,3.7555556297302246,3.7555556297302246,3.7555556297302246,3.7555556297302246,0.0,0.0,0.0,0.0
MAIN,14.05,13,ten,commercial boxcar,160.5,112.0,87.5,39.0,73.0,24.5,0.0,0.0
MAIN,14.05,13,ten,commercial medium railcar,811.797479506582,736.5013549700379,693.5393093377352,618.2431848011911,217.77324864640832,147.31372549012303,0.0,101.28664807975292
MAIN,14.05,13,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,1.840909093618393,0.0,1.840909093618393,0.0,0.0,0.0,0.0,0.0
MAIN,14.05,13,twelve,Commercial Bus 45-pax,12.288889169692993,0.0,12.288889169692993,0.0,7.511111259460449,0.0,0.0,0.0
MAIN,14.05,13,two,Commercial Bus 45-pax,7.55555534362793,7.55555534362793,7.55555534362793,7.55555534362793,7.55555534362793,7.55555534362793,0.0,3.7777777910232544
MAIN,14.05,13,two,Commercial HET Tractor/Commercial HET Trailer,43.5,43.5,43.5,43.5,43.5,43.5,0.0,0.0
MAIN,14.05,13,BIZERTE DD,Commercial Bus 45-pax,2.48888897895813,2.48888897895813,2.48888897895813,2.48888897895813,2.48888897895813,2.48888897895813,0.0,2.0000000596046448
MAIN,14.05,13,BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0
MAIN,14.05,13,BIZERTE DD,M123 10-Ton Tractor/M870 40-Ton Lowbed,32.0,32.0,32.0,32.0,32.0,32.0,0.0,16.0
MAIN,15.05,14,eleven,68FLAT,1333.0,1333.0,1185.0,1185.0,661.0,661.0,0.0,73.0
MAIN,15.05,14,eleven,Commercial 10-Ton Tractor/Commercial Semitrailer,4.333333417773247,0.0,4.333333417773247,0.0,4.333333417773247,0.0,0.0,4.333333350718021
MAIN,15.05,14,eleven,Commercial Bus 45-pax,17.08888879418373,3.7555556297302246,17.08888879418373,3.7555556297302246,13.333333164453506,0.0,0.0,13.333333380520344
MAIN,15.05,14,eleven,commercial medium railcar,848.8408923819661,848.8408923819661,786.0827225707471,786.0827225707471,387.42142355442047,387.42142355442047,0.0,91.00000008940697
MAIN,15.05,14,five,54DODX,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
MAIN,15.05,14,five,Commercial Bus 45-pax,3.7555556297302246,0.0,3.7555556297302246,0.0,0.0,0.0,0.0,0.0
MAIN,15.05,14,five,commercial boxcar,15.0,15.0,15.0,15.0,6.0,6.0,0.0,0.0
MAIN,15.05,14,five,commercial medium railcar,35.81372541561723,35.81372541561723,35.81372541561723,35.81372541561723,21.33333331346512,21.33333331346512,0.0,0.0
MAIN,15.05,14,four,Commercial Bus 45-pax,3.777777671813965,3.777777671813965,3.777777671813965,3.777777671813965,0.0,0.0,0.0,0.0
MAIN,15.05,14,nine,Commercial 10-Ton Tractor/Commercial Semitrailer,21.0,21.0,21.0,21.0,21.0,21.0,0.0,21.0
MAIN,15.05,14,nine,commercial medium railcar,190.47096171230078,190.47096171230078,190.47096171230078,190.47096171230078,190.47096171230078,190.47096171230078,0.0,49.65723626688123
MAIN,15.05,14,one,54DODX,439.0,439.0,345.0,345.0,284.0,284.0,0.0,0.0
MAIN,15.05,14,one,Commercial Bus 45-pax,7.511111259460449,0.0,7.511111259460449,0.0,7.511111259460449,0.0,0.0,0.0
MAIN,15.05,14,one,commercial medium railcar,1032.6757520549,1032.6757520549,837.3939270712435,837.3939270712435,631.2961679287255,631.2961679287255,0.0,58.616666719317436
MAIN,15.05,14,seven,54DODX,300.0,300.0,299.0,299.0,0.0,0.0,0.0,0.0
MAIN,15.05,14,seven,Commercial Bus 45-pax,15.755555301904678,2.422222137451172,15.755555301904678,2.422222137451172,2.422222137451172,2.422222137451172,0.0,2.422222226858139
MAIN,15.05,14,seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,83.4166667163372,83.4166667163372,83.4166667163372,83.4166667163372,83.4166667163372,83.4166667163372,0.0,0.0
MAIN,15.05,14,seven,M1074 PLS,25.348484933376312,21.0,25.348484933376312,21.0,0.0,0.0,0.0,0.0
MAIN,15.05,14,seven,M1083 WOWN 5-Ton MTV,23.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0
MAIN,15.05,14,ten,commercial boxcar,181.0,181.0,108.0,108.0,35.5,35.5,0.0,0.0
MAIN,15.05,14,ten,commercial medium railcar,743.8997205905616,743.8997205905616,681.1415507793427,681.1415507793427,75.06209176033735,75.06209176033735,0.0,0.0
MAIN,15.05,14,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,4.333333417773247,0.0,4.333333417773247,0.0,0.0,0.0,0.0,0.0
MAIN,15.05,14,twelve,Commercial Bus 45-pax,20.844444423913956,7.511111259460449,20.844444423913956,7.511111259460449,7.511111259460449,7.511111259460449,0.0,3.75555557012558
MAIN,15.05,14,two,Commercial Bus 45-pax,3.777777671813965,3.777777671813965,3.777777671813965,3.777777671813965,3.777777671813965,3.777777671813965,0.0,3.7777777910232544
MAIN,15.05,14,two,Commercial HET Tractor/Commercial HET Trailer,43.5,43.5,43.5,43.5,43.5,43.5,0.0,0.0
MAIN,15.05,14,BIZERTE DD,Commercial 10-Ton Tractor/Commercial Semitrailer,21.305128196254373,21.305128196254373,21.305128196254373,21.305128196254373,0.0,0.0,0.0,0.0
MAIN,15.05,14,BIZERTE DD,Commercial Bus 45-pax,8.377777725458145,8.377777725458145,8.377777725458145,8.377777725458145,8.377777725458145,8.377777725458145,0.0,8.37777778506279
MAIN,15.05,14,BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,20.400000005960464,20.400000005960464,20.400000005960464,20.400000005960464,0.0,0.0,0.0,0.0
MAIN,15.05,14,BIZERTE DD,M1074 PLS,21.464211037382483,21.464211037382483,21.464211037382483,21.464211037382483,21.464211037382483,21.464211037382483,0.0,0.0
MAIN,15.05,14,BIZERTE DD,M1083 WOWN 5-Ton MTV,11.08333333581686,11.08333333581686,11.08333333581686,11.08333333581686,0.0,0.0,0.0,0.0
MAIN,15.05,14,BIZERTE DD,M123 10-Ton Tractor/M870 40-Ton Lowbed,20.5,20.5,20.5,20.5,20.5,20.5,0.0,16.0
MAIN,15.05,14,BIZERTE DD,M35 2.5-Ton,10.916666679084301,10.916666679084301,10.916666679084301,10.916666679084301,0.0,0.0,0.0,0.0
MAIN,16.05,15,eleven,68FLAT,1081.0,1081.0,1069.0,1069.0,288.0,288.0,0.0,40.0
MAIN,16.05,15,eleven,Commercial 10-Ton Tractor/Commercial Semitrailer,10.16375295072794,0.0,10.16375295072794,0.0,10.16375295072794,0.0,0.0,10.16375295072794
MAIN,16.05,15,eleven,Commercial Bus 45-pax,2.244444526731968,0.0,2.244444526731968,0.0,2.244444526731968,0.0,0.0,2.2444444596767426
MAIN,16.05,15,eleven,commercial medium railcar,662.1353407278657,662.1353407278657,652.4882817901671,652.4882817901671,435.896918784827,435.896918784827,0.0,20.0
MAIN,16.05,15,five,54DODX,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
MAIN,16.05,15,five,Commercial Bus 45-pax,3.7555556297302246,3.7555556297302246,3.7555556297302246,3.7555556297302246,0.0,0.0,0.0,0.0
MAIN,16.05,15,five,commercial boxcar,6.5,6.5,6.5,6.5,6.5,6.5,0.0,0.0
MAIN,16.05,15,five,commercial medium railcar,22.980392161756754,22.980392161756754,22.980392161756754,22.980392161756754,21.33333331346512,21.33333331346512,0.0,0.0
MAIN,16.05,15,nine,Commercial 10-Ton Tractor/Commercial Semitrailer,6.510416269302368,0.0,6.510416269302368,0.0,6.510416269302368,0.0,0.0,0.0
MAIN,16.05,15,nine,commercial medium railcar,140.81372544541955,140.81372544541955,140.81372544541955,140.81372544541955,140.81372544541955,140.81372544541955,0.0,15.33333334326744
MAIN,16.05,15,one,54DODX,558.0,487.0,469.0,398.0,425.0,354.0,0.0,90.0
MAIN,16.05,15,one,Commercial 10-Ton Tractor/Commercial Semitrailer,7.833333253860474,0.0,7.833333253860474,0.0,0.0,0.0,0.0,0.0
MAIN,16.05,15,one,Commercial Bus 45-pax,7.511111259460449,7.511111259460449,7.511111259460449,7.511111259460449,7.511111259460449,7.511111259460449,0.0,3.75555557012558
MAIN,16.05,15,one,M1070 HET Tractor/M1000 70-Ton HET Trailer,65.0,0.0,65.0,0.0,65.0,0.0,0.0,65.0
MAIN,16.05,15,one,M1083 WOWN 5-Ton MTV,13.0,0.0,13.0,0.0,13.0,0.0,0.0,13.0
MAIN,16.05,15,one,commercial medium railcar,1097.613617896568,985.0590854547918,979.9151259879582,867.3605935461819,701.2585433158092,646.204010874033,0.0,60.33333343267441
MAIN,16.05,15,seven,54DODX,215.0,215.0,215.0,215.0,0.0,0.0,0.0,0.0
MAIN,16.05,15,seven,Commercial Bus 45-pax,2.244444526731968,0.0,2.244444526731968,0.0,0.0,0.0,0.0,0.0
MAIN,16.05,15,seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,83.4166667163372,83.4166667163372,83.4166667163372,83.4166667163372,83.4166667163372,83.4166667163372,0.0,0.0
MAIN,16.05,15,seven,M1074 PLS,17.471951939165592,0.0,17.471951939165592,0.0,0.0,0.0,0.0,0.0
MAIN,16.05,15,seven,M1083 WOWN 5-Ton MTV,58.5,0.0,58.5,0.0,0.0,0.0,0.0,0.0
MAIN,16.05,15,ten,commercial boxcar,152.0,152.0,95.0,95.0,35.5,35.5,0.0,17.5
MAIN,16.05,15,ten,commercial medium railcar,648.1941646449268,648.1941646449268,638.5471057072282,638.5471057072282,72.97549026086926,72.97549026086926,0.0,38.750000044703484
MAIN,16.05,15,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,10.16375295072794,0.0,10.16375295072794,0.0,0.0,0.0,0.0,0.0
MAIN,16.05,15,twelve,Commercial Bus 45-pax,6.0000001564621925,3.7555556297302246,6.0000001564621925,3.7555556297302246,3.7555556297302246,3.7555556297302246,0.0,3.75555557012558
MAIN,16.05,15,two,Commercial HET Tractor/Commercial HET Trailer,43.5,43.5,43.5,43.5,43.5,43.5,0.0,43.5
MAIN,16.05,15,BIZERTE DD,Commercial 10-Ton Tractor/Commercial Semitrailer,52.66730769909918,52.66730769909918,52.66730769909918,52.66730769909918,0.0,0.0,0.0,0.0
MAIN,16.05,15,BIZERTE DD,Commercial Bus 45-pax,4.644444495439529,4.644444495439529,4.644444495439529,4.644444495439529,4.644444495439529,4.644444495439529,0.0,0.0
MAIN,16.05,15,BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,10.400000005960464,10.400000005960464,10.400000005960464,10.400000005960464,0.0,0.0,0.0,0.0
MAIN,16.05,15,BIZERTE DD,M1074 PLS,53.46042341552675,53.46042341552675,53.46042341552675,53.46042341552675,53.46042341552675,53.46042341552675,0.0,40.464211067184806
MAIN,16.05,15,BIZERTE DD,M1083 WOWN 5-Ton MTV,54.08333333581686,54.08333333581686,54.08333333581686,54.08333333581686,0.0,0.0,0.0,0.0
MAIN,16.05,15,BIZERTE DD,M123 10-Ton Tractor/M870 40-Ton Lowbed,10.5,10.5,10.5,10.5,10.5,10.5,0.0,4.5
MAIN,16.05,15,BIZERTE DD,M35 2.5-Ton,53.4166666790843,53.4166666790843,53.4166666790843,53.4166666790843,0.0,0.0,0.0,0.0
MAIN,17.05,16,eleven,68FLAT,1501.0,973.0,1105.0,1032.0,219.0,156.0,0.0,0.0
MAIN,17.05,16,eleven,Commercial 10-Ton Tractor/Commercial Semitrailer,6.124242473393679,0.0,6.124242473393679,0.0,6.124242473393679,0.0,0.0,6.124242443591356
MAIN,17.05,16,eleven,Commercial Bus 45-pax,5.133333407342434,0.0,5.133333407342434,0.0,5.133333407342434,0.0,0.0,5.1333334147930145
MAIN,17.05,16,eleven,commercial medium railcar,816.3399038799107,586.7035015523434,667.0621260218322,605.1234353743494,498.7126856520772,487.3168523982167,0.0,73.0
MAIN,17.05,16,five,54DODX,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
MAIN,17.05,16,five,Commercial Bus 45-pax,3.7555556297302246,3.7555556297302246,3.7555556297302246,3.7555556297302246,0.0,0.0,0.0,0.0
MAIN,17.05,16,five,commercial boxcar,6.5,6.5,6.5,6.5,6.5,6.5,0.0,0.0
MAIN,17.05,16,five,commercial medium railcar,22.980392161756754,22.980392161756754,22.980392161756754,22.980392161756754,21.33333331346512,21.33333331346512,0.0,0.0
MAIN,17.05,16,nine,Commercial 10-Ton Tractor/Commercial Semitrailer,6.510416269302368,0.0,6.510416269302368,0.0,6.510416269302368,0.0,0.0,0.0
MAIN,17.05,16,nine,commercial medium railcar,125.48039210215211,125.48039210215211,125.48039210215211,125.48039210215211,125.48039210215211,125.48039210215211,0.0,23.0
MAIN,17.05,16,one,54DODX,614.0,402.0,553.0,341.0,507.0,295.0,0.0,87.0
MAIN,17.05,16,one,Commercial 10-Ton Tractor/Commercial Semitrailer,8.833333253860474,0.0,8.833333253860474,0.0,0.0,0.0,0.0,0.0
MAIN,17.05,16,one,Commercial Bus 45-pax,41.79999973252416,3.7555556297302246,41.79999973252416,3.7555556297302246,41.79999973252416,3.7555556297302246,0.0,21.17777779698372
MAIN,17.05,16,one,M1070 HET Tractor/M1000 70-Ton HET Trailer,133.0,0.0,133.0,0.0,133.0,0.0,0.0,133.0
MAIN,17.05,16,one,M1083 WOWN 5-Ton MTV,15.0,0.0,15.0,0.0,15.0,0.0,0.0,15.0
MAIN,17.05,16,one,commercial medium railcar,1407.1357801328413,949.7802847619168,1298.5794451306574,890.6651265542023,922.9228624585085,673.5085438820533,0.0,137.45733364252374
MAIN,17.05,16,seven,54DODX,209.0,171.0,193.0,169.0,0.0,0.0,0.0,0.0
MAIN,17.05,16,seven,Commercial Bus 45-pax,5.133333407342434,0.0,5.133333407342434,0.0,0.0,0.0,0.0,0.0
MAIN,17.05,16,seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,83.4166667163372,83.4166667163372,83.4166667163372,83.4166667163372,83.4166667163372,83.4166667163372,0.0,0.0
MAIN,17.05,16,seven,M1074 PLS,13.05188936367631,0.0,13.05188936367631,0.0,0.0,0.0,0.0,0.0
MAIN,17.05,16,seven,M1083 WOWN 5-Ton MTV,34.16666667163372,0.0,34.16666667163372,0.0,0.0,0.0,0.0,0.0
MAIN,17.05,16,ten,commercial boxcar,182.0,134.5,166.0,135.5,31.0,31.0,0.0,0.0
MAIN,17.05,16,ten,commercial medium railcar,802.3987277969718,572.7623254694045,653.1209499388933,591.1822592914104,62.37254912406206,42.87254912406206,0.0,11.0
MAIN,17.05,16,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,6.124242473393679,0.0,6.124242473393679,0.0,0.0,0.0,0.0,0.0
MAIN,17.05,16,twelve,Commercial Bus 45-pax,5.133333407342434,0.0,5.133333407342434,0.0,0.0,0.0,0.0,0.0
MAIN,17.05,16,BIZERTE DD,Commercial 10-Ton Tractor/Commercial Semitrailer,15.712179543450475,15.712179543450475,15.712179543450475,15.712179543450475,0.0,0.0,0.0,0.0
MAIN,17.05,16,BIZERTE DD,Commercial Bus 45-pax,5.266666740179062,5.266666740179062,5.266666740179062,5.266666740179062,5.266666740179062,5.266666740179062,0.0,5.266666792333126
MAIN,17.05,16,BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0
MAIN,17.05,16,BIZERTE DD,M1074 PLS,16.53618106804788,16.53618106804788,16.53618106804788,16.53618106804788,16.53618106804788,16.53618106804788,0.0,14.627089923247695
MAIN,17.05,16,BIZERTE DD,M1083 WOWN 5-Ton MTV,60.58333333581686,60.58333333581686,60.58333333581686,60.58333333581686,0.0,0.0,0.0,0.0
MAIN,17.05,16,BIZERTE DD,M123 10-Ton Tractor/M870 40-Ton Lowbed,15.0,15.0,15.0,15.0,15.0,15.0,0.0,12.0
MAIN,17.05,16,BIZERTE DD,M35 2.5-Ton,55.08333333581686,55.08333333581686,55.08333333581686,55.08333333581686,0.0,0.0,0.0,0.0
MAIN,18.05,17,eleven,68FLAT,1469.0,1469.0,1261.0,1261.0,593.0,593.0,0.0,8.0
MAIN,18.05,17,eleven,Commercial 10-Ton Tractor/Commercial Semitrailer,0.008333333767950535,0.0,0.008333333767950535,0.0,0.008333333767950535,0.0,0.0,0.008333333767950535
MAIN,18.05,17,eleven,Commercial Bus 45-pax,62.77777764201164,0.0,62.77777764201164,0.0,62.77777764201164,0.0,0.0,62.777778036892414
MAIN,18.05,17,eleven,commercial medium railcar,744.6732373721898,744.6732373721898,670.3399042673409,670.3399042673409,359.8874888122082,359.8874888122082,0.0,56.0
MAIN,18.05,17,five,54DODX,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
MAIN,18.05,17,five,commercial boxcar,6.5,6.5,6.5,6.5,6.5,6.5,0.0,0.0
MAIN,18.05,17,five,commercial medium railcar,22.980392161756754,22.980392161756754,22.980392161756754,22.980392161756754,21.33333331346512,21.33333331346512,0.0,0.0
MAIN,18.05,17,nine,Commercial 10-Ton Tractor/Commercial Semitrailer,27.510416269302368,21.0,27.510416269302368,21.0,27.510416269302368,21.0,0.0,21.0
MAIN,18.05,17,nine,commercial medium railcar,102.48039210215211,102.48039210215211,102.48039210215211,102.48039210215211,102.48039210215211,102.48039210215211,0.0,21.0
MAIN,18.05,17,one,54DODX,555.0,555.0,526.0,526.0,521.0,521.0,0.0,30.0
MAIN,18.05,17,one,Commercial Bus 45-pax,20.62222196534276,20.62222196534276,20.62222196534276,20.62222196534276,20.62222196534276,20.62222196534276,0.0,20.622222235426307
MAIN,18.05,17,one,commercial medium railcar,1276.8451135791838,1276.8451135791838,1251.478446815163,1251.478446815163,837.6551973223686,837.6551973223686,0.0,84.82619054615498
MAIN,18.05,17,seven,54DODX,194.0,194.0,189.0,189.0,0.0,0.0,0.0,0.0
MAIN,18.05,17,seven,Commercial Bus 45-pax,62.77777764201164,0.0,62.77777764201164,0.0,0.0,0.0,0.0,0.0
MAIN,18.05,17,seven,M1070 HET Tractor/M1000 70-Ton HET Trailer,83.4166667163372,83.4166667163372,83.4166667163372,83.4166667163372,83.4166667163372,83.4166667163372,0.0,0.0
MAIN,18.05,17,seven,M1074 PLS,27.700269649736583,21.0,27.700269649736583,21.0,0.0,0.0,0.0,0.0
MAIN,18.05,17,seven,M1083 WOWN 5-Ton MTV,0.03999999910593033,0.0,0.03999999910593033,0.0,0.0,0.0,0.0,0.0
MAIN,18.05,17,ten,commercial boxcar,173.0,173.0,173.0,173.0,31.0,31.0,0.0,0.0
MAIN,18.05,17,ten,commercial medium railcar,730.7320608124137,730.7320608124137,656.3987277075648,656.3987277075648,60.768382377922535,60.768382377922535,0.0,0.05882352963089943
MAIN,18.05,17,twelve,Commercial 10-Ton Tractor/Commercial Semitrailer,0.008333333767950535,0.0,0.008333333767950535,0.0,0.0,0.0,0.0,0.0
MAIN,18.05,17,twelve,Commercial Bus 45-pax,62.77777764201164,0.0,62.77777764201164,0.0,0.0,0.0,0.0,0.0
MAIN,18.05,17,BIZERTE DD,Commercial 10-Ton Tractor/Commercial Semitrailer,16.326923057436943,16.326923057436943,16.326923057436943,16.326923057436943,0.0,0.0,0.0,0.0
MAIN,18.05,17,BIZERTE DD,Commercial Bus 45-pax,10.999999929219484,10.999999929219484,10.999999929219484,10.999999929219484,10.999999929219484,10.999999929219484,0.0,2.0
MAIN,18.05,17,BIZERTE DD,M1070 HET Tractor/M1000 70-Ton HET Trailer,35.0,35.0,35.0,35.0,0.0,0.0,0.0,0.0
MAIN,18.05,17,BIZERTE DD,M1074 PLS,16.583333425223827,16.583333425223827,16.583333425223827,16.583333425223827,16.583333425223827,16.583333425223827,0.0,4.083333425223827
MAIN,18.05,17,BIZERTE DD,M1083 WOWN 5-Ton MTV,21.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0
MAIN,18.05,17,BIZERTE DD,M123 10-Ton Tractor/M870 40-Ton Lowbed,35.0,35.0,35.0,35.0,35.0,35.0,0.0,17.0
MAIN,18.05,17,BIZERTE DD,M35 2.5-Ton,16.83333334326744,16.83333334326744,16.83333334326744,16.83333334326744,0.0,0.0,0.0,0.0
MAIN,19.05,18,eleven,68FLAT,2098.0,1499.0,1461.0,1461.0,869.0,869.0,0.0,13.0
MAIN,19.05,18,eleven,Commercial Bus 45-pax,24.28888902068138,0.0,24.28888902068138,0.0,24.28888902068138,0.0,0.0,24.28888898342848
MAIN,19.05,18,eleven,commercial medium railcar,938.8564111627638,706.3399043567479,693.673237670213,693.673237670213,249.83025325462222,249.83025325462222,0.0,102.84523841738701
MAIN,19.05,18,five,54DODX,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
MAIN,19.05,18,five,commercial boxcar,6.5,6.5,6.5,6.5,6.5,6.5,0.0,0.0
MAIN,19.05,18,five,commercial medium railcar,22.980392161756754,22.980392161756754,22.980392161756754,22.980392161756754,21.33333331346512,21.33333331346512,0.0,21.333333373069763
MAIN,19.05,18,nine,Commercial 10-Ton Tractor/Commercial Semitrailer,16.020832538604736,3.0,16.020832538604736,3.0,16.020832538604736,3.0,0.0,3.0
MAIN,19.05,18,nine,commercial medium railcar,81.48039210215211,81.48039210215211,81.48039210215211,81.48039210215211,81.48039210215211,81.48039210215211,0.0,40.0
MAIN,19.05,18,one,54DODX,483.0,400.0,413.0,339.0,396.0,322.0,0.0,56.0
MAIN,19.05,18,one,Commercial 10-Ton Tractor/Commercial Semitrailer,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
MAIN,19.05,18,one,Commercial Bus 45-pax,17.422222137451172,0.0,17.422222137451172,0.0,17.422222137451172,0.0,0.0,17.42222222685814
MAIN,19.05,18,one,M1070 HET Tractor/M1000 70-Ton HET Trailer,35.0,0.0,35.0,0.0,35.0,0.0,0.0,35.0
MAIN,19.05,18,one,M1083 WOWN 5-Ton MTV,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
