Model,FedTime,CargoID,RlnID,PalletID,PalletReq,Stons,Mtons,Ccc,CargoCommodity,NumItems,Hot,ConsolidationGeo,MultiRln
MAIN,41.55,1:0000080.JDB,1:0000080,1:0000080.PLT71,1:0000080,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.55,1:0000080.JDB,1:0000080,1:0000080.PLT72,1:0000080,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.55,1:0000080.JDB,1:0000080,1:0000080.PLT73,1:0000080,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.55,1:0000080.JDB,1:0000080,1:0000080.PLT74,1:0000080,1.0,1.9999999999999998,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.55,1:0000076.JDB,1:0000076,1:0000076.PLT75,1:0000076,0.6000022888183594,1.2000045776367188,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.55,1:0000076.JDB,1:0000076,1:0000076.PLT75,1:0000076,0.3999977111816406,0.7999954223632815,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.55,1:0000080.JDB,1:0000080,1:0000080.PLT75,1:0000080,0.6000022888183594,1.2000045776367188,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.55,1:0000080.JDB,1:0000080,1:0000080.PLT75,1:0000080,0.3999977111816406,0.7999954223632815,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT1,1:0000075,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT2,1:0000075,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT3,1:0000075,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT4,1:0000075,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT5,1:0000075,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT6,1:0000075,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT7,1:0000075,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT8,1:0000075,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT9,1:0000075,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT10,1:0000075,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT11,1:0000075,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT12,1:0000075,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT13,1:0000075,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT14,1:0000075,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT15,1:0000075,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT16,1:0000075,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT17,1:0000075,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT18,1:0000075,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT19,1:0000075,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT20,1:0000075,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT21,1:0000075,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT22,1:0000075,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT23,1:0000075,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT24,1:0000075,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT25,1:0000075,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT26,1:0000075,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT27,1:0000075,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT28,1:0000075,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT29,1:0000075,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT30,1:0000075,1.0,1.9999999999999998,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT31,1:0000075,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT32,1:0000075,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT33,1:0000075,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT34,1:0000075,1.0,1.9999999999999998,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT35,1:0000075,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT36,1:0000075,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT37,1:0000075,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT38,1:0000075,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT39,1:0000075,1.0,1.9999999999999998,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT40,1:0000075,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT41,1:0000075,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT42,1:0000075,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT43,1:0000075,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT44,1:0000075,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT45,1:0000075,1.0,1.9999999999999998,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT46,1:0000075,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT47,1:0000075,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT48,1:0000075,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT49,1:0000075,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT1,1:0000079,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT2,1:0000079,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT3,1:0000079,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT4,1:0000079,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT5,1:0000079,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT6,1:0000079,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT7,1:0000079,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT8,1:0000079,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT9,1:0000079,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT10,1:0000079,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT11,1:0000079,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT12,1:0000079,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT13,1:0000079,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT14,1:0000079,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT15,1:0000079,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT16,1:0000079,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT17,1:0000079,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT18,1:0000079,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT19,1:0000079,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT20,1:0000079,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT21,1:0000079,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT22,1:0000079,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT23,1:0000079,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT24,1:0000079,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT25,1:0000079,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT26,1:0000079,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT27,1:0000079,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT28,1:0000079,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT29,1:0000079,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT30,1:0000079,1.0,1.9999999999999998,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT31,1:0000079,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT32,1:0000079,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT33,1:0000079,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT34,1:0000079,1.0,1.9999999999999998,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT35,1:0000079,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT36,1:0000079,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT37,1:0000079,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT38,1:0000079,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT39,1:0000079,1.0,1.9999999999999998,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT40,1:0000079,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT41,1:0000079,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT42,1:0000079,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT43,1:0000079,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT44,1:0000079,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT45,1:0000079,1.0,1.9999999999999998,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT46,1:0000079,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT47,1:0000079,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT48,1:0000079,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT49,1:0000079,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT50,1:0000075,0.40000152587890625,0.8000030517578125,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000075.JDB,1:0000075,1:0000075.PLT50,1:0000075,0.5999984741210938,1.1999969482421875,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT50,1:0000079,0.40000152587890625,0.8000030517578125,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,41.6,1:0000079.JDB,1:0000079,1:0000079.PLT50,1:0000079,0.5999984741210938,1.1999969482421875,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT1,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT2,1:0000085,1.0,1.9999999999999998,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT3,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT4,1:0000085,1.0,1.9999999999999998,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT5,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT6,1:0000085,1.0,1.9999999999999998,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT7,1:0000085,1.0,1.9999999999999998,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT8,1:0000085,1.0,1.9999999999999998,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT9,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT10,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT11,1:0000085,1.0,1.9999999999999998,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT12,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT13,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT14,1:0000085,1.0,1.9999999999999998,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT15,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT16,1:0000085,1.0,1.9999999999999998,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT17,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT18,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT19,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT20,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT21,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT22,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT23,1:0000085,1.0,1.9999999999999998,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT24,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT25,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT26,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT27,1:0000085,1.0,1.9999999999999998,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT28,1:0000085,1.0,1.9999999999999998,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT29,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT30,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT31,1:0000085,1.0,1.9999999999999998,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT32,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT33,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT34,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT35,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT36,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT37,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT38,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT39,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT40,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT41,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT42,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT43,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT44,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT45,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT46,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT47,1:0000085,1.0,1.9999999999999998,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT48,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT49,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT50,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT51,1:0000085,1.0,1.9999999999999998,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT52,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT53,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT54,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT55,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT56,1:0000085,1.0,1.9999999999999998,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT57,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT58,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT59,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT60,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT61,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT62,1:0000085,1.0,1.9999999999999998,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT63,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT64,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT65,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT66,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT67,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT68,1:0000085,1.0,1.9999999999999998,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT69,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT70,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT71,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT72,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT73,1:0000085,1.0,2.0,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT74,1:0000085,1.0,1.9999999999999998,JDB,TEU Resupply,-1,false,FJXT,false
MAIN,44.05,1:0000085.JDB,1:0000085,1:0000085.PLT75,1:0000085,0.6000022888183594,1.2000045776367188,JDB,TEU Resupply,-1,false,FJXT,false
