Event Day,Port,Fleet,Restriction
40,UTVT,RRF,true
40,UULA,RRF,true
40,UULB,RRF,true
40,UULX,RRF,true
40,UYQR,RRF,true
40,UZXJ,RRF,true
40,VFVN,RRF,true
40,VKNP,RRF,true
40,VPRF,RRF,true
40,VSNF,RRF,false
40,WMPT,RRF,false
40,WPAU,RRF,true
40,WPVT,RRF,true
40,WQZM,RRF,true
40,WTJG,RRF,true
40,WYKZ,RRF,true
40,XEXW,RRF,true
40,XRVJ,RRF,false
40,XUDT,RRF,true
40,XVMN,RRF,true
40,XVRV,RRF,false
40,XYNK,RRF,true
40,YRTK,RRF,true
40,ZBES,RRF,true
40,ZMJJ,RRF,true
40,ZNMC,RRF,true
40,ZSJC,RRF,true
40,00A1,VISA,true
40,00IO,VISA,true
40,00XT,VISA,true
40,AAPV,VISA,true
40,ABFL,VISA,true
40,ADKH,VISA,true
40,ADLS,VISA,true
40,AELU,VISA,true
40,AEQT,VISA,false
40,AJGX,VISA,true
40,ALRF,VISA,true
40,AMCQ,VISA,true
40,APFD,VISA,false
40,APGW,VISA,true
40,AVBU,VISA,true
40,AVYX,VISA,false
40,BBNQ,VISA,true
40,BBNV,VISA,true
40,BQWA,VISA,true
40,BSRL,VISA,true
40,CHCY,VISA,true
40,CWCP,VISA,false
40,CWGV,VISA,true
40,DKSD,VISA,true
40,DRUG,VISA,true
40,EDME,VISA,false
40,EGNN,VISA,true
40,ENCN,VISA,true
40,EZMU,VISA,true
40,FGDB,VISA,true
40,FGDD,VISA,true
40,FGTW,VISA,true
40,FMAZ,VISA,true
40,FNLD,VISA,true
40,FNSH,VISA,true
40,FQZF,VISA,true
40,GPEN,VISA,true
40,GWZP,VISA,true
40,HAGC,VISA,true
40,HMGB,VISA,true
40,HNTS,VISA,true
40,HUPR,VISA,true
40,JJRP,VISA,true
40,JSSN,VISA,true
40,JTVH,VISA,true
40,JWJY,VISA,true
40,JWTD,VISA,true
40,JXKM,VISA,true
40,JYPN,VISA,true
40,KZPH,VISA,true
40,KZTZ,VISA,true
40,LCMT,VISA,true
40,LKPE,VISA,true
40,LRNC,VISA,true
40,LSGM,VISA,true
40,LUTP,VISA,true
40,LWEV,VISA,true
40,LYAP,VISA,true
40,LYRV,VISA,false
40,LYTM,VISA,true
40,MKAG,VISA,true
40,MLDL,VISA,true
40,MMGH,VISA,true
40,MZJK,VISA,true
40,NBDY,VISA,true
40,NLFL,VISA,true
40,NNWH,VISA,true
40,NPTU,VISA,true
40,NSAN,VISA,true
40,PAXM,VISA,true
40,PCFC,VISA,false
40,PCFG,VISA,true
40,PKVP,VISA,true
40,PPSH,VISA,true
40,QCFF,VISA,true
40,QHPB,VISA,true
40,QHPD,VISA,true
40,QHPF,VISA,true
40,QNPW,VISA,true
40,QTUP,VISA,true
40,RCYQ,VISA,true
40,RCYT,VISA,true
40,RELG,VISA,true
40,REPV,VISA,true
40,RGJW,VISA,true
40,RQNK,VISA,true
40,RRHU,VISA,true
40,RRRK,VISA,true
40,RUAM,VISA,true
40,RUAQ,VISA,true
40,RULV,VISA,true
40,SBEA,VISA,true
40,SBEQ,VISA,true
40,SEA1,VISA,true
40,SERU,VISA,true
40,SMXS,VISA,true
40,STRM,VISA,true
40,SVCN,VISA,true
40,SYZZ,VISA,true
40,TGWS,VISA,true
40,TKDW,VISA,true
40,TNVX,VISA,true
40,TNZY,VISA,true
40,TPPR,VISA,true
40,TPRW,VISA,true
40,TQKG,VISA,true
40,TRZP,VISA,true
40,TVJD,VISA,true
40,TVXA,VISA,true
40,TZL4,VISA,false
40,TZYR,VISA,true
40,UMXA,VISA,true
40,UNAP,VISA,true
40,UTAC,VISA,true
40,UTVT,VISA,true
40,UULA,VISA,true
40,UULB,VISA,true
40,UULX,VISA,true
40,UYQR,VISA,true
40,UZXJ,VISA,true
40,VFVN,VISA,true
40,VKNP,VISA,true
40,VPRF,VISA,true
40,VSNF,VISA,false
40,WMPT,VISA,true
40,WPAU,VISA,true
40,WPVT,VISA,true
40,WQZM,VISA,true
40,WTJG,VISA,true
40,WYKZ,VISA,true
40,XEXW,VISA,true
40,XRVJ,VISA,false
40,XUDT,VISA,true
40,XVMN,VISA,true
40,XVRV,VISA,false
40,XYNK,VISA,true
40,YRTK,VISA,true
40,ZBES,VISA,true
40,ZMJJ,VISA,true
40,ZNMC,VISA,true
40,ZSJC,VISA,true
