Airport,Fleet,AcType,Day,Enabled,Description,EventPhase,Data
FSPM,STRATEGIC,C-17,0,true,,,false
FSPM,STRATEGIC,C-5A,0,true,,,false
FSPM,STRATEGIC,CH47,0,true,,,false
FSPM,STRATEGIC,KC-10,0,true,,,false
FTEP,STRATEGIC,B-747P,0,true,,,false
FTEP,STRATEGIC,C-17,0,true,,,false
FTEP,STRATEGIC,C-5A,0,true,,,false
FTEP,STRATEGIC,CH47,0,true,,,false
FTEP,STRATEGIC,KC-10,0,true,,,false
FTEV,STRATEGIC,B-747P,0,true,,,false
FTEV,STRATEGIC,C-17,0,true,,,false
FTEV,STRATEGIC,C-5A,0,true,,,false
FTEV,STRATEGIC,CH47,0,true,,,false
FTEV,STRATEGIC,KC-10,0,true,,,false
FTFA,STRATEGIC,B-747P,0,true,,,false
FTFA,STRATEGIC,C-17,0,true,,,false
FTFA,STRATEGIC,C-5A,0,true,,,false
FTFA,STRATEGIC,CH47,0,true,,,false
FTFA,STRATEGIC,KC-10,0,true,,,false
FTQW,STRATEGIC,B-747P,0,true,,,false
FTQW,STRATEGIC,C-17,0,true,,,false
FTQW,STRATEGIC,C-5A,0,true,,,false
FTQW,STRATEGIC,CH47,0,true,,,false
FTQW,STRATEGIC,KC-10,0,true,,,false
FTZH,STRATEGIC,B-747P,0,true,,,false
FTZH,STRATEGIC,C-17,0,true,,,false
FTZH,STRATEGIC,C-5A,0,true,,,false
FTZH,STRATEGIC,CH47,0,true,,,false
FTZH,STRATEGIC,KC-10,0,true,,,false
FUQN,STRATEGIC,B-747P,0,true,,,false
FUQN,STRATEGIC,C-17,0,true,,,false
FUQN,STRATEGIC,C-5A,0,true,,,false
FUQN,STRATEGIC,CH47,0,true,,,false
FUQN,STRATEGIC,KC-10,0,true,,,false
FUTL,STRATEGIC,B-747P,0,true,,,false
FUTL,STRATEGIC,C-17,0,true,,,false
FUTL,STRATEGIC,C-5A,0,true,,,false
FUTL,STRATEGIC,CH47,0,true,,,false
FUTL,STRATEGIC,KC-10,0,true,,,false
FUZD,STRATEGIC,B-747P,0,true,,,false
FUZD,STRATEGIC,C-17,0,true,,,false
FUZD,STRATEGIC,C-5A,0,true,,,false
FUZD,STRATEGIC,CH47,0,true,,,false
FUZD,STRATEGIC,KC-10,0,true,,,false
FWJH,STRATEGIC,B-747P,0,true,,,false
FWJH,STRATEGIC,C-17,0,true,,,false
FWJH,STRATEGIC,C-5A,0,true,,,false
FWJH,STRATEGIC,CH47,0,true,,,false
FWJH,STRATEGIC,KC-10,0,true,,,false
FXBM,STRATEGIC,B-747P,0,true,,,false
FXBM,STRATEGIC,C-17,0,true,,,false
FXBM,STRATEGIC,C-5A,0,true,,,false
FXBM,STRATEGIC,CH47,0,true,,,false
FXBM,STRATEGIC,KC-10,0,true,,,false
FXSB,STRATEGIC,B-747P,0,true,,,false
FXSB,STRATEGIC,C-17,0,true,,,false
FXSB,STRATEGIC,C-5A,0,true,,,false
FXSB,STRATEGIC,CH47,0,true,,,false
FXSB,STRATEGIC,KC-10,0,true,,,false
GAMH,STRATEGIC,B-747P,0,true,,,false
GAMH,STRATEGIC,C-17,0,true,,,false
GAMH,STRATEGIC,C-5A,0,true,,,false
GAMH,STRATEGIC,CH47,0,true,,,false
GAMH,STRATEGIC,KC-10,0,true,,,false
GEQZ,STRATEGIC,B-747P,0,true,,,false
GEQZ,STRATEGIC,C-17,0,true,,,false
GEQZ,STRATEGIC,C-5A,0,true,,,false
GEQZ,STRATEGIC,CH47,0,true,,,false
GEQZ,STRATEGIC,KC-10,0,true,,,false
GHLN,STRATEGIC,B-747P,0,true,,,false
GHLN,STRATEGIC,C-17,0,true,,,false
GHLN,STRATEGIC,C-5A,0,true,,,false
GHLN,STRATEGIC,CH47,0,true,,,false
GHLN,STRATEGIC,KC-10,0,true,,,false
GJFZ,STRATEGIC,B-747P,0,true,,,false
GJFZ,STRATEGIC,C-17,0,true,,,false
GJFZ,STRATEGIC,C-5A,0,true,,,false
GJFZ,STRATEGIC,CH47,0,true,,,false
GJFZ,STRATEGIC,KC-10,0,true,,,false
GJKZ,STRATEGIC,B-747P,0,true,,,false
GJKZ,STRATEGIC,C-17,0,true,,,false
GJKZ,STRATEGIC,C-5A,0,true,,,false
GJKZ,STRATEGIC,CH47,0,true,,,false
GJKZ,STRATEGIC,KC-10,0,true,,,false
GKVB,STRATEGIC,B-747P,0,true,,,false
GKVB,STRATEGIC,C-17,0,true,,,false
GKVB,STRATEGIC,C-5A,0,true,,,false
GKVB,STRATEGIC,CH47,0,true,,,false
GKVB,STRATEGIC,KC-10,0,true,,,false
GLEN,STRATEGIC,B-747P,0,true,,,false
GLEN,STRATEGIC,C-17,0,true,,,false
GLEN,STRATEGIC,C-5A,0,true,,,false
GLEN,STRATEGIC,CH47,0,true,,,false
GLEN,STRATEGIC,KC-10,0,true,,,false
GLRZ,STRATEGIC,B-747P,0,true,,,false
GLRZ,STRATEGIC,C-17,0,true,,,false
GLRZ,STRATEGIC,C-5A,0,true,,,false
GLRZ,STRATEGIC,CH47,0,true,,,false
GLRZ,STRATEGIC,KC-10,0,true,,,false
GPGK,STRATEGIC,B-747P,0,true,,,false
GPGK,STRATEGIC,C-17,0,true,,,false
GPGK,STRATEGIC,C-5A,0,true,,,false
GPGK,STRATEGIC,CH47,0,true,,,false
GPGK,STRATEGIC,KC-10,0,true,,,false
GRAQ,STRATEGIC,B-747P,0,true,,,false
GRAQ,STRATEGIC,C-17,0,true,,,false
GRAQ,STRATEGIC,C-5A,0,true,,,false
GRAQ,STRATEGIC,CH47,0,true,,,false
GRAQ,STRATEGIC,KC-10,0,true,,,false
GUQE,STRATEGIC,B-747P,0,true,,,false
GUQE,STRATEGIC,C-17,0,true,,,false
GUQE,STRATEGIC,C-5A,0,true,,,false
GUQE,STRATEGIC,CH47,0,true,,,false
GUQE,STRATEGIC,KC-10,0,true,,,false
GWAW,STRATEGIC,B-747P,0,true,,,false
GWAW,STRATEGIC,C-17,0,true,,,false
GWAW,STRATEGIC,C-5A,0,true,,,false
GWAW,STRATEGIC,CH47,0,true,,,false
GWAW,STRATEGIC,KC-10,0,true,,,false
GWDD,STRATEGIC,B-747P,0,true,,,false
GWDD,STRATEGIC,C-17,0,true,,,false
GWDD,STRATEGIC,C-5A,0,true,,,false
GWDD,STRATEGIC,CH47,0,true,,,false
GWDD,STRATEGIC,KC-10,0,true,,,false
GYRZ,STRATEGIC,B-747P,0,true,,,false
GYRZ,STRATEGIC,C-17,0,true,,,false
GYRZ,STRATEGIC,C-5A,0,true,,,false
GYRZ,STRATEGIC,CH47,0,true,,,false
GYRZ,STRATEGIC,KC-10,0,true,,,false
HAWR,STRATEGIC,B-747P,0,true,,,false
HAWR,STRATEGIC,C-17,0,true,,,false
HAWR,STRATEGIC,C-5A,0,true,,,false
HAWR,STRATEGIC,CH47,0,true,,,false
HAWR,STRATEGIC,KC-10,0,true,,,false
HAYW,STRATEGIC,B-747P,0,true,,,false
HAYW,STRATEGIC,C-17,0,true,,,false
HAYW,STRATEGIC,C-5A,0,true,,,false
HAYW,STRATEGIC,CH47,0,true,,,false
HAYW,STRATEGIC,KC-10,0,true,,,false
HBFB,STRATEGIC,B-747P,0,true,,,false
HBFB,STRATEGIC,C-17,0,true,,,false
HBFB,STRATEGIC,C-5A,0,true,,,false
HBFB,STRATEGIC,CH47,0,true,,,false
HBFB,STRATEGIC,KC-10,0,true,,,false
HFZY,STRATEGIC,B-747P,0,true,,,false
HFZY,STRATEGIC,C-17,0,true,,,false
HFZY,STRATEGIC,C-5A,0,true,,,false
HFZY,STRATEGIC,CH47,0,true,,,false
HFZY,STRATEGIC,KC-10,0,true,,,false
HGQC,STRATEGIC,B-747P,0,true,,,false
HGQC,STRATEGIC,C-17,0,true,,,false
HGQC,STRATEGIC,C-5A,0,true,,,false
HGQC,STRATEGIC,CH47,0,true,,,false
HGQC,STRATEGIC,KC-10,0,true,,,false
HKRZ,STRATEGIC,B-747P,0,true,,,false
HKRZ,STRATEGIC,C-17,0,true,,,false
HKRZ,STRATEGIC,C-5A,0,true,,,false
HKRZ,STRATEGIC,CH47,0,true,,,false
HKRZ,STRATEGIC,KC-10,0,true,,,false
HNTK,STRATEGIC,B-747P,0,true,,,false
HNTK,STRATEGIC,C-17,0,true,,,false
HNTK,STRATEGIC,C-5A,0,true,,,false
HNTK,STRATEGIC,CH47,0,true,,,false
HNTK,STRATEGIC,KC-10,0,true,,,false
HPBF,STRATEGIC,B-747P,0,true,,,false
HPBF,STRATEGIC,C-17,0,true,,,false
HPBF,STRATEGIC,C-5A,0,true,,,false
HPBF,STRATEGIC,CH47,0,true,,,false
HPBF,STRATEGIC,KC-10,0,true,,,false
HSKD,STRATEGIC,B-747P,0,true,,,false
HSKD,STRATEGIC,C-17,0,true,,,false
HSKD,STRATEGIC,C-5A,0,true,,,false
HSKD,STRATEGIC,CH47,0,true,,,false
HSKD,STRATEGIC,KC-10,0,true,,,false
HTUV,STRATEGIC,B-747P,0,true,,,false
HTUV,STRATEGIC,C-17,0,true,,,false
HTUV,STRATEGIC,C-5A,0,true,,,false
HTUV,STRATEGIC,CH47,0,true,,,false
HTUV,STRATEGIC,KC-10,0,true,,,false
HTUX,STRATEGIC,B-747P,0,true,,,false
HTUX,STRATEGIC,C-17,0,true,,,false
HTUX,STRATEGIC,C-5A,0,true,,,false
HTUX,STRATEGIC,CH47,0,true,,,false
HTUX,STRATEGIC,KC-10,0,true,,,false
HUUA,STRATEGIC,B-747P,0,true,,,false
HUUA,STRATEGIC,C-17,0,true,,,false
HUUA,STRATEGIC,C-5A,0,true,,,false
HUUA,STRATEGIC,CH47,0,true,,,false
HUUA,STRATEGIC,KC-10,0,true,,,false
HXCZ,STRATEGIC,B-747P,0,true,,,false
HXCZ,STRATEGIC,C-17,0,true,,,false
HXCZ,STRATEGIC,C-5A,0,true,,,false
HXCZ,STRATEGIC,CH47,0,true,,,false
HXCZ,STRATEGIC,KC-10,0,true,,,false
JAFZ,STRATEGIC,B-747P,0,true,,,false
JAFZ,STRATEGIC,C-17,0,true,,,false
JAFZ,STRATEGIC,C-5A,0,true,,,false
JAFZ,STRATEGIC,CH47,0,true,,,false
JAFZ,STRATEGIC,KC-10,0,true,,,false
JBUU,STRATEGIC,B-747P,0,true,,,false
JBUU,STRATEGIC,C-17,0,true,,,false
JBUU,STRATEGIC,C-5A,0,true,,,false
JBUU,STRATEGIC,CH47,0,true,,,false
JBUU,STRATEGIC,KC-10,0,true,,,false
JCGU,STRATEGIC,B-747P,0,true,,,false
JCGU,STRATEGIC,C-17,0,true,,,false
JCGU,STRATEGIC,C-5A,0,true,,,false
JCGU,STRATEGIC,CH47,0,true,,,false
JCGU,STRATEGIC,KC-10,0,true,,,false
JEAH,STRATEGIC,B-747P,0,true,,,false
JEAH,STRATEGIC,C-17,0,true,,,false
JEAH,STRATEGIC,C-5A,0,true,,,false
JEAH,STRATEGIC,CH47,0,true,,,false
JEAH,STRATEGIC,KC-10,0,true,,,false
JFSD,STRATEGIC,B-747P,0,true,,,false
JFSD,STRATEGIC,C-17,0,true,,,false
JFSD,STRATEGIC,C-5A,0,true,,,false
JFSD,STRATEGIC,CH47,0,true,,,false
JFSD,STRATEGIC,KC-10,0,true,,,false
JHPM,STRATEGIC,B-747P,0,true,,,false
JHPM,STRATEGIC,C-17,0,true,,,false
JHPM,STRATEGIC,C-5A,0,true,,,false
JHPM,STRATEGIC,CH47,0,true,,,false
JHPM,STRATEGIC,KC-10,0,true,,,false
JHVQ,STRATEGIC,B-747P,0,true,,,false
JHVQ,STRATEGIC,C-17,0,true,,,false
JHVQ,STRATEGIC,C-5A,0,true,,,false
JHVQ,STRATEGIC,CH47,0,true,,,false
JHVQ,STRATEGIC,KC-10,0,true,,,false
JKSE,STRATEGIC,B-747P,0,true,,,false
JKSE,STRATEGIC,C-17,0,true,,,false
JKSE,STRATEGIC,C-5A,0,true,,,false
JKSE,STRATEGIC,CH47,0,true,,,false
JKSE,STRATEGIC,KC-10,0,true,,,false
JLQN,STRATEGIC,B-747P,0,true,,,false
JLQN,STRATEGIC,C-17,0,true,,,false
JLQN,STRATEGIC,C-5A,0,true,,,false
JLQN,STRATEGIC,CH47,0,true,,,false
JLQN,STRATEGIC,KC-10,0,true,,,false
JLSN,STRATEGIC,B-747P,0,true,,,false
JLSN,STRATEGIC,C-17,0,true,,,false
JLSN,STRATEGIC,C-5A,0,true,,,false
JLSN,STRATEGIC,CH47,0,true,,,false
JLSN,STRATEGIC,KC-10,0,true,,,false
JLSS,STRATEGIC,B-747P,0,true,,,false
JLSS,STRATEGIC,C-17,0,true,,,false
JLSS,STRATEGIC,C-5A,0,true,,,false
JLSS,STRATEGIC,CH47,0,true,,,false
JLSS,STRATEGIC,KC-10,0,true,,,false
JLWS,STRATEGIC,B-747P,0,true,,,false
JLWS,STRATEGIC,C-17,0,true,,,false
JLWS,STRATEGIC,C-5A,0,true,,,false
JLWS,STRATEGIC,CH47,0,true,,,false
JLWS,STRATEGIC,KC-10,0,true,,,false
JPNN,STRATEGIC,B-747P,0,true,,,false
JPNN,STRATEGIC,C-17,0,true,,,false
JPNN,STRATEGIC,C-5A,0,true,,,false
JPNN,STRATEGIC,CH47,0,true,,,false
JPNN,STRATEGIC,KC-10,0,true,,,false
JPPK,STRATEGIC,B-747P,0,true,,,false
JPPK,STRATEGIC,C-17,0,true,,,false
JPPK,STRATEGIC,C-5A,0,true,,,false
JPPK,STRATEGIC,CH47,0,true,,,false
JPPK,STRATEGIC,KC-10,0,true,,,false
JQMA,STRATEGIC,B-747P,0,true,,,false
JQMA,STRATEGIC,C-17,0,true,,,false
JQMA,STRATEGIC,C-5A,0,true,,,false
JQMA,STRATEGIC,CH47,0,true,,,false
JQMA,STRATEGIC,KC-10,0,true,,,false
JREZ,STRATEGIC,B-747P,0,true,,,false
JREZ,STRATEGIC,C-17,0,true,,,false
JREZ,STRATEGIC,C-5A,0,true,,,false
JREZ,STRATEGIC,CH47,0,true,,,false
JREZ,STRATEGIC,KC-10,0,true,,,false
JTVE,STRATEGIC,B-747P,0,true,,,false
JTVE,STRATEGIC,C-17,0,true,,,false
JTVE,STRATEGIC,C-5A,0,true,,,false
JTVE,STRATEGIC,CH47,0,true,,,false
JTVE,STRATEGIC,KC-10,0,true,,,false
JUBJ,STRATEGIC,B-747P,0,true,,,false
JUBJ,STRATEGIC,C-17,0,true,,,false
JUBJ,STRATEGIC,C-5A,0,true,,,false
JUBJ,STRATEGIC,CH47,0,true,,,false
JUBJ,STRATEGIC,KC-10,0,true,,,false
JXPJ,STRATEGIC,B-747P,0,true,,,false
JXPJ,STRATEGIC,C-17,0,true,,,false
JXPJ,STRATEGIC,C-5A,0,true,,,false
JXPJ,STRATEGIC,CH47,0,true,,,false
JXPJ,STRATEGIC,KC-10,0,true,,,false
KBHT,STRATEGIC,B-747P,0,true,,,false
KBHT,STRATEGIC,C-17,0,true,,,false
KBHT,STRATEGIC,C-5A,0,true,,,false
KBHT,STRATEGIC,CH47,0,true,,,false
KBHT,STRATEGIC,KC-10,0,true,,,false
KEAQ,STRATEGIC,B-747P,0,true,,,false
KEAQ,STRATEGIC,C-17,0,true,,,false
KEAQ,STRATEGIC,C-5A,0,true,,,false
KEAQ,STRATEGIC,CH47,0,true,,,false
KEAQ,STRATEGIC,KC-10,0,true,,,false
KJGW,STRATEGIC,B-747P,0,true,,,false
KJGW,STRATEGIC,C-17,0,true,,,false
KJGW,STRATEGIC,C-5A,0,true,,,false
KJGW,STRATEGIC,CH47,0,true,,,false
KJGW,STRATEGIC,KC-10,0,true,,,false
KKGA,STRATEGIC,B-747P,0,true,,,false
KKGA,STRATEGIC,C-17,0,true,,,false
KKGA,STRATEGIC,C-5A,0,true,,,false
KKGA,STRATEGIC,CH47,0,true,,,false
KKGA,STRATEGIC,KC-10,0,true,,,false
KLZU,STRATEGIC,B-747P,0,true,,,false
KLZU,STRATEGIC,C-17,0,true,,,false
KLZU,STRATEGIC,C-5A,0,true,,,false
KLZU,STRATEGIC,CH47,0,true,,,false
KLZU,STRATEGIC,KC-10,0,true,,,false
KNMD,STRATEGIC,B-747P,0,true,,,false
KNMD,STRATEGIC,C-17,0,true,,,false
KNMD,STRATEGIC,C-5A,0,true,,,false
KNMD,STRATEGIC,CH47,0,true,,,false
KNMD,STRATEGIC,KC-10,0,true,,,false
KRSM,STRATEGIC,B-747P,0,true,,,false
KRSM,STRATEGIC,C-17,0,true,,,false
KRSM,STRATEGIC,C-5A,0,true,,,false
KRSM,STRATEGIC,CH47,0,true,,,false
KRSM,STRATEGIC,KC-10,0,true,,,false
KWRD,STRATEGIC,B-747P,0,true,,,false
KWRD,STRATEGIC,C-17,0,true,,,false
KWRD,STRATEGIC,C-5A,0,true,,,false
KWRD,STRATEGIC,CH47,0,true,,,false
KWRD,STRATEGIC,KC-10,0,true,,,false
KXPD,STRATEGIC,B-747P,0,true,,,false
KXPD,STRATEGIC,C-17,0,true,,,false
KXPD,STRATEGIC,C-5A,0,true,,,false
KXPD,STRATEGIC,CH47,0,true,,,false
KXPD,STRATEGIC,KC-10,0,true,,,false
KYJL,STRATEGIC,B-747P,0,true,,,false
KYJL,STRATEGIC,C-17,0,true,,,false
KYJL,STRATEGIC,C-5A,0,true,,,false
KYJL,STRATEGIC,CH47,0,true,,,false
KYJL,STRATEGIC,KC-10,0,true,,,false
KZTV,STRATEGIC,B-747P,0,true,,,false
KZTV,STRATEGIC,C-17,0,true,,,false
KZTV,STRATEGIC,C-5A,0,true,,,false
KZTV,STRATEGIC,CH47,0,true,,,false
KZTV,STRATEGIC,KC-10,0,true,,,false
KZVP,STRATEGIC,B-747P,0,true,,,false
KZVP,STRATEGIC,C-17,0,true,,,false
KZVP,STRATEGIC,C-5A,0,true,,,false
KZVP,STRATEGIC,CH47,0,true,,,false
KZVP,STRATEGIC,KC-10,0,true,,,false
LDXF,STRATEGIC,B-747P,0,true,,,false
LDXF,STRATEGIC,C-17,0,true,,,false
LDXF,STRATEGIC,C-5A,0,true,,,false
LDXF,STRATEGIC,CH47,0,true,,,false
LDXF,STRATEGIC,KC-10,0,true,,,false
LEXG,STRATEGIC,B-747P,0,true,,,false
LEXG,STRATEGIC,C-17,0,true,,,false
LEXG,STRATEGIC,C-5A,0,true,,,false
LEXG,STRATEGIC,CH47,0,true,,,false
LEXG,STRATEGIC,KC-10,0,true,,,false
LFSU,STRATEGIC,B-747P,0,true,,,false
LFSU,STRATEGIC,C-17,0,true,,,false
LFSU,STRATEGIC,C-5A,0,true,,,false
LFSU,STRATEGIC,CH47,0,true,,,false
LFSU,STRATEGIC,KC-10,0,true,,,false
LHNZ,STRATEGIC,B-747P,0,true,,,false
LHNZ,STRATEGIC,C-17,0,true,,,false
LHNZ,STRATEGIC,C-5A,0,true,,,false
LHNZ,STRATEGIC,CH47,0,true,,,false
LHNZ,STRATEGIC,KC-10,0,true,,,false
LKLW,STRATEGIC,B-747P,0,true,,,false
LKLW,STRATEGIC,C-17,0,true,,,false
LKLW,STRATEGIC,C-5A,0,true,,,false
LKLW,STRATEGIC,CH47,0,true,,,false
LKLW,STRATEGIC,KC-10,0,true,,,false
LKTC,STRATEGIC,B-747P,0,true,,,false
LKTC,STRATEGIC,C-17,0,true,,,false
LKTC,STRATEGIC,C-5A,0,true,,,false
LKTC,STRATEGIC,CH47,0,true,,,false
LKTC,STRATEGIC,KC-10,0,true,,,false
LLFN,STRATEGIC,B-747P,0,true,,,false
LLFN,STRATEGIC,C-17,0,true,,,false
LLFN,STRATEGIC,C-5A,0,true,,,false
LLFN,STRATEGIC,CH47,0,true,,,false
LLFN,STRATEGIC,KC-10,0,true,,,false
LRXQ,STRATEGIC,B-747P,0,true,,,false
LRXQ,STRATEGIC,C-17,0,true,,,false
LRXQ,STRATEGIC,C-5A,0,true,,,false
LRXQ,STRATEGIC,CH47,0,true,,,false
LRXQ,STRATEGIC,KC-10,0,true,,,false
LSBC,STRATEGIC,B-747P,0,true,,,false
LSBC,STRATEGIC,C-17,0,true,,,false
LSBC,STRATEGIC,C-5A,0,true,,,false
LSBC,STRATEGIC,CH47,0,true,,,false
LSBC,STRATEGIC,KC-10,0,true,,,false
LSGA,STRATEGIC,B-747P,0,true,,,false
LSGA,STRATEGIC,C-17,0,true,,,false
LSGA,STRATEGIC,C-5A,0,true,,,false
LSGA,STRATEGIC,CH47,0,true,,,false
LSGA,STRATEGIC,KC-10,0,true,,,false
LSGE,STRATEGIC,B-747P,0,true,,,false
LSGE,STRATEGIC,C-17,0,true,,,false
LSGE,STRATEGIC,C-5A,0,true,,,false
LSGE,STRATEGIC,CH47,0,true,,,false
LSGE,STRATEGIC,KC-10,0,true,,,false
LTUY,STRATEGIC,B-747P,0,true,,,false
LTUY,STRATEGIC,C-17,0,true,,,false
LTUY,STRATEGIC,C-5A,0,true,,,false
LTUY,STRATEGIC,CH47,0,true,,,false
LTUY,STRATEGIC,KC-10,0,true,,,false
LTYB,STRATEGIC,B-747P,0,true,,,false
LTYB,STRATEGIC,C-17,0,true,,,false
LTYB,STRATEGIC,C-5A,0,true,,,false
LTYB,STRATEGIC,CH47,0,true,,,false
LTYB,STRATEGIC,KC-10,0,true,,,false
LUXC,STRATEGIC,B-747P,0,true,,,false
LUXC,STRATEGIC,C-17,0,true,,,false
LUXC,STRATEGIC,C-5A,0,true,,,false
LUXC,STRATEGIC,CH47,0,true,,,false
LUXC,STRATEGIC,KC-10,0,true,,,false
LVDB,STRATEGIC,B-747P,0,true,,,false
LVDB,STRATEGIC,C-17,0,true,,,false
LVDB,STRATEGIC,C-5A,0,true,,,false
LVDB,STRATEGIC,CH47,0,true,,,false
LVDB,STRATEGIC,KC-10,0,true,,,false
LVQX,STRATEGIC,B-747P,0,true,,,false
LVQX,STRATEGIC,C-17,0,true,,,false
LVQX,STRATEGIC,C-5A,0,true,,,false
LVQX,STRATEGIC,CH47,0,true,,,false
LVQX,STRATEGIC,KC-10,0,true,,,false
LVSH,STRATEGIC,B-747P,0,true,,,false
LVSH,STRATEGIC,C-17,0,true,,,false
LVSH,STRATEGIC,C-5A,0,true,,,false
LVSH,STRATEGIC,CH47,0,true,,,false
LVSH,STRATEGIC,KC-10,0,true,,,false
LWRC,STRATEGIC,B-747P,0,true,,,false
LWRC,STRATEGIC,C-17,0,true,,,false
LWRC,STRATEGIC,C-5A,0,true,,,false
LWRC,STRATEGIC,CH47,0,true,,,false
LWRC,STRATEGIC,KC-10,0,true,,,false
LXEZ,STRATEGIC,B-747P,0,true,,,false
LXEZ,STRATEGIC,C-17,0,true,,,false
LXEZ,STRATEGIC,C-5A,0,true,,,false
LXEZ,STRATEGIC,CH47,0,true,,,false
LXEZ,STRATEGIC,KC-10,0,true,,,false
LYAX,STRATEGIC,B-747P,0,true,,,false
LYAX,STRATEGIC,C-17,0,true,,,false
LYAX,STRATEGIC,C-5A,0,true,,,false
LYAX,STRATEGIC,CH47,0,true,,,false
LYAX,STRATEGIC,KC-10,0,true,,,false
LYBH,STRATEGIC,B-747P,0,true,,,false
LYBH,STRATEGIC,C-17,0,true,,,false
LYBH,STRATEGIC,C-5A,0,true,,,false
LYBH,STRATEGIC,CH47,0,true,,,false
LYBH,STRATEGIC,KC-10,0,true,,,false
LYNM,STRATEGIC,B-747P,0,true,,,false
LYNM,STRATEGIC,C-17,0,true,,,false
LYNM,STRATEGIC,C-5A,0,true,,,false
LYNM,STRATEGIC,CH47,0,true,,,false
LYNM,STRATEGIC,KC-10,0,true,,,false
MAHG,STRATEGIC,B-747P,0,true,,,false
MAHG,STRATEGIC,C-17,0,true,,,false
MAHG,STRATEGIC,C-5A,0,true,,,false
MAHG,STRATEGIC,CH47,0,true,,,false
MAHG,STRATEGIC,KC-10,0,true,,,false
MBMV,STRATEGIC,B-747P,0,true,,,false
MBMV,STRATEGIC,C-17,0,true,,,false
MBMV,STRATEGIC,C-5A,0,true,,,false
MBMV,STRATEGIC,CH47,0,true,,,false
MBMV,STRATEGIC,KC-10,0,true,,,false
MBPB,STRATEGIC,B-747P,0,true,,,false
MBPB,STRATEGIC,C-17,0,true,,,false
MBPB,STRATEGIC,C-5A,0,true,,,false
MBPB,STRATEGIC,CH47,0,true,,,false
MBPB,STRATEGIC,KC-10,0,true,,,false
MDVL,STRATEGIC,B-747P,0,true,,,false
MDVL,STRATEGIC,C-17,0,true,,,false
MDVL,STRATEGIC,C-5A,0,true,,,false
MDVL,STRATEGIC,CH47,0,true,,,false
MDVL,STRATEGIC,KC-10,0,true,,,false
MDWY,STRATEGIC,B-747P,0,true,,,false
MDWY,STRATEGIC,C-17,0,true,,,false
MDWY,STRATEGIC,C-5A,0,true,,,false
MDWY,STRATEGIC,CH47,0,true,,,false
MDWY,STRATEGIC,KC-10,0,true,,,false
MEAN,STRATEGIC,B-747P,0,true,,,false
MEAN,STRATEGIC,C-17,0,true,,,false
MEAN,STRATEGIC,C-5A,0,true,,,false
MEAN,STRATEGIC,CH47,0,true,,,false
MEAN,STRATEGIC,KC-10,0,true,,,false
MEPJ,STRATEGIC,B-747P,0,true,,,false
MEPJ,STRATEGIC,C-17,0,true,,,false
MEPJ,STRATEGIC,C-5A,0,true,,,false
MEPJ,STRATEGIC,CH47,0,true,,,false
MEPJ,STRATEGIC,KC-10,0,true,,,false
MFWM,STRATEGIC,B-747P,0,true,,,false
MFWM,STRATEGIC,C-17,0,true,,,false
MFWM,STRATEGIC,C-5A,0,true,,,false
MFWM,STRATEGIC,CH47,0,true,,,false
MFWM,STRATEGIC,KC-10,0,true,,,false
MHMV,STRATEGIC,B-747P,0,true,,,false
MHMV,STRATEGIC,C-17,0,true,,,false
MHMV,STRATEGIC,C-5A,0,true,,,false
MHMV,STRATEGIC,CH47,0,true,,,false
MHMV,STRATEGIC,KC-10,0,true,,,false
MJDH,STRATEGIC,B-747P,0,true,,,false
MJDH,STRATEGIC,C-17,0,true,,,false
MJDH,STRATEGIC,C-5A,0,true,,,false
MJDH,STRATEGIC,CH47,0,true,,,false
MJDH,STRATEGIC,KC-10,0,true,,,false
MLRV,STRATEGIC,B-747P,0,true,,,false
MLRV,STRATEGIC,C-17,0,true,,,false
MLRV,STRATEGIC,C-5A,0,true,,,false
MLRV,STRATEGIC,CH47,0,true,,,false
MLRV,STRATEGIC,KC-10,0,true,,,false
MNWA,STRATEGIC,B-747P,0,true,,,false
MNWA,STRATEGIC,C-17,0,true,,,false
MNWA,STRATEGIC,C-5A,0,true,,,false
MNWA,STRATEGIC,CH47,0,true,,,false
MNWA,STRATEGIC,KC-10,0,true,,,false
MPCP,STRATEGIC,B-747P,0,true,,,false
MPCP,STRATEGIC,C-17,0,true,,,false
MPCP,STRATEGIC,C-5A,0,true,,,false
MPCP,STRATEGIC,CH47,0,true,,,false
MPCP,STRATEGIC,KC-10,0,true,,,false
MPLS,STRATEGIC,B-747P,0,true,,,false
MPLS,STRATEGIC,C-17,0,true,,,false
MPLS,STRATEGIC,C-5A,0,true,,,false
MPLS,STRATEGIC,CH47,0,true,,,false
MPLS,STRATEGIC,KC-10,0,true,,,false
MQNA,STRATEGIC,B-747P,0,true,,,false
MQNA,STRATEGIC,C-17,0,true,,,false
MQNA,STRATEGIC,C-5A,0,true,,,false
MQNA,STRATEGIC,CH47,0,true,,,false
MQNA,STRATEGIC,KC-10,0,true,,,false
MSET,STRATEGIC,B-747P,0,true,,,false
MSET,STRATEGIC,C-17,0,true,,,false
MSET,STRATEGIC,C-5A,0,true,,,false
MSET,STRATEGIC,CH47,0,true,,,false
MSET,STRATEGIC,KC-10,0,true,,,false
MSQB,STRATEGIC,B-747P,0,true,,,false
MSQB,STRATEGIC,C-17,0,true,,,false
MSQB,STRATEGIC,C-5A,0,true,,,false
