Crane Utilization
GEOLOC<String>,COUNTRY STATE CODE<String>,NAME<String>,Time<Day>,MIN Usage<Integer>,AVG Usage<Float>,MAX Usage<Integer>,MIN Capacity<Integer>,AVG Capacity<Float>,MAX Capacity<Integer>,MIN Utilization<Integer>,AVG Utilization<Float>,MAX Utilization<Float>
AVBU,24,BALTIMORE OUTPORT,132,0,0.0,0,10,10.0,10,0.0,0.0,0.0
AVBU,24,BALTIMORE OUTPORT,133,0,0.0,0,10,10.0,10,0.0,0.0,0.0
AVBU,24,BALTIMORE OUTPORT,134,0,0.0,0,10,10.0,10,0.0,0.0,0.0
AVBU,24,BALTIMORE OUTPORT,135,0,0.0,0,10,10.0,10,0.0,0.0,0.0
AVBU,24,BALTIMORE OUTPORT,136,0,0.0,0,10,10.0,10,0.0,0.0,0.0
AVBU,24,BALTIMORE OUTPORT,137,0,0.0,0,10,10.0,10,0.0,0.0,0.0
AVBU,24,BALTIMORE OUTPORT,138,0,0.0,0,10,10.0,10,0.0,0.0,0.0
AVBU,24,BALTIMORE OUTPORT,139,0,0.0,0,10,10.0,10,0.0,0.0,0.0
AVBU,24,BALTIMORE OUTPORT,140,0,0.0,0,10,10.0,10,0.0,0.0,0.0
AVBU,24,BALTIMORE OUTPORT,141,0,0.0,0,10,10.0,10,0.0,0.0,0.0
AVBU,24,BALTIMORE OUTPORT,142,0,0.0,0,10,10.0,10,0.0,0.0,0.0
AVBU,24,BALTIMORE OUTPORT,143,0,0.0,0,10,10.0,10,0.0,0.0,0.0
AVBU,24,BALTIMORE OUTPORT,144,0,0.0,0,10,10.0,10,0.0,0.0,0.0
AVBU,24,BALTIMORE OUTPORT,145,0,0.0,0,10,10.0,10,0.0,0.0,0.0
AVBU,24,BALTIMORE OUTPORT,146,0,0.0,0,10,10.0,10,0.0,0.0,0.0
AVBU,24,BALTIMORE OUTPORT,147,0,0.0,0,10,10.0,10,0.0,0.0,0.0
AVBU,24,BALTIMORE OUTPORT,148,0,0.0,0,10,10.0,10,0.0,0.0,0.0
