KEY,SHAPE_ROW,CountryStateCode,Latitude,Longitude
ZBUL intersection,7432,,35.18330001831055,-86.11669921875
ZBVU intersection,7431,,39.16669845581055,-78.19999694824219
ZDLG intersection,7643,,36.08330154418945,-80.30000305175781
ZDXA intersection,7654,,44.41669845581055,-89.83329772949219
ZFNU intersection,7605,,45.150001525878906,-122.86669921875
ZFTU intersection,7572,,41.516700744628906,-70.66670227050781
ZHAH intersection,6787,,42.20000076293945,-72.5333023071289
ZHAP intersection,7544,,42.28329849243164,-71.80000305175781
ZHBP intersection,7543,,41.63330078125,-79.66670227050781
ZHTP intersection,7706,,39.825599670410156,-84.05000305175781
ZHTV intersection,7089,,39.82666778564453,-84.04833221435547
ZHUE intersection,8006,,39.826698303222656,-84.04830169677734
ZKPY intersection,7631,,41.29999923706055,-75.83329772949219
ZLJP intersection,6862,,46.56829833984375,-120.5425033569336
ZLJS intersection,7626,,46.93330001831055,-120.5
ZLJW intersection,7953,,46.58330154418945,-120.5
ZNHL intersection,7402,,29.299999237060547,-97.1500015258789
ZQAE intersection,7303,,37.233299255371094,-76.5333023071289
ZQAF intersection,7812,,37.233299255371094,-76.5333023071289
ZQAH intersection,8066,,37.233299255371094,-76.5333023071289
ZQAJ intersection,8157,,37.233299255371094,-76.5333023071289
ZQEA intersection,7758,,41.256099700927734,-80.6697006225586
ZQEL intersection,6927,,41.256099700927734,-80.6697006225586
ZQLL intersection,7312,,42.233299255371094,-83.61669921875
ZRBF intersection,7810,,32.65639877319336,-114.6050033569336
ZRCE intersection,6920,,32.65638732910156,-114.6050033569336
ZRUZ intersection,6824,,39.94279861450195,-81.89250183105469
ZRVL intersection,6772,,39.91669845581055,-82.0333023071289
ZSAK intersection,8073,TN,33.497222900390625,11.12166690826416
intersection 0,720,,43.0578994751,-70.80519866943
intersection 0 1,6641,TN,36.9282989502,11.08790016174
intersection 1,3395,,33.918800354,-84.54949951172
intersection 1 1,6654,TN,35.63980102539,9.67129993439
intersection 10,184,,39.16189956665,-78.15769958496
intersection 10 1,6707,TN,36.86249923706,10.193400383
intersection 100,3476,,33.83140182495,-118.08319854736
intersection 100 1,6511,TN,34.75400161743,10.76560020447
intersection 1000,6073,,39.05080032349,-95.6695022583
intersection 1001,3086,,41.87580108643,-87.64569854736
intersection 1002,5665,,37.06069946289,-94.42790222168
intersection 1003,2670,,37.15269851685,-94.42379760742
intersection 1004,299,,41.23619842529,-76.99639892578
intersection 1005,3355,,41.23920059204,-77.00009918213
intersection 1006,672,,38.02479934692,-79.14129638672
intersection 1007,3698,,37.84120178223,-79.3675994873
intersection 1008,1033,,32.06119918823,-110.77279663086
intersection 1009,4088,,32.10369873047,-110.8404006958
intersection 101,6035,,37.65539932251,-77.60559844971
intersection 101 1,6473,TN,34.26789855957,9.36559963226
intersection 1010,2685,,42.63309860229,-73.78220367432
intersection 1011,5697,,42.70029830933,-73.84660339355
intersection 1012,3189,,40.67959976196,-74.00409698486
intersection 1013,6193,,40.69189834595,-73.99980163574
intersection 1014,353,,46.83789825439,-100.8742980957
intersection 1015,388,,47.10210037231,-104.768699646
intersection 1016,3503,,34.73529815674,-76.79550170898
intersection 1017,39,,34.88259887695,-76.91020202637
intersection 1018,4632,,41.13579940796,-81.65070343018
intersection 1019,1205,,29.95949935913,-90.033203125
intersection 102,780,,38.12099838257,-79.04789733887
intersection 102 1,6713,TN,33.95040130615,10.03059959412
intersection 1020,6263,,34.55459976196,-111.90480041504
intersection 1021,3036,,34.51419830322,-111.99150085449
intersection 1022,6015,PR,18.01300048828,-66.38230133057
intersection 1023,2604,PR,18.01490020752,-66.375
intersection 1024,4013,,34.68239974976,-87.45379638672
intersection 1025,450,,41.04940032959,-76.8404006958
intersection 1026,136,,30.51259994507,-86.51390075684
intersection 1027,3591,,30.49710083008,-86.55629730225
intersection 1028,1280,,41.14640045166,-104.83809661865
intersection 1029,4738,,43.20920181274,-75.45559692383
intersection 103,3276,,44.29880142212,-88.41529846191
intersection 103 1,6497,TN,33.13650131226,11.231300354
intersection 1030,2917,,43.23030090332,-75.4395980835
intersection 1031,6348,,40.7146987915,-74.03369903564
intersection 1032,2520,,38.79499816895,-77.01670074463
intersection 1033,5932,,38.84519958496,-77.00730133057
intersection 1034,447,,47.67950057983,-122.18329620361
intersection 1035,3929,,43.57429885864,-89.47299957275
intersection 1036,178,,43.55939865112,-89.49279785156
intersection 1037,1536,,29.45330047607,-98.51519775391
intersection 1038,6306,,40.20280075073,-77.04329681396
intersection 1039,2864,,47.28969955444,-122.30570220947
intersection 104,1002,,44.29470062256,-88.46350097656
intersection 104 1,6503,TN,32.38479995728,11.34679985046
intersection 1040,4834,,47.41820144653,-122.2878036499
intersection 1041,4970,,34.95259857178,-79.83989715576
intersection 1042,1958,,35.22269821167,-80.82990264893
intersection 1043,5384,,32.7234992981,-111.51509857178
intersection 1044,2368,,32.73040008545,-111.53269958496
intersection 1045,611,,43.6995010376,-70.31700134277
intersection 1046,3691,,34.70520019531,-86.67169952393
intersection 1047,152,,38.94129943848,-94.53569793701
intersection 1048,4755,,30.21129989624,-89.79429626465
intersection 1049,4454,,40.74800109863,-74.16639709473
intersection 105,3833,,36.93059921265,-109.57369995117
intersection 105 1,6708,TN,32.30599975586,11.19159984589
intersection 1050,3118,,40.21049880981,-76.75309753418
intersection 1051,6105,,32.86869812012,-87.9241027832
intersection 1052,6143,,32.64419937134,-116.10510253906
intersection 1053,2716,,45.53300094604,-122.56330108643
intersection 1054,5752,,45.5472984314,-122.55249786377
intersection 1055,3959,,36.82300186157,-81.51750183105
intersection 1056,517,,32.92330169678,-96.99340057373
intersection 1057,3588,,32.79710006714,-79.94319915771
intersection 1058,1379,,32.81480026245,-79.95439910889
intersection 1059,4436,,32.71549987793,-117.15460205078
intersection 106,1347,,36.99840164185,-109.60900115967
intersection 106 1,6475,TN,35.5797996521,9.08549976349
intersection 1060,4857,,32.7154006958,-117.1701965332
intersection 1061,1956,,46.25180053711,-119.08219909668
intersection 1062,5385,,46.24869918823,-119.11620330811
intersection 1063,5227,,30.05540084839,-94.13890075684
intersection 1064,4216,,30.04940032959,-94.14510345459
intersection 1065,1165,,41.95529937744,-71.30470275879
intersection 1066,4202,,41.90840148926,-71.51229858398
intersection 1067,1514,,38.11009979248,-122.22859954834
intersection 1068,4581,,45.01010131836,-93.18630218506
intersection 1069,58,,44.9660987854,-93.25219726562
intersection 107,4247,,32.40510177612,-84.92459869385
intersection 107 1,6516,TN,35.29679870605,10.70759963989
intersection 1070,1675,,32.16310119629,-110.98509979248
intersection 1071,5111,,32.17770004272,-110.98519897461
intersection 1072,2061,,38.99290084839,-95.23300170898
intersection 1073,5487,PR,17.98830032349,-66.2899017334
intersection 1074,917,,42.66410064697,-71.19470214844
intersection 1075,4339,,42.52090072632,-71.50869750977
intersection 1076,1059,,34.17210006714,-118.46669769287
intersection 1077,4504,,41.35559844971,-75.71530151367
intersection 1078,93,,41.48360061646,-75.6921005249
intersection 1079,3548,,29.74819946289,-95.28079986572
intersection 108,1307,,32.41410064697,-84.94300079346
intersection 108 1,6671,TN,32.5285987854,10.2749004364
intersection 1080,3555,,42.65420150757,-84.68430328369
intersection 1081,101,,35.22320175171,-94.30699920654
intersection 1082,3957,,35.31209945679,-94.3990020752
intersection 1083,666,,38.36380004883,-81.73880004883
intersection 1084,3745,,38.39339828491,-82.40560150146
intersection 1085,6182,,35.90380096436,-79.9541015625
intersection 1086,3198,,35.72370147705,-80.38749694824
intersection 1087,5753,,40.09069824219,-75.41230010986
intersection 1088,2740,,40.16139984131,-75.89869689941
intersection 1089,5350,,32.83940124512,-97.3125
intersection 109,4772,,34.3862991333,-96.12770080566
intersection 109 1,6704,TN,36.4992980957,8.77470016479
intersection 1090,367,,38.64540100098,-121.38189697266
intersection 1091,3422,,35.8072013855,-90.69830322266
intersection 1092,586,,39.78639984131,-105.07360076904
intersection 1093,3829,,30.70669937134,-88.05030059814
intersection 1094,536,,33.54779815674,-86.78009796143
intersection 1095,5996,,33.55239868164,-86.78299713135
intersection 1096,5673,,34.33959960938,-78.80799865723
intersection 1097,3093,,34.60070037842,-79.10340118408
intersection 1098,6121,,43.84329986572,-70.12120056152
intersection 1099,1837,,43.8675994873,-70.10530090332
intersection 11,3647,,39.89239883423,-83.03859710693
intersection 11 1,6719,TN,36.10290145874,9.57660007477
intersection 110,5949,,34.80239868164,-95.86609649658
intersection 110 1,6609,TN,33.55450057983,10.67679977417
intersection 1100,6090,,31.86020088196,-86.6296005249
intersection 1101,3078,,31.96349906921,-86.5391998291
intersection 1102,5719,,38.90240097046,-77.05819702148
intersection 1103,2710,,37.02349853516,-89.21109771729
intersection 1104,3653,,37.60950088501,-88.99500274658
intersection 1105,3296,,40.70280075073,-74.06690216064
intersection 1106,676,,40.71730041504,-74.05619812012
intersection 1107,3733,,40.67900085449,-118.06790161133
intersection 1108,1025,,40.78620147705,-118.0
intersection 1109,4084,,34.09349822998,-88.01399993896
intersection 111,2979,,31.45009994507,-83.53070068359
intersection 111 1,6655,TN,33.34939956665,10.49600028992
intersection 1110,2300,,36.83570098877,-76.28820037842
intersection 1111,5323,,33.7672996521,-78.80519866943
intersection 1112,2741,,33.70890045166,-78.91429901123
intersection 1113,5805,,40.53430175781,-112.29779815674
intersection 1114,3182,,40.53430175781,-112.30010223389
intersection 1115,6164,,29.82509994507,-81.37950134277
intersection 1116,3846,,30.25919914246,-92.01550292969
intersection 1117,435,,30.25079917908,-92.03620147705
intersection 1118,3495,,21.33510017395,-158.09280395508
intersection 1119,343,,32.44969940186,-95.18789672852
intersection 112,6424,,31.57430076599,-84.09320068359
intersection 112 1,6642,TN,36.95610046387,8.75730037689
intersection 1120,3945,,32.45389938354,-99.80870056152
intersection 1121,491,,32.45909881592,-99.84819793701
intersection 1122,3595,,38.36009979248,-81.63349914551
intersection 1123,100,,36.01829910278,-79.82610321045
intersection 1124,4749,,36.03549957275,-79.81929779053
intersection 1125,1310,,41.64920043945,-93.77349853516
intersection 1126,4250,,42.81449890137,-73.95819854736
intersection 1127,4399,,42.84049987793,-74.01480102539
intersection 1128,5379,,28.41160011292,-80.82060241699
intersection 1129,2380,,28.61590003967,-80.85140228271
intersection 113,646,,40.8117980957,-76.85639953613
intersection 113 1,6559,TN,33.60189819336,10.3138999939
intersection 1130,2470,,40.92259979248,-72.72019958496
intersection 1131,5865,,40.90370178223,-72.74099731445
intersection 1132,378,,32.27270126343,-81.08090209961
intersection 1133,3868,,32.62969970703,-80.8809967041
intersection 1134,25,,39.69570159912,-75.57689666748
intersection 1135,3577,,39.70299911499,-75.59020233154
intersection 1136,1285,,39.28730010986,-86.75620269775
intersection 1137,4718,,39.07920074463,-87.0120010376
intersection 1138,3727,,40.27410125732,-74.168800354
intersection 1139,703,,42.05780029297,-88.02809906006
intersection 114,3763,,40.81840133667,-76.85299682617
intersection 114 1,6617,TN,36.32509994507,9.13819980621
intersection 1140,1656,,42.24869918823,-88.96019744873
intersection 1141,1944,,25.9218006134,-97.49040222168
intersection 1142,5364,,26.18470001221,-97.71600341797
intersection 1143,2352,,41.32440185547,-72.88339996338
intersection 1144,4162,,41.30139923096,-72.9141998291
intersection 1145,1092,,33.71429824829,-84.24150085449
intersection 1146,4446,,33.67300033569,-84.3283996582
intersection 1147,1385,,37.85559844971,-121.28109741211
intersection 1148,3264,,37.85570144653,-121.26950073242
intersection 1149,4583,,32.83869934082,-113.33300018311
intersection 115,264,,32.27780151367,-89.970703125
intersection 115 1,6582,TN,36.70959854126,9.33990001678
intersection 1150,5040,,32.72940063477,-113.72959899902
intersection 1151,1558,,31.13319969177,-97.76709747314
intersection 1152,3146,,41.90380096436,-87.91989898682
intersection 1153,6111,,41.95909881592,-88.02660369873
intersection 1154,2663,,34.0550994873,-118.21309661865
intersection 1155,5701,,39.9766998291,-83.11910247803
intersection 1156,649,,40.09909820557,-83.13469696045
intersection 1157,3769,,33.44770050049,-112.10739898682
intersection 1158,296,,33.4501991272,-112.10739898682
intersection 1159,3364,,36.92070007324,-109.08640289307
intersection 116,3330,,32.27130126953,-90.073097229
intersection 116 1,6571,TN,36.89030075073,9.60540008545
intersection 1160,3882,,36.9608001709,-109.38179779053
intersection 1161,2454,,41.96110153198,-87.74320220947
intersection 1162,5830,,42.15060043335,-87.87439727783
intersection 1163,2848,,43.43360137939,-83.89099884033
intersection 1164,2987,,43.49760055542,-83.92970275879
intersection 1165,5164,,33.39400100708,-104.52210235596
intersection 1166,1691,,34.19680023193,-79.7333984375
intersection 1167,5559,,32.17739868164,-110.94370269775
intersection 1168,4181,,32.18360137939,-110.95580291748
intersection 1169,1129,,35.87939834595,-87.80159759521
intersection 117,1419,,40.83950042725,-96.73899841309
intersection 117 1,6575,TN,37.02659988403,9.66469955444
intersection 1170,409,,35.63759994507,-105.93389892578
intersection 1171,3748,,40.95640182495,-77.77050018311
intersection 1172,695,,21.29199981689,-157.81649780273
intersection 1173,5742,,33.84880065918,-78.65260314941
intersection 1174,2736,,33.8629989624,-78.65740203857
intersection 1175,2861,,35.1927986145,-111.73249816895
intersection 1176,6303,,35.25780105591,-112.14949798584
intersection 1177,1725,,35.52899932861,-98.35019683838
intersection 1178,5174,,27.88109970093,-97.2087020874
intersection 1179,2274,,39.58760070801,-77.81600189209
intersection 118,4709,,42.24349975586,-71.59329986572
intersection 118 1,6623,TN,36.89410018921,9.74540042877
intersection 1180,3558,,39.57949829102,-77.87719726562
intersection 1181,94,,34.3291015625,-112.12030029297
intersection 1182,3316,,37.31529998779,-121.91369628906
intersection 1183,639,,45.15110015869,-122.87950134277
intersection 1184,3684,,45.15520095825,-122.87550354004
intersection 1185,2640,PR,18.21509933472,-65.74310302734
intersection 1186,3167,,32.28950119019,-90.24949645996
intersection 1187,5734,,32.35589981079,-90.24050140381
intersection 1188,2769,,32.18999862671,-110.90619659424
intersection 1189,5345,,32.18989944458,-110.90830230713
intersection 119,1262,,42.19559860229,-71.84609985352
intersection 119 1,6619,TN,36.540599823,9.6640996933
intersection 1190,1391,,28.06419944763,-97.49160003662
intersection 1191,4452,,28.31949996948,-97.27230072021
intersection 1192,196,,35.19390106201,-84.88710021973
intersection 1193,3597,,35.15169906616,-84.94840240479
intersection 1194,187,,42.97290039062,-85.67819976807
intersection 1195,4005,,42.96580123901,-85.70580291748
intersection 1196,564,,38.59170150757,-90.21420288086
intersection 1197,2629,,38.51160049438,-90.3358001709
intersection 1198,5649,,35.08409881592,-89.87909698486
intersection 1199,3066,,29.78059959412,-95.45400238037
intersection 12,5815,,39.36149978638,-84.25949859619
intersection 12 1,6714,TN,36.35089874268,9.62679958344
intersection 120,1613,,33.94589996338,-80.34269714355
intersection 120 1,6577,TN,37.15129852295,9.98830032349
intersection 1200,6067,,29.79809951782,-95.44960021973
intersection 1201,3061,,27.50849914551,-99.50279998779
intersection 1202,5713,,36.99050140381,-88.34690093994
intersection 1203,2705,,37.16130065918,-88.68270111084
intersection 1204,3739,,37.76179885864,-97.32140350342
intersection 1205,581,,37.75510025024,-97.37490081787
intersection 1206,647,,34.20119857788,-118.47260284424
intersection 1207,3743,,37.3171005249,-121.93910217285
intersection 1208,1053,,35.46559906006,-84.64890289307
intersection 1209,4499,,35.46289825439,-84.65170288086
intersection 121,6302,,33.95370101929,-80.49169921875
intersection 121 1,6528,TN,36.459400177,10.73779964447
intersection 1210,2763,,42.69509887695,-73.83920288086
intersection 1211,5782,,40.21929931641,-79.6024017334
intersection 1212,3236,,38.47109985352,-90.22389984131
intersection 1213,6224,,35.28229904175,-97.59989929199
intersection 1214,351,,35.08620071411,-97.88400268555
intersection 1215,3431,,36.16239929199,-95.75389862061
intersection 1216,774,,36.16239929199,-95.8237991333
intersection 1217,332,,34.29029846191,-92.12120056152
intersection 1218,4545,,34.68659973145,-92.26920318604
intersection 1219,1475,,41.57920074463,-109.25579833984
intersection 122,2837,,42.24160003662,-71.20439910889
intersection 122 1,6494,TN,35.34579849243,10.55389976501
intersection 1220,5444,,41.60789871216,-109.22889709473
intersection 1221,1988,,35.96360015869,-83.94770050049
intersection 1222,4996,,40.48490142822,-89.02839660645
intersection 1223,1634,,39.99020004272,-82.86869812012
intersection 1224,6355,,40.0046005249,-82.8675994873
intersection 1225,2914,,37.81980133057,-122.30239868164
intersection 1226,5927,,34.72980117798,-114.31580352783
intersection 1227,2471,,34.71770095825,-114.4774017334
intersection 1228,483,,36.16230010986,-95.88639831543
intersection 1229,3934,,33.46139907837,-112.42520141602
intersection 123,5828,,42.22819900513,-71.1821975708
intersection 123 1,6478,TN,33.0850982666,11.20899963379
intersection 1230,5362,,33.46129989624,-112.42610168457
intersection 1231,5531,,39.77030181885,-94.86080169678
intersection 1232,1686,,30.14249992371,-96.39569854736
intersection 1233,5123,,30.85300064087,-96.97779846191
intersection 1234,3030,,39.83679962158,-89.05249786377
intersection 1235,6469,,42.2972984314,-84.99680328369
intersection 1236,2526,,42.43659973145,-84.95330047607
intersection 1237,6025,,41.30950164795,-75.75579833984
intersection 1238,521,,41.30360031128,-75.76439666748
intersection 1239,1032,,35.12469863892,-90.06700134277
intersection 124,2434,,41.49589920044,-94.45240020752
intersection 124 1,6507,TN,36.09609985352,9.57170009613
intersection 1240,1659,,41.50030136108,-82.97360229492
intersection 1241,5203,,43.02569961548,-78.76809692383
intersection 1242,5356,,43.04249954224,-78.75659942627
intersection 1243,2328,,29.67869949341,-95.0299987793
intersection 1244,4142,,29.70929908752,-95.26640319824
intersection 1245,993,,34.04539871216,-84.03050231934
intersection 1246,4442,,34.1310005188,-83.95960235596
intersection 1247,1384,,46.46429824829,-87.42520141602
intersection 1248,3291,,33.4720993042,-117.67379760742
intersection 1249,333,,33.43909835815,-117.62180328369
intersection 125,3962,,41.49720001221,-94.94539642334
intersection 125 1,6629,TN,35.8810005188,9.47449970245
intersection 1250,6286,,40.69400024414,-112.26249694824
intersection 1251,2838,,38.86880111694,-76.9887008667
intersection 1252,5875,,38.86270141602,-76.9992980957
intersection 1253,5635,,42.09870147705,-72.58999633789
intersection 1254,614,,34.06409835815,-117.29550170898
intersection 1255,3650,,34.12120056152,-117.30149841309
intersection 1256,251,,42.79100036621,-74.01670074463
intersection 1257,3327,,42.54679870605,-74.81099700928
intersection 1258,1456,,35.6808013916,-88.74299621582
intersection 1259,4538,,35.51950073242,-78.28970336914
intersection 126,558,,38.02569961548,-122.11139678955
intersection 126 1,6697,TN,36.14419937134,10.35239982605
intersection 1260,2777,,42.20740127563,-71.14070129395
intersection 1261,5799,,42.17070007324,-71.1716003418
intersection 1262,3235,,32.48699951172,-85.6362991333
intersection 1263,6169,,32.36270141602,-86.21379852295
intersection 1264,5183,,44.94770050049,-93.10340118408
intersection 1265,1701,,44.91070175171,-93.14320373535
intersection 1266,5571,,45.52809906006,-122.60340118408
intersection 1267,2043,,45.52529907227,-122.66410064697
intersection 1268,4253,,41.59619903564,-90.52500152588
intersection 1269,819,,41.59629821777,-90.56980133057
intersection 127,3622,,38.04840087891,-122.12799835205
intersection 127 1,6680,TN,34.73320007324,10.54030036926
intersection 1270,5692,,32.00680160522,-110.68949890137
intersection 1271,2688,,39.99489974976,-104.72399902344
intersection 1272,6060,,39.87289810181,-104.89880371094
intersection 1273,3059,,32.41889953613,-93.74900054932
intersection 1274,4786,,43.82609939575,-111.78869628906
intersection 1275,5055,,43.83089828491,-112.19439697266
intersection 1276,2038,,36.91669845581,-76.26740264893
intersection 1277,5449,,37.03329849243,-76.36319732666
intersection 1278,922,,47.56969833374,-122.68280029297
intersection 1279,4357,,47.60329818726,-122.70760345459
intersection 128,154,,41.03540039062,-81.56580352783
intersection 128 1,6670,TN,34.94699859619,10.4141998291
intersection 1280,3561,,32.78829956055,-83.66829681396
intersection 1281,228,,32.97050094604,-80.04579925537
intersection 1282,3267,,37.17219924927,-76.56649780273
intersection 1283,589,,32.84790039062,-85.18569946289
intersection 1284,3665,,31.24189949036,-92.42990112305
intersection 1285,2695,,31.22100067139,-92.46800231934
intersection 1286,5729,,21.4095993042,-157.76899719238
intersection 1287,5760,,21.3878993988,-157.79319763184
intersection 1288,2753,,45.06949996948,-93.28559875488
intersection 1289,5443,,31.78650093079,-81.60990142822
intersection 129,4429,,41.05989837646,-81.56639862061
intersection 129 1,6502,TN,35.03310012817,10.91170024872
intersection 1290,212,,31.83819961548,-81.59539794922
intersection 1291,3416,,39.39770126343,-77.42489624023
intersection 1292,137,,41.11399841309,-104.8503036499
intersection 1293,3978,,41.33409881592,-75.73860168457
intersection 1294,489,,37.77099990845,-92.11720275879
intersection 1295,5958,,33.58459854126,-101.83910369873
intersection 1296,2531,,41.8004989624,-71.40350341797
intersection 1297,6388,,41.78170013428,-71.42500305176
intersection 1298,6082,,40.07360076904,-123.78980255127
intersection 1299,1811,,30.44120025635,-88.52870178223
intersection 13,2512,,47.48500061035,-111.34439849854
intersection 13 1,6591,TN,36.77180099487,10.22410011292
intersection 130,4988,,38.82189941406,-76.88790130615
intersection 130 1,6720,TN,35.43140029907,11.00599956512
intersection 1300,6298,,43.68379974365,-93.32089996338
intersection 1301,2865,,31.20890045166,-82.36620330811
intersection 1302,199,,31.45009994507,-83.50890350342
intersection 1303,3293,,35.45999908447,-83.01699829102
intersection 1304,591,,35.11470031738,-84.00569915771
intersection 1305,3655,,39.76689910889,-86.1429977417
intersection 1306,1037,,34.19530105591,-103.32710266113
intersection 1307,982,,34.38999938965,-103.19619750977
intersection 1308,4426,,29.51959991455,-98.47589874268
intersection 1309,1368,,29.49939918518,-98.54900360107
intersection 131,2404,,42.26819992065,-85.17870330811
intersection 131 1,6715,TN,35.71730041504,10.00520038605
intersection 1310,3196,,35.99950027466,-89.87470245361
intersection 1311,6187,,32.19219970703,-110.97519683838
intersection 1312,3563,,42.9308013916,-85.73470306396
intersection 1313,99,,42.78749847412,-86.02490234375
intersection 1314,3955,,41.81719970703,-87.7433013916
intersection 1315,515,,41.84769821167,-87.6429977417
intersection 1316,4368,,41.52579879761,-83.46350097656
intersection 1317,938,,41.69160079956,-83.51069641113
intersection 1318,2414,,33.64870071411,-84.44409942627
intersection 1319,361,,40.04090118408,-74.58209991455
intersection 132,6179,,42.3117980957,-85.18229675293
intersection 132 1,6628,TN,36.80799865723,10.14509963989
intersection 1320,2262,,40.04019927979,-74.58460235596
intersection 1321,2006,,47.54850006104,-122.66940307617
intersection 1322,4995,,47.52750015259,-122.69869995117
intersection 1323,1529,,33.7433013916,-84.36779785156
intersection 1324,6372,,33.74560165405,-84.389503479
intersection 1325,2827,,33.65980148315,-114.2400970459
intersection 1326,5839,,32.72579956055,-117.22699737549
intersection 1327,2427,,34.75419998169,-82.28700256348
intersection 1328,3876,,34.83219909668,-82.29730224609
intersection 1329,3932,,32.18659973145,-110.96790313721
intersection 133,1916,PR,18.47400093079,-67.00779724121
intersection 133 1,6648,TN,36.62549972534,9.74190044403
intersection 1330,935,,41.65209960938,-93.57540130615
intersection 1331,4360,,41.65209960938,-93.69760131836
intersection 1332,2119,,40.42539978027,-76.52159881592
intersection 1333,5609,,40.51689910889,-76.47460174561
intersection 1334,1642,,40.44020080566,-80.00849914551
intersection 1335,5117,,40.44589996338,-80.00890350342
intersection 1336,2956,,38.81549835205,-77.1383972168
intersection 1337,6410,,38.81349945068,-77.143699646
intersection 1338,2559,,29.70000076294,-98.09339904785
intersection 1339,5969,,29.73530006409,-98.06980133057
intersection 134,5740,PR,18.44659996033,-66.51840209961
intersection 134 1,6614,TN,35.50339889526,11.06639957428
intersection 1340,2486,,42.32070159912,-83.08260345459
intersection 1341,5892,,42.25230026245,-83.18550109863
intersection 1342,2943,,40.71709823608,-73.82679748535
intersection 1343,3237,,37.80369949341,-122.45159912109
intersection 1344,4783,,37.96220016479,-122.50879669189
intersection 1345,1759,,42.93040084839,-87.93499755859
intersection 1346,5261,,35.2206993103,-101.57920074463
intersection 1347,2238,,35.22060012817,-101.58100128174
intersection 1348,4109,,37.74100112915,-122.19529724121
intersection 1349,1057,,32.68500137329,-114.58059692383
intersection 135,3208,,40.73350143433,-74.1242980957
intersection 135 1,6639,TN,36.8138999939,10.17679977417
intersection 1350,1014,,32.68909835815,-114.58080291748
intersection 1351,4168,,30.75320053101,-85.38179779053
intersection 1352,5616,,30.69149971008,-86.11409759521
intersection 1353,2176,,40.73460006714,-73.92330169678
intersection 1354,1903,,40.74750137329,-73.97119903564
intersection 1355,4910,,31.33460044861,-110.94069671631
intersection 1356,3165,,31.33469963074,-110.94129943848
intersection 1357,6171,,41.27519989014,-81.63670349121
intersection 1358,2743,,44.48469924927,-88.08080291748
intersection 1359,5806,,44.53779983521,-88.07779693604
intersection 136,3858,,40.70640182495,-74.15209960938
intersection 136 1,6490,TN,36.82419967651,10.17220020294
intersection 1360,2749,,38.49560165405,-121.51540374756
intersection 1361,5770,,32.5498008728,-117.04000091553
intersection 1362,3257,,32.71889877319,-117.10150146484
intersection 1363,6241,,40.95819854736,-80.64309692383
intersection 1364,1887,,41.10929870605,-80.83809661865
intersection 1365,1720,,46.68130111694,-68.0158996582
intersection 1366,5421,,46.62710189819,-68.40270233154
intersection 1367,1990,,34.81900024414,-91.56670379639
intersection 1368,4260,,36.16249847412,-95.88189697266
intersection 1369,793,,44.03490066528,-75.84429931641
intersection 137,5622,,44.7765007019,-91.52649688721
intersection 137 1,6474,TN,36.56809997559,10.08979988098
intersection 1370,407,,44.08390045166,-75.79740142822
intersection 1371,3895,,39.30450057983,-85.96250152588
intersection 1372,5677,,39.35889816284,-85.985496521
intersection 1373,2634,,40.58639907837,-80.10009765625
intersection 1374,6052,,37.37390136719,-121.92739868164
intersection 1375,3041,,34.79850006104,-92.29180145264
intersection 1376,1588,,34.81399917603,-92.29180145264
intersection 1377,5140,,45.57099914551,-122.54869842529
intersection 1378,2116,,37.59790039062,-121.34159851074
intersection 1379,5542,,37.74269866943,-121.56060028076
intersection 138,3530,,44.94889831543,-92.95860290527
intersection 138 1,6564,TN,34.23609924316,10.02270030975
intersection 1380,3016,,40.268699646,-77.04429626465
intersection 1381,6457,,30.23419952393,-81.67530059814
intersection 1382,2527,,30.22590065002,-81.70059967041
intersection 1383,5952,,33.29700088501,-111.97160339355
intersection 1384,2129,,33.30519866943,-111.97170257568
intersection 1385,5536,,35.02959823608,-101.91899871826
intersection 1386,1715,,35.16999816895,-101.86560058594
intersection 1387,1891,,30.24589920044,-93.18039703369
intersection 1388,4405,,31.02879905701,-93.26950073242
intersection 1389,1350,,31.2077999115,-82.36190032959
intersection 139,403,,38.75230026245,-89.90689849854
intersection 139 1,6506,TN,34.42720031738,10.06180000305
intersection 1390,575,,36.87490081787,-76.19770050049
intersection 1391,3736,,29.49370002747,-98.55429840088
intersection 1392,5913,,29.4654006958,-98.61910247803
intersection 1393,2511,,32.15769958496,-110.90879821777
intersection 1394,6377,,32.16199874878,-110.91709899902
intersection 1395,2919,,44.04410171509,-123.04879760742
intersection 1396,5092,,41.94549942017,-74.03060150146
intersection 1397,1606,,41.94760131836,-74.0279006958
intersection 1398,2234,,39.58819961548,-84.24240112305
intersection 1399,5316,,33.57080078125,-81.9149017334
intersection 14,5503,,34.03110122681,-118.43329620361
intersection 14 1,6576,TN,36.80599975586,10.18029975891
intersection 140,1231,,38.75749969482,-90.04530334473
intersection 140 1,6574,TN,33.69900131226,8.97299957275
intersection 1400,6261,,33.51169967651,-82.04329681396
intersection 1401,2828,,34.64619827271,-79.01370239258
intersection 1402,233,,34.93040084839,-78.9395980835
intersection 1403,3306,,35.78359985352,-78.70069885254
intersection 1404,640,,35.76670074463,-78.73600006104
intersection 1405,3709,,41.12490081787,-80.74849700928
intersection 1406,1008,,43.45100021362,-83.95600128174
intersection 1407,3713,,43.48020172119,-83.95590209961
intersection 1408,4105,,29.95870018005,-90.07769775391
