Key,Day,Enabled,Description,EventPhase,Data
CONTAINER_40_FOOT,0,true,,,0
CONTAINER_20_FOOT,0,true,,,0
PALLET_463L,0,true,,,0
FLATRACK,0,true,,,0
JMIC,0,true,,,0
